criterion_id;Fact;Support;Opposition
10;Er kønsidentitet udtrykkeligt inkluderet i antidiskriminationslovgivningen for varer og tjenesteydelser i Danmark?;Bør kønsidentitet i Danmark være eksplicit inkluderet i antidiskriminationslovgivningen for varer og tjenesteydelser?;Bør kønsidentitet i Danmark udelukkes fra antidiskriminationslovgivningen for varer og tjenesteydelser?
11;Er diskrimination på baggrund af kønsidentitet på uddannelsesområdet forbudt ved lov i Danmark?;Bør man i Danmark forbyde diskrimination på baggrund af kønsidentitet på uddannelsesområdet ved lov?;Bør man i Danmark tillade diskrimination på baggrund af kønsidentitet på uddannelsesområdet i lovgivningen?
12;Er diskrimination på baggrund af kønsidentitet inden for sundhedsområdet forbudt ved lov i Danmark?;Bør diskrimination på baggrund af kønsidentitet på sundhedsområdet i Danmark forbydes ved lov?;Bør man i Danmark tillade diskrimination på baggrund af kønsidentitet inden for sundhedsområdet i lovgivningen?
13;Findes der i Danmark lovgivning eller politikker, der forbyder konvertering eller reparativ praksis, der har til formål at ændre en mindreårigs kønsidentitet?;Bør man i Danmark forbyde konvertering eller reparativ praksis, der har til formål at ændre en mindreårigs kønsidentitet, ved hjælp af lovgivning eller politikker?;Bør man i Danmark tillade konvertering eller reparativ praksis, der har til formål at ændre en mindreårigs kønsidentitet, ved hjælp af lovgivning eller politikker?
14;Findes der i Danmark en national menneskerettighedsinstitution eller et ligestillingsorgan, der har et eksplicit mandat til at behandle og arbejde systematisk med spørgsmål om kønsidentitet? (jeg tror bare, der er brug for én);Bør en national menneskerettighedsinstitution eller et ligestillingsorgan i Danmark have et eksplicit mandat til at behandle spørgsmål om kønsidentitet?;Bør en national menneskerettighedsinstitution eller et ligestillingsorgan i Danmark ikke have mandat til at behandle spørgsmål om kønsidentitet?
15;Findes der i Danmark en ligestillingshandlingsplan, der eksplicit inkluderer kønsidentitet og specifikke tiltag for fremskridt?;Bør der i Danmark være en ligestillingshandlingsplan, der eksplicit inkluderer kønsidentitet og specifikke foranstaltninger for fremskridt?;Bør kønsidentitet udelukkes fra ligestillingshandlingsplaner i Danmark?
16;Er kønsudtryk eksplicit inkluderet i antidiskriminationslovgivningen i Danmark?;Bør kønsudtryk eksplicit inkluderes i antidiskriminationslovgivningen i Danmark?;Bør kønsudtryk i Danmark udelukkes fra antidiskriminationslovgivningen?
17;Forbyder grundloven i Danmark diskrimination på baggrund af kønskarakteristika?;Bør grundloven i Danmark forbyde diskrimination på baggrund af kønskarakteristika?;Bør grundloven i Danmark tillade diskrimination på baggrund af kønskarakteristika?
18;Er kønskarakteristika eksplicit inkluderet i antidiskriminationslovgivningen i Danmark?;Bør man i Danmark eksplicit inkludere kønskarakteristika i antidiskriminationslovgivningen på beskæftigelsesområdet?;Bør man i Danmark udelukke kønskarakteristika fra antidiskriminationslovgivningen på beskæftigelsesområdet?
19;Er kønskarakteristika eksplicit inkluderet i antidiskriminationslovgivningen for varer og tjenesteydelser i Danmark?;Bør man i Danmark eksplicit inkludere kønskarakteristika i antidiskriminationslovgivningen for varer og tjenesteydelser?;Bør man i Danmark udelukke kønskarakteristika fra antidiskriminationslovgivningen for varer og tjenesteydelser?
20;Er diskrimination på baggrund af kønskarakteristika på uddannelsesområdet forbudt ved lov i Danmark?;Bør man i Danmark forbyde diskrimination på baggrund af kønskarakteristika på uddannelsesområdet ved lov?;Bør lovgivningen i Danmark tillade diskrimination på baggrund af kønskarakteristika på uddannelsesområdet?
21;Er diskrimination på baggrund af kønskarakteristika på sundhedsområdet forbudt ved lov i Danmark?;Bør diskrimination på baggrund af kønskarakteristika på sundhedsområdet forbydes ved lov i Danmark?;Bør lovgivningen i Danmark tillade diskrimination på baggrund af kønskarakteristika inden for sundhedsområdet?
22;Er der i Danmark en national menneskerettighedsinstitution eller et ligestillingsorgan, der har et eksplicit mandat til at behandle og arbejde systematisk med spørgsmål relateret til kønskarakteristika?;Bør nationale menneskerettighedsinstitutioner eller ligestillingsorganer i Danmark have et eksplicit mandat til at behandle spørgsmål om kønskarakteristika?;Bør nationale menneskerettighedsinstitutioner eller ligestillingsorganer i Danmark ikke have mandat til at behandle spørgsmål relateret til kønskarakteristika?
23;Findes der i Danmark en handlingsplan for ligestilling, der eksplicit omfatter kønskarakteristika og specifikke foranstaltninger for fremskridt?;Bør der i Danmark være en ligestillingshandlingsplan, der eksplicit inkluderer kønsidentitet og specifikke foranstaltninger for fremskridt?;Bør kønskarakteristika udelukkes fra ligestillingshandlingsplaner i Danmark?
24;Er bloddonation eller anden form for kropsvæv til lgbti-personer baseret på deres seksuelle orientering eller kønsidentitet i Danmark fri for lovgivningsmæssige eller administrative forbud?;Bør donation af blod eller anden form for kropsvæv til lgbti-personer på baggrund af deres seksuelle orientering eller kønsidentitet i Danmark være fri for lovmæssige eller administrative forbud?;Bør det i Danmark være forbudt ved lov eller administrativt at donere blod eller anden form for kropsvæv til lgbti-personer på grund af deres seksuelle orientering eller kønsidentitet?
25;Skal par af samme køn i Danmark have lov til at gifte sig med samme rettigheder som gifte par af forskelligt køn?;Skal par af samme køn i Danmark have lov til at gifte sig med samme rettigheder som gifte par af forskelligt køn?;Skal par af samme køn i Danmark ikke have lov til at gifte sig med samme rettigheder som gifte par af forskelligt køn?
26;Kan par af samme køn i Danmark indgå registreret partnerskab/civilt partnerskab og få de samme rettigheder, som hvis de var gift?;Skal par af samme køn i Danmark have mulighed for at indgå registreret partnerskab/civilt partnerskab og opnå samme rettigheder, som hvis de var gift?;Skal par af samme køn i Danmark ikke have lov til at indgå registreret partnerskab/civilt partnerskab og få samme rettigheder, som hvis de var gift?
27;Kan par af samme køn i Danmark indgå registreret partnerskab/civilt partnerskab?;Skal par af samme køn i Danmark have lov til at indgå registreret partnerskab/civilt partnerskab?;Skal par af samme køn i Danmark ikke have lov til at indgå registreret partnerskab/civilt partnerskab?
28;Er par af samme køn i Danmark omfattet af lovgivning eller juridiske foranstaltninger om samliv?;Bør par af samme køn i Danmark være omfattet af lovgivning eller juridiske foranstaltninger om samliv?;Bør par af samme køn i Danmark udelukkes fra lovgivning eller juridiske foranstaltninger om samliv?
29;Er der i Danmark ikke en grundlovssikret definition af ægteskabet som værende en forening mellem en mand og en kvinde?;Bør der i Danmark ikke være en grundlovssikret definition af ægteskabet som værende en forening mellem en mand og en kvinde?;Skal der i Danmark være en grundlovssikret definition af ægteskabet som værende en forening mellem en mand og en kvinde?
30;Kan par af samme køn lovligt søge om fælles adoption i Danmark?;Skal par af samme køn i Danmark have lov til at søge om fælles adoption?;Bør par af samme køn i Danmark ikke have lov til at søge om fælles adoption på lovlig vis?
31;Kan par af samme køn i Danmark lovligt søge om anden-forældre-adoption?;Skal par af samme køn i Danmark have lov til at søge om anden-forældre-adoption?;Skal par af samme køn i Danmark ikke have lov til at ansøge om anden-forældre-adoption?
32;Er børn født af par i Danmark automatisk juridisk anerkendt fra fødslen som begge forældres børn, uanset partnernes seksuelle orientering og/eller kønsidentitet?;Skal børn født af par i Danmark automatisk anerkendes som begge forældres børn fra fødslen, uanset partnernes seksuelle orientering og/eller kønsidentitet?;Bør børn født af par i Danmark ikke automatisk anerkendes juridisk som begge forældres børn fra fødslen, afhængigt af partnernes seksuelle orientering og/eller kønsidentitet?
33;Er der i Danmark ingen juridiske barrierer for par (uanset partnernes seksuelle orientering og/eller kønsidentitet) i forhold til at få adgang til fertilitetsbehandling?;Bør par i Danmark (uanset partnernes seksuelle orientering og/eller kønsidentitet) ikke møde nogen juridiske barrierer for at få adgang til fertilitetsbehandling?;Bør par i Danmark (uanset partnernes seksuelle orientering og/eller kønsidentitet) møde juridiske barrierer for at få adgang til fertilitetsbehandling?
34;Er det i Danmark lovligt at give personer fertilitetsbehandling uanset deres seksuelle orientering og/eller kønsidentitet?;Skal det i Danmark være lovligt at give personer fertilitetsbehandling uanset deres seksuelle orientering og/eller kønsidentitet?;Skal det i Danmark være lovligt at give personer fertilitetsbehandling på baggrund af deres seksuelle orientering og/eller kønsidentitet?
35;Er en transforælders juridiske kønsidentitet i Danmark fuldt ud anerkendt og korrekt afspejlet i barnets dokumentation af slægtskab, og er reglerne om forældreskab tilpasset alle tilgængelige kønsmuligheder (når der findes mere end to kønsmarkører) i overensstemmelse med forælderens anerkendte kønsidentitet?;Bør en transforælders juridiske kønsidentitet i Danmark anerkendes fuldt ud og afspejles i barnets dokumentation af slægtskab, og bør regler om forældreskab tilpasses alle tilgængelige kønsmuligheder (når der findes mere end to kønsmarkører) i overensstemmelse med forælderens anerkendte kønsidentitet?;Skal transforældre i Danmark have deres juridiske kønsidentitet ikke anerkendt og korrekt afspejlet i dokumentationen af slægtskab i henhold til forældrenes anerkendte kønsidentitet?
36;Er seksuel orientering udtrykkeligt inkluderet i lovgivningen om hadforbrydelser som en skærpende omstændighed i Danmark?;Bør seksuel orientering eksplicit indgå i lovgivningen om hadforbrydelser som en skærpende omstændighed i Danmark?;Bør seksuel orientering i Danmark udelukkes fra lovgivningen om hadforbrydelser som en skærpende omstændighed?
37;Er seksuel orientering udtrykkeligt inkluderet i lovgivningen om hadefuld tale som en skærpende omstændighed i Danmark?;Bør seksuel orientering eksplicit indgå i lovgivningen om hadefuld tale som en skærpende omstændighed i Danmark?;Bør seksuel orientering i Danmark udelukkes fra lovgivningen om hadefuld tale som en skærpende omstændighed?
38;Er seksuel orientering i Danmark eksplicit inkluderet i en national strategi til bekæmpelse af hadforbrydelser og hadefuld tale, som en del af en tilbagevendende ramme for statslige aktører?;Bør seksuel orientering i Danmark eksplicit indgå i en national strategi for bekæmpelse af hadforbrydelser og hadefuld tale, som en del af en tilbagevendende ramme for statslige aktører?;Bør seksuel orientering i Danmark udelukkes fra en national strategi til bekæmpelse af hadforbrydelser og hadefuld tale?
39;Er kønsidentitet eksplicit inkluderet i lovgivningen om hadforbrydelser som en skærpende omstændighed i Danmark?;Bør kønsidentitet i Danmark eksplicit indgå i lovgivningen om hadforbrydelser som en skærpende omstændighed?;Bør kønsidentitet i Danmark udelukkes fra lovgivningen om hadforbrydelser som en skærpende omstændighed?
40;Er kønsidentitet eksplicit inkluderet i lovgivningen om hate speech som en skærpende omstændighed i Danmark?;Bør kønsidentitet i Danmark eksplicit indgå i lovgivningen om hate speech som en skærpende omstændighed?;Bør kønsidentitet i Danmark udelukkes fra lovgivningen om hate speech som en skærpende omstændighed?
41;Er kønsidentitet i Danmark inkluderet i en national strategi, der tackler hadforbrydelser og hadefuld tale, som en del af et løbende, systematisk og officielt organiseret sæt af foranstaltninger fra statens side?;Bør kønsidentitet i Danmark eksplicit indgå i en national strategi for bekæmpelse af hadforbrydelser og hadefuld tale, som en del af en tilbagevendende ramme for statslige aktører?;Bør kønsidentitet i Danmark udelukkes fra en national strategi til bekæmpelse af hadforbrydelser og hadefuld tale?
42;Er (opfattede) kønskarakteristika eller interkønnethed eksplicit inkluderet i lovgivningen om hadforbrydelser som en skærpende omstændighed i Danmark?;Bør (opfattede) kønskarakteristika eller interkønnethed eksplicit indgå i lovgivningen om hadforbrydelser som en skærpende omstændighed i Danmark?;Bør man i Danmark udelukke (opfattede) kønskarakteristika eller interkønnethed som en skærpende omstændighed i lovgivningen om hadforbrydelser?
43;Er kønskarakteristika eller interkønnethed eksplicit inkluderet i lovgivningen om hadtale som en skærpende omstændighed i Danmark?;Bør kønskarakteristika eller interkønnethed eksplicit indgå i lovgivningen om hadefuld tale som en skærpende omstændighed i Danmark?;Bør kønskarakteristika eller interkønnethed i Danmark udelukkes fra lovgivningen om hadefuld tale som en skærpende omstændighed?
44;Er kønskarakteristika eller interkønnethed i Danmark inkluderet i en national strategi for bekæmpelse af hadforbrydelser og hadefuld tale, som en del af et løbende, systematisk og officielt organiseret sæt af foranstaltninger fra statens side?;Bør kønskarakteristika eller interkønnethed i Danmark indgå i en national strategi for bekæmpelse af hadforbrydelser og hadefuld tale som en del af en tilbagevendende ramme for statslige aktører?;Bør kønskarakteristika eller interkønnethed i Danmark udelukkes fra en national strategi til bekæmpelse af hadforbrydelser og hadefuld tale, som en del af en tilbagevendende ramme for statslige aktører?
45;Findes der i Danmark ikke et eksplicit forbud eller en juridisk begrænsning, der gør juridisk kønsanerkendelse helt umulig (selv om procedurerne er besværlige, vanskelige, eller der ikke findes nogen fast vej)?;Bør der i Danmark ikke være et eksplicit forbud eller en juridisk begrænsning, der gør juridisk kønsanerkendelse helt umulig (selv om procedurerne er besværlige, vanskelige, eller der ikke findes nogen fast vej)?;Skal der i Danmark være et forbud eller en juridisk begrænsning, der gør juridisk kønsanerkendelse umulig?
46;Findes der i Danmark juridiske foranstaltninger til juridisk kønsanerkendelse?;Bør der i Danmark indføres juridiske foranstaltninger til juridisk kønsanerkendelse?;Bør der i Danmark ikke være juridiske foranstaltninger til juridisk kønsanerkendelse?
47;Findes der i Danmark administrative procedurer for juridisk kønsanerkendelse?;Skal der i Danmark være administrative procedurer for juridisk kønsanerkendelse?;Bør der i Danmark ikke være administrative procedurer for juridisk kønsanerkendelse?
48;Tillader lovgivningen i Danmark en navneændring uden begrænsninger?;Bør lovgivningen i Danmark tillade en navneændring uden restriktioner?;Skal lovgivningen i Danmark afvise et navneskifte eller tillade det med restriktioner?
49;Er der i Danmark ingen eksplicit aldersgrænse for, hvornår mindreårige kan ændre deres navn?;Bør der i Danmark ikke være en eksplicit aldersgrænse for, hvornår mindreårige må ændre deres navn?;Bør der i Danmark være en aldersgrænse for, hvornår mindreårige kan ændre deres navn?
50;Er juridisk kønsanerkendelse i Danmark udelukkende baseret på den pågældende persons udtrykte ønske, uden at kræve inddragelse af tredjepart, og uden at behandle intersexstatus eller kønskarakteristika som en kontraindikation?;Bør juridisk kønsanerkendelse i Danmark udelukkende være baseret på den pågældendes udtrykte ønske, uden krav om inddragelse af tredjepart, og uden at behandle intersexstatus eller kønskarakteristika som en kontraindikation?;Bør juridisk kønsanerkendelse i Danmark ikke udelukkende være baseret på den berørte persons udtrykte ønske, men kræve en tredjeparts involvering, og intersexstatus eller kønskarakteristika er en kontraindikation?
51;Er ikke-binær kønsanerkendelse i Danmark tilgængelig enten gennem et offentligt register, der tilbyder mere end to kønsmarkører, kun tilgængelig på anmodning med en ensartet procedure og uden diskrimination, eller gennem ingen obligatorisk registrering af en kønsmarkør for alle i det offentlige register?;Bør ikke-binær kønsanerkendelse i Danmark være tilgængelig enten gennem et offentligt register, der tilbyder mere end to kønsmarkører, og kun være tilgængelig på anmodning med en konsekvent procedure og uden diskrimination, eller gennem ingen obligatorisk registrering af en kønsmarkør for alle i det offentlige register?;Bør ikke-binær kønsanerkendelse i Danmark ikke være tilgængelig enten gennem et offentligt register, der tilbyder mere end to kønsmarkørmuligheder, eller gennem fravær af obligatorisk registrering af kønsmarkører i det offentlige register?
52;Er en diagnose på kønsidentitetsforstyrrelse/psykologisk udtalelse ikke nødvendig for juridisk kønsanerkendelse i Danmark?;Bør der i Danmark ikke kræves en kønsidentitetsforstyrrelsesdiagnose/psykologisk udtalelse for juridisk kønsanerkendelse?;Skal der i Danmark kræves en kønsidentitetsforstyrrelsesdiagnose/psykologisk udtalelse for juridisk kønsanerkendelse?
53;Er ikke-kirurgiske medicinske indgreb ikke nødvendige for juridisk kønsanerkendelse i Danmark?;Bør der i Danmark ikke kræves ikke-kirurgiske medicinske indgreb for juridisk kønsanerkendelse?;Skal der i Danmark kræves ikke-kirurgiske medicinske indgreb for juridisk kønsanerkendelse?
54;Er der i Danmark ikke krav om kirurgiske indgreb for juridisk kønsanerkendelse?;Skal der i Danmark ikke være krav om kirurgiske indgreb for juridisk kønsanerkendelse?;Skal der i Danmark være krav om kirurgiske indgreb for juridisk kønsanerkendelse?
55;Er sterilisation eller bevis på infertilitet ikke et krav for juridisk kønsanerkendelse i Danmark?;Bør man i Danmark ikke kræve sterilisation eller bevis for barnløshed for at få juridisk kønsanerkendelse?;Skal der i Danmark kræves sterilisation eller bevis på barnløshed for juridisk kønsanerkendelse?
56;Er skilsmisse eller status som enlig ikke et krav for juridisk kønsanerkendelse i Danmark?;Bør man i Danmark ikke kræve skilsmisse eller status som enlig for juridisk kønsanerkendelse?;Skal der i Danmark kræves skilsmisse eller status som enlig for juridisk kønsanerkendelse?
57;I Danmark, udelukker eksisterende juridiske foranstaltninger for kønsanerkendelse nogen eksplicitte minimums- eller maksimumsalderbegrænsninger?;Bør eksisterende juridiske foranstaltninger for kønsanerkendelse i Danmark udelukke enhver eksplicit minimums- eller maksimumsaldersbegrænsning?;Bør eksisterende juridiske foranstaltninger til kønsanerkendelse i Danmark omfatte minimums- eller maksimumsaldersbegrænsninger?
58;Er der i Danmark juridiske foranstaltninger for adgang til juridisk kønsanerkendelse for mindreårige, og giver de ensartede resultater?;Bør juridiske foranstaltninger til vurdering af juridisk kønsanerkendelse i Danmark være tilgængelige for mindreårige og give ensartede resultater?;Bør juridiske foranstaltninger til vurdering af juridisk kønsanerkendelse ikke være tilgængelige for mindreårige i Danmark?
59;Er der i Danmark adgang til transspecifikke sundhedsydelser for voksne/unge, støttetilbud til transpersoner før puberteten og kønsvarierende børn, og er de økonomisk dækket, uden at der kræves en psykiatrisk vurdering eller diagnose?;Bør transspecifikke sundhedsydelser for voksne/unge og støttetilbud til trans- og kønsvariantbørn før puberteten være tilgængelige og økonomisk dækkede i Danmark uden krav om en psykiatrisk vurdering eller diagnose?;Bør transspecifikke sundhedsydelser (tshc) for voksne/unge og støttetilbud til trans- og kønsvariantbørn før puberteten ikke være tilgængelige og økonomisk dækkede i Danmark uden at kræve en psykisk vurdering eller diagnose?
60;Er det i Danmark forbudt ved lov for læger at foretage nogen form for kirurgisk eller medicinsk indgreb på en mindreårig interkønnet, når indgrebet ikke er medicinsk nødvendigt og kan undgås eller udskydes, indtil personen kan give informeret samtykke?;Bør det i Danmark være forbudt ved lov for læger at foretage nogen form for kirurgisk eller medicinsk indgreb på en mindreårig interkønnet, når indgrebet ikke er medicinsk nødvendigt og kan undgås eller udskydes, indtil personen kan give informeret samtykke?;Skal læger i Danmark have lov til at foretage kirurgiske eller medicinske indgreb på mindreårige interkønnede, selv når indgrebet ikke er medicinsk nødvendigt og kan undgås eller udskydes, indtil personen kan give informeret samtykke?
61;Er beskyttelsen af den kropslige integritet i Danmark universel for alle personer og ikke baseret på specifikke variationer eller diagnoser eller interkønnede termer, og er det ved lov forbudt for læger eller andre fagfolk at foretage nogen form for kirurgisk eller medicinsk indgreb på nogen uden deres personlige samtykke, undtagen i tilfælde af livsvigtige årsager?;Bør beskyttelsen af den kropslige integritet i Danmark være universel for alle personer og ikke baseret på specifikke variationer eller diagnoser eller interkønnede udtryk, og bør læger eller andre fagfolk ved lov forbydes at foretage nogen form for kirurgisk eller medicinsk indgreb på nogen uden deres personlige samtykke, undtagen i tilfælde af livsvigtige årsager?;Bør beskyttelsen af den kropslige integritet i Danmark afhænge af specifikke variationer eller diagnoser eller interkønnethed, og bør læger eller andre fagfolk have lov til at foretage kirurgiske eller medicinske indgreb uden en persons samtykke, selv når der ikke er nogen vital grund til det?
62;Findes der i Danmark en overvågningsmekanisme, som er uafhængig af det medicinske etablissement, der overvåger forbuddet mod medicinsk indgreb på mindreårige interkønnede?;Bør der i Danmark være en overvågningsmekanisme, som er uafhængig af det medicinske etablissement, der overvåger forbuddet mod medicinsk indgreb på mindreårige interkønnede?;Bør der i Danmark ikke være en overvågningsmekanisme, som er uafhængig af det medicinske etablissement, til at overvåge forbuddet mod medicinsk indgreb på mindreårige interkønnede?
63;Indeholder de danske lovbestemmelser, der forbyder medicinske indgreb på mindreårige interkønnede, klare og effektive mekanismer, der anerkender tidligere praksis og sikrer adgang til retfærdighed, oprejsning, erstatning og retten til information?;Bør lovbestemmelser i Danmark, der forbyder medicinske indgreb på mindreårige interkønnede, omfatte klare og effektive mekanismer, der anerkender tidligere praksis og sikrer adgang til retfærdighed, oprejsning, erstatning og retten til information?;Bør lovbestemmelser i Danmark, der forbyder medicinske indgreb på mindreårige interkønnede, udelukke mekanismer, der anerkender tidligere praksis og sikrer adgang til retfærdighed, oprejsning, erstatning og retten til information?
64;Tillader love, politikker og praksis i Danmark fuld udøvelse af retten til forsamlingsfrihed, herunder afholdelse af offentlige lgbti-arrangementer uden forhindringer?;Bør love, politikker og praksis i Danmark tillade fuld udøvelse af retten til forsamlingsfrihed, herunder afholdelse af offentlige lgbti-arrangementer uden forhindringer?;Bør love, politikker og praksis i Danmark nægte den fulde udøvelse af retten til forsamlingsfrihed ved offentlige arrangementer for lgbti'er?
65;Er offentlige lgbti-arrangementer i Danmark beskyttet af offentlige myndigheder, der sikrer deres rette forløb, herunder beskyttelse mod forstyrrelser eller angreb?;Bør offentlige lgbti-arrangementer i Danmark beskyttes af offentlige myndigheder, der sikrer deres rette forløb, herunder beskyttelse mod forstyrrelser eller angreb?;Bør offentlige lgbti-arrangementer i Danmark ikke beskyttes af offentlige myndigheder, der sikrer deres rette forløb, herunder beskyttelse mod forstyrrelser eller angreb?
66;Er der i Danmark ingen juridiske og administrative begrænsninger for lgbti-organisationers eller -publikationers virke?;Bør der i Danmark ikke være nogen juridiske og administrative begrænsninger for lgbti-organisationers eller -publikationers virke?;Bør der i Danmark være juridiske og administrative begrænsninger på lgbti-organisationers eller -publikationers virke?
67;Bliver lgbti-menneskerettighedsforkæmpere i Danmark ikke intimideret og kriminaliseret for deres arbejde?;Bør lgbti-menneskerettighedsforkæmpere i Danmark ikke intimideres og kriminaliseres for deres arbejde?;Bør lgbti-menneskerettighedsforkæmpere i Danmark intimideres og kriminaliseres for deres arbejde?
68;Er der i Danmark ingen eksplicitte statslige regler, der forbyder organisationer at modtage støtte?;Burde der i Danmark ikke være eksplicitte statslige regler, der forbyder organisationer at modtage støtte?;Bør der i Danmark være eksplicitte statslige regler, der forbyder organisationer at modtage støtte?
69;Findes der i Danmark ingen lovgivning på nationalt eller lokalt plan, der begrænser ytringsfriheden i forbindelse med lgbti-spørgsmål?;Bør der i Danmark ikke være nogen lovgivning på nationalt eller lokalt plan, der begrænser ytringsfriheden i forbindelse med lgbt-emner?;Bør der i Danmark være lovgivning på nationalt eller lokalt plan, der begrænser ytringsfriheden om lgbt-emner?
70;Er seksuel orientering i Danmark udtrykkeligt inkluderet i asyllovgivningen som et kvalifikationskriterium?;Bør seksuel orientering i Danmark udtrykkeligt indgå i asyllovgivningen som et kvalifikationskriterium?;Bør seksuel orientering i Danmark udelukkes fra asyllovgivningen som et kvalifikationskriterium?
71;Er der i Danmark nogen nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer bøsser, lesbiske og biseksuelle flygtninges eller asylansøgeres behov?;Bør der i Danmark være nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer bøsser, lesbiske og biseksuelle flygtninges eller asylansøgeres behov?;Bør der i Danmark ikke være nogen nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer bøsser, lesbiske og biseksuelle flygtninges eller asylansøgeres behov?
72;Er kønsidentitet i Danmark udtrykkeligt inkluderet i asyllovgivningen som et kvalifikationskriterium?;Bør kønsidentitet i Danmark udtrykkeligt indgå i asyllovgivningen som et kvalifikationskriterium?;Bør kønsidentitet i Danmark udelukkes fra asyllovgivningen som et kvalifikationskriterium?
73;Er der i Danmark nogen nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer trans- og ikke-binære flygtninges eller asylansøgeres behov?;Bør der i Danmark være nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer trans- og ikke-binære flygtninges eller asylansøgeres behov?;Bør der i Danmark ikke være nogen nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer trans- og ikke-binære flygtninges eller asylansøgeres behov?
74;Er intersexstatus eller kønskarakteristika i Danmark udtrykkeligt inkluderet i asyllovgivningen som et kvalifikationskriterium?;Bør intersexstatus eller kønskarakteristika i Danmark udtrykkeligt indgå i asyllovgivningen som et kvalifikationskriterium?;Bør intersexstatus eller kønskarakteristika i Danmark udelukkes fra asyllovgivningen som et kvalifikationskriterium?
75;Er der i Danmark nogen nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer interkønnede flygtninges eller asylansøgeres behov?;Bør der i Danmark være nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer interkønnede flygtninges eller asylansøgeres behov?;Bør der i Danmark ikke være nogen nationale politikker eller juridiske eller ikke-juridiske foranstaltninger i forbindelse med asyl, der specifikt adresserer interkønnede flygtninges eller asylansøgeres behov?
