Category;Subcategory;Fact;Support;Opposition
Equality & non-discrimination;Conversion practices ban (gender identity);Finns det i Finland lagstiftning eller riktlinjer som förbjuder konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet?;Bör man i Finland genom lagstiftning eller riktlinjer förbjuda konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet?;Bör man i Finland tillåta konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet genom lagstiftning eller riktlinjer?
Equality & non-discrimination;Equality body mandate (gender identity);Finns det i Finland en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan som har ett uttryckligt mandat att behandla och systematiskt arbeta med frågor som rör könsidentitet? (jag tror att det räcker med en);Borde en nationell institution för mänskliga rättigheter eller ett nationellt jämställdhetsorgan i Finland ha ett uttryckligt mandat att behandla frågor som rör könsidentitet?;Borde en nationell institution för mänskliga rättigheter eller ett nationellt jämställdhetsorgan i Finland inte ha mandat att behandla frågor som rör könsidentitet?
Equality & non-discrimination;Equality action plan (gender identity);Finns det i Finland en handlingsplan för jämställdhet som uttryckligen omfattar könsidentitet och särskilda åtgärder för att uppnå framsteg?;Bör det i Finland finnas en handlingsplan för jämställdhet som uttryckligen omfattar könsidentitet och särskilda åtgärder för att uppnå framsteg?;Bör könsidentitet inte tas med i jämställdhetsplanerna i Finland?
Equality & non-discrimination;Law (gender expression);Finns det i Finland en uttrycklig bestämmelse om könsuttryck i diskrimineringslagstiftningen?;Bör könsuttryck uttryckligen tas med i diskrimineringslagstiftningen i Finland?;Borde könsuttryck inte omfattas av diskrimineringslagstiftningen i Finland?
Equality & non-discrimination;Constitution (sex characteristics);Förbjuder grundlagen i Finland diskriminering på grund av könstillhörighet?;Borde grundlagen i Finland förbjuda diskriminering på grund av könstillhörighet?;Bör grundlagen i Finland tillåta diskriminering på grund av könstillhörighet?
Equality & non-discrimination;Employment (sex characteristics);Finns det i Finland en uttrycklig bestämmelse om könskaraktäristika i lagstiftningen mot diskriminering i arbetslivet?;Bör man i Finland uttryckligen ta med könsrelaterade egenskaper i lagstiftningen mot diskriminering i arbetslivet?;Bör man i Finland utesluta könskarakteristika från lagstiftningen mot diskriminering i arbetslivet?
Equality & non-discrimination;Goods & services (sex characteristics);Finns det i Finland en uttrycklig bestämmelse om könskarakteristika i lagstiftningen mot diskriminering i fråga om varor och tjänster?;Bör könskarakteristika i Finland uttryckligen inkluderas i antidiskrimineringslagstiftningen för varor och tjänster?;Bör könskarakteristika i Finland uteslutas från diskrimineringslagstiftningen för varor och tjänster?
Equality & non-discrimination;Education (sex characteristics);Förbjuder lagstiftningen i Finland diskriminering på grund av kön inom utbildningsområdet?;Bör man i Finland lagstifta om förbud mot diskriminering på grund av kön inom utbildningsområdet?;Bör man i Finland lagstifta om diskriminering på grund av kön inom utbildningsområdet?
Equality & non-discrimination;Health (sex characteristics);Förbjuder lagstiftningen i Finland diskriminering på grund av kön inom hälso- och sjukvården?;Bör man i Finland lagstifta om förbud mot diskriminering på grund av kön inom hälso- och sjukvården?;Borde det i Finland vara tillåtet enligt lag att diskriminera på grund av kön inom hälsoområdet?
Equality & non-discrimination;Equality body mandate (sex characteristics);Finns det i Finland en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan som har ett uttryckligt mandat att behandla och systematiskt arbeta med frågor som rör könskarakteristika?;Bör nationella institutioner för mänskliga rättigheter eller jämställdhetsorgan i Finland ha ett uttryckligt mandat att behandla frågor som rör könskarakteristika?;Borde nationella institutioner för mänskliga rättigheter eller jämställdhetsorgan i Finland inte ha mandat att behandla frågor som gäller könskarakteristika?
Equality & non-discrimination;Equality action plan (sex characteristics);Finns det i Finland en handlingsplan för jämställdhet som uttryckligen omfattar könskarakteristika och specifika åtgärder för framsteg?;Bör det i Finland finnas en handlingsplan för jämställdhet som uttryckligen omfattar könsidentitet och särskilda åtgärder för att uppnå framsteg?;Bör man i Finland utesluta könskarakteristika från jämställdhetsplanerna?
Equality & non-discrimination;Blood donations;Finns det i Finland inget lagstiftnings- eller förvaltningsförbud mot att donera blod eller kroppsvävnad till hbtqi-personer på grund av deras sexuella läggning eller könsidentitet?;Borde det i Finland inte vara förbjudet i lag eller förordning att donera blod eller kroppsvävnad till hbtq-personer på grund av deras sexuella läggning eller könsidentitet?;Borde man i Finland förbjuda blodgivning eller annan donation av kroppsvävnad till hbtqi-personer på grund av deras sexuella läggning eller könsidentitet genom lagstiftning eller administrativa åtgärder?
Family;Marriage equality;Ska samkönade par i Finland få ingå äktenskap med samma rättigheter som gifta par av olika kön?;Borde samkönade par i Finland få ingå äktenskap med samma rättigheter som gifta par av olika kön?;Borde samkönade par i Finland inte få ingå äktenskap med samma rättigheter som gifta par av olika kön?
Family;Registered partnership (similar rights to marriage);Kan par av samma kön i Finland ingå ett registrerat partnerskap/civilt partnerskap och få samma rättigheter som om de vore gifta?;Borde par av samma kön i Finland kunna ingå registrerat partnerskap/civilt partnerskap och få samma rättigheter som om de vore gifta?;Borde par av samma kön i Finland inte kunna ingå registrerat partnerskap/civilt partnerskap och få samma rättigheter som om de vore gifta?
Family;Registered partnership (limited rights);Kan par av samma kön ingå registrerat partnerskap/civilt partnerskap i Finland?;Borde par av samma kön i Finland kunna ingå registrerat partnerskap/civilt partnerskap?;Borde par av samma kön inte få ingå registrerat partnerskap/civilt partnerskap i Finland?
Family;Cohabitation;Omfattas samkönade par i Finland av lagstiftning eller rättsliga åtgärder som gäller samlevnad?;Bör samkönade par i Finland omfattas av lagstiftning eller rättsliga åtgärder som gäller samlevnad?;Bör samkönade par i Finland uteslutas från lagstiftning eller rättsliga åtgärder som gäller samlevnad?
Family;No constitutional limitation on marriage;Finns det i Finland ingen grundlagsenlig definition av äktenskapet som en union mellan en man och en kvinna?;Borde det i Finland inte finnas en grundlagsenlig definition av äktenskapet som en union mellan en man och en kvinna?;Borde man i Finland i grundlagen definiera äktenskapet så att det endast är ett förbund mellan en man och en kvinna?
Family;Joint adoption;Kan par av samma kön i Finland ansöka om gemensam adoption på laglig väg?;Borde samkönade par i Finland kunna ansöka om gemensam adoption på laglig väg?;Borde samkönade par i Finland inte ha rätt att ansöka om gemensam adoption på laglig väg?
Family;Second-parent adoption;Kan par av samma kön i Finland ansöka om adoption av andra föräldern på laglig väg?;Borde samkönade par i Finland kunna ansöka om adoption av andra föräldern?;Borde samkönade par i Finland inte få ansöka om adoption av andra föräldern?
Family;Automatic co-parent recognition;I Finland, erkänns barn som föds av par automatiskt från födseln enligt lag som barn till båda föräldrarna, oberoende av partnerns sexuella läggning och/eller könsidentitet?;Bör barn som föds i parförhållanden i Finland automatiskt från födseln erkännas juridiskt som båda föräldrarnas barn, oberoende av parternas sexuella läggning och/eller könsidentitet?;Borde barn som föds i parförhållanden i Finland inte automatiskt från födseln erkännas juridiskt som barn till båda föräldrarna, beroende på parternas sexuella läggning och/eller könsidentitet?
Family;Medically assisted insemination (couples);Finns det i Finland inga rättsliga hinder för par (oavsett parternas sexuella läggning och/eller könsidentitet) att få tillgång till fertilitetsbehandling?;Bör det i Finland inte finnas några rättsliga hinder för par (oavsett parternas sexuella läggning och/eller könsidentitet) att få tillgång till fertilitetsbehandling?;Bör par i Finland (oberoende av parternas sexuella läggning och/eller könsidentitet) möta rättsliga hinder för att få tillgång till fertilitetsbehandling?
Family;Medically assisted insemination (singles);Är det i Finland lagligt möjligt att ge enskilda personer fertilitetsbehandling oberoende av deras sexuella läggning och/eller könsidentitet?;Borde det i Finland vara lagligt att ge enskilda personer fertilitetsbehandling oberoende av deras sexuella läggning och/eller könsidentitet?;Borde det i Finland vara lagligt att ge individer fertilitetsbehandling på grund av deras sexuella läggning och/eller könsidentitet?
Family;Recognition of trans parenthood;I Finland, är en transförälders juridiska könsidentitet fullt erkänd och korrekt återspeglad i barnets dokumentation av släktskap, och är bestämmelserna om föräldraskap anpassade till alla tillgängliga könsalternativ (när mer än två könsmarkörer finns) enligt förälderns erkända könsidentitet?;I Finland, bör en transförälders juridiska könsidentitet erkännas fullt ut och återspeglas i barnets dokumentation av släktskap, och bör bestämmelser om föräldraskap anpassas till alla tillgängliga könsalternativ (när mer än två könsmarkörer finns) enligt förälderns erkända könsidentitet?;Bör transföräldrar i Finland få sin juridiska könsidentitet inte erkänd och korrekt återspeglad i dokumentationen av släktskap i enlighet med förälderns erkända könsidentitet?
Hate crime & hate speech;Hate crime law (sexual orientation);Finns det i Finland en uttrycklig bestämmelse om sexuell läggning som en försvårande omständighet i hatbrottslagstiftningen?;Borde sexuell läggning uttryckligen ingå som en försvårande omständighet i hatbrottslagstiftningen i Finland?;Borde sexuell läggning i Finland uteslutas från hatbrottslagstiftningen som en försvårande omständighet?
Hate crime & hate speech;Hate speech law (sexual orientation);Finns det i Finland en uttrycklig bestämmelse om sexuell läggning som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;Borde sexuell läggning uttryckligen ingå som en försvårande omständighet i lagstiftningen om hets mot folkgrupp i Finland?;Bör sexuell läggning i Finland undantas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
Hate crime & hate speech;Policy tackling hatred (sexual orientation);I Finland, ingår sexuell läggning uttryckligen i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;Bör sexuell läggning i Finland uttryckligen ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk för statliga aktörer?;Borde sexuell läggning inte ingå i den nationella strategin för bekämpning av hatbrott och hatpropaganda i Finland?
Hate crime & hate speech;Hate crime law (gender identity);Finns det i Finland en uttrycklig bestämmelse om könsidentitet som en försvårande omständighet i hatbrottslagstiftningen?;Bör könsidentitet i Finland uttryckligen tas med som en försvårande omständighet i hatbrottslagstiftningen?;Bör könsidentitet i Finland uteslutas från hatbrottslagstiftningen som en försvårande omständighet?
Hate crime & hate speech;Hate speech law (gender identity);Finns det i Finland en uttrycklig bestämmelse om könsidentitet som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;Borde könsidentitet i Finland uttryckligen tas med som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;Bör könsidentitet i Finland uteslutas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
Hate crime & hate speech;Policy tackling hatred (gender identity);Ingår könsidentitet i Finland i den nationella strategin mot hatbrott och hatretorik, som en del av en fortlöpande, systematisk och officiellt organiserad uppsättning åtgärder från statens sida?;Bör könsidentitet i Finland uttryckligen ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk för statliga aktörer?;Bör könsidentitet i Finland uteslutas från en nationell strategi för att bekämpa hatbrott och hatpropaganda?
Hate crime & hate speech;Hate crime law (intersex);I Finland ingår (upplevda) könskarakteristika eller intersexuell status uttryckligen i hatbrottslagstiftningen som en försvårande omständighet?;Bör (upplevda) könskarakteristika eller intersexuell status uttryckligen inkluderas i hatbrottslagstiftningen som en försvårande omständighet i Finland?;Borde (upplevda) könskaraktäristika eller intersexuell status i Finland undantas från hatbrottslagstiftningen som en försvårande omständighet?
Hate crime & hate speech;Hate speech law (sex characteristics);Finns det i Finland en uttrycklig bestämmelse om att könskaraktäristika eller intersexuell status ska beaktas som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;Bör könskarakteristika eller intersexuell status uttryckligen inkluderas i lagstiftningen om hets mot folkgrupp som en försvårande omständighet i Finland?;Bör könskarakteristika eller intersexuell status i Finland uteslutas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
Hate crime & hate speech;Policies tackling hatred (intersex);Ingår könskarakteristika eller intersexuell status i den nationella strategin för bekämpning av hatbrott och hatpropaganda som en del av statens fortlöpande, systematiska och officiellt organiserade åtgärder i Finland?;Bör könskarakteristika eller intersexstatus i Finland ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;Bör könskarakteristika eller intersexstatus i Finland uteslutas från en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av en återkommande ram av statliga aktörer?
Legal gender recognition;No legal framework making legal gender recognition impossible;Finns det i Finland inte något uttryckligt förbud eller någon rättslig begränsning som gör det helt omöjligt att få ett juridiskt erkännande av könstillhörighet (även om förfarandena är betungande, svåra eller det inte finns någon fastställd väg)?;Bör det i Finland inte finnas något uttryckligt förbud eller någon rättslig begränsning som gör det helt omöjligt att få ett juridiskt erkännande av könstillhörighet (även om förfarandena är betungande, svåra eller om det inte finns någon fastställd väg)?;Borde det i Finland finnas ett förbud eller en rättslig begränsning som omöjliggör ett juridiskt erkännande av könstillhörighet?
Legal gender recognition;Existence of legal measures;Finns det i Finland rättsliga åtgärder för juridiskt erkännande av könstillhörighet?;Borde det i Finland finnas rättsliga åtgärder för juridiskt erkännande av könstillhörighet?;Skulle det i Finland inte finnas några rättsliga åtgärder för juridiskt erkännande av könstillhörighet?
Legal gender recognition;Existence of administrative procedures;Finns det i Finland administrativa förfaranden för juridiskt erkännande av könstillhörighet?;Bör det i Finland finnas administrativa förfaranden för juridiskt erkännande av könstillhörighet?;Borde det i Finland inte finnas administrativa förfaranden för juridiskt erkännande av könstillhörighet?
Legal gender recognition;Name change;Tillåter lagstiftningen i Finland ett namnbyte utan begränsningar?;Borde lagstiftningen i Finland tillåta ett namnbyte utan begränsningar?;Ska lagstiftningen i Finland förvägra ett namnbyte eller tillåta det med vissa begränsningar?
Legal gender recognition;No age restriction (Name change);Finns det i Finland ingen uttrycklig åldersgräns för minderåriga att ändra sitt namn?;Borde det i Finland inte finnas någon uttrycklig åldersgräns för minderåriga att ändra sitt namn?;Borde det i Finland finnas en åldersgräns för minderåriga som vill byta namn?
Legal gender recognition;Self-determination;Grundar sig det juridiska erkännandet av kön i Finland uteslutande på den berörda personens uttryckliga vilja, utan krav på inblandning av tredje part och utan att intersexuell status eller könskarakteristika behandlas som en kontraindikation?;Bör juridiskt erkännande av kön i Finland uteslutande grunda sig på den berörda personens uttryckliga vilja, utan krav på inblandning av tredje part och utan att intersexuell status eller könskarakteristika behandlas som en kontraindikation?;Borde ett juridiskt erkännande av könstillhörighet i Finland inte enbart grunda sig på den berörda personens uttryckliga önskan, utan förutsätta att en tredje part medverkar och att intersexuell status eller könskarakteristika är en kontraindikation?
Legal gender recognition;Non-binary recognition;Finns det i Finland möjlighet till erkännande av icke-binärt kön antingen genom ett offentligt register som erbjuder fler än två könsmarkörer, som endast är tillgängligt på begäran med ett konsekvent förfarande och utan diskriminering, eller genom att det inte finns någon obligatorisk registrering av en könsmarkör för alla i det offentliga registret?;Bör erkännande av icke-binärt kön i Finland vara tillgängligt antingen genom ett offentligt register som erbjuder fler än två könsmarkörer, och endast vara tillgängligt på begäran med ett konsekvent förfarande och utan diskriminering, eller genom ingen obligatorisk registrering av en könsmarkör för alla i det offentliga registret?;Borde det i Finland inte vara möjligt att få erkännande av icke-binärt kön antingen genom ett offentligt register som erbjuder fler än två könsmarköralternativ eller genom att det inte finns någon obligatorisk registrering av könsmarkörer i det offentliga registret?
Legal gender recognition;No 'Gender Identity Disorder' diagnosis/psychological opinion required;Krävs det i Finland inte en diagnos på könsidentitetsstörning eller ett psykologiskt utlåtande för juridiskt erkännande av könstillhörighet?;Borde det i Finland inte krävas en diagnos/psykologiskt utlåtande om könsidentitetsstörning för juridiskt erkännande av könstillhörighet?;Bör det i Finland krävas en diagnos på könsidentitetsstörning/psykologiskt utlåtande för juridiskt erkännande av könstillhörighet?
Legal gender recognition;No compulsory medical intervention required;Krävs det i Finland inga icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;Borde det i Finland inte krävas icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;Bör det i Finland krävas icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?
Legal gender recognition;No compulsory surgical intervention required;Krävs det i Finland inte kirurgiska ingrepp för juridiskt erkännande av könstillhörighet?;Borde det i Finland inte krävas kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;Bör det i Finland krävas kirurgiska ingrepp för att få juridiskt erkännande av könstillhörighet?
Legal gender recognition;No compulsory sterilisation required;Krävs det inte sterilisering eller bevis på infertilitet för juridiskt erkännande av könstillhörighet i Finland?;Borde det i Finland inte krävas sterilisering eller bevis på barnlöshet för juridiskt erkännande av könstillhörighet?;Bör det i Finland krävas sterilisering eller bevis på infertilitet för juridiskt erkännande av könstillhörighet?
Legal gender recognition;No compulsory divorce required;Krävs det inte skilsmässa eller att man är ensamstående för att man ska kunna erkänna sitt kön juridiskt i Finland?;Borde det i Finland inte krävas skilsmässa eller ensamstående för juridiskt erkännande av könstillhörighet?;Bör man i Finland kräva skilsmässa eller att man är ensamstående för att få ett juridiskt erkännande av könstillhörighet?
Legal gender recognition;No age restriction;Finns det i Finland några uttryckliga åldersgränser för erkännande av könstillhörighet i de befintliga rättsakterna?;I Finland, bör befintliga rättsliga åtgärder för erkännande av könstillhörighet inte innehålla några uttryckliga begränsningar av lägsta eller högsta ålder?;Bör man i Finland införa åldersgränser för erkännande av könstillhörighet i de befintliga rättsakterna?
Legal gender recognition;Legal gender recognition procedures exist for minors;Finns det i Finland rättsliga åtgärder för minderåriga att få tillgång till juridiskt könsbekräftelse och ger de konsekventa resultat?;Bör minderåriga i Finland ha tillgång till rättsliga åtgärder för bedömning av juridiskt erkännande av kön och bör dessa åtgärder ge konsekventa resultat?;Bör minderåriga i Finland inte ha tillgång till rättsliga åtgärder för bedömning av juridiskt erkännande av könstillhörighet?
Legal gender recognition;Depathologisation;Finns det i Finland tillgång till transspecifik hälso- och sjukvård för vuxna/ungdomar, stödtjänster för transpersoner före puberteten och barn med könsvariation, och omfattas dessa av ekonomiskt stöd utan krav på bedömning eller diagnos av psykisk ohälsa?;Bör transspecifik hälso- och sjukvård för vuxna/ungdomar och stödtjänster för transpersoner och barn med könsvariation före puberteten vara tillgängliga och omfattas av ekonomiskt stöd utan krav på bedömning eller diagnos av psykisk ohälsa i Finland?;Borde inte transspecifik hälso- och sjukvård för vuxna/ungdomar och stödtjänster för transpersoner och barn med könsvariation före puberteten vara tillgängliga och ekonomiskt täckta i Finland utan krav på bedömning eller diagnos av psykisk ohälsa?
Intersex bodily integrity;Prohibition of medical intervention without informed consent (intersex);Är det i Finland enligt lag förbjudet för läkare att utföra något kirurgiskt eller medicinskt ingrepp på en minderårig intersexuell person, om ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp tills personen kan ge sitt informerade samtycke?;Borde det i Finland enligt lag vara förbjudet för läkare att utföra någon form av kirurgiskt eller medicinskt ingrepp på en minderårig intersexuell person, om ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp tills personen kan ge sitt informerade samtycke?;Bör läkare i Finland enligt lag ha rätt att utföra kirurgiska eller medicinska ingrepp på minderåriga intersexuella även om ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp tills personen kan ge sitt informerade samtycke?
Intersex bodily integrity;Universality of prohibition of medical interventions;Är skyddet för den kroppsliga integriteten i Finland universellt för alla människor, inte baserat på specifika variationer eller diagnoser eller intersexuella termer, och är det enligt lag förbjudet för läkare eller andra yrkesutövare att utföra någon form av kirurgiskt eller medicinskt ingrepp på någon utan dennes personliga samtycke, utom i fall av vitala skäl?;Borde skyddet av den kroppsliga integriteten i Finland vara universellt för alla människor och inte grunda sig på specifika variationer eller diagnoser eller intersexuella termer, och borde läkare eller andra yrkesutövare enligt lag förbjudas att utföra någon form av kirurgiskt eller medicinskt ingrepp på någon utan dennes personliga samtycke, utom i fall av vitala skäl?;Bör skyddet för den kroppsliga integriteten i Finland vara beroende av specifika variationer eller diagnoser eller intersexuella termer, och bör läkare eller andra yrkesutövare enligt lag ha rätt att utföra kirurgiska eller medicinska ingrepp utan en persons samtycke, även om det inte finns några vitala skäl?
Intersex bodily integrity;Existence of effective monitoring mechanism;Finns det i Finland en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?;Bör det i Finland finnas en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?;Borde det i Finland inte finnas en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?
Intersex bodily integrity;Access to justice for victims and reparations;Innehåller de finska lagbestämmelserna om förbud mot medicinska ingrepp på minderåriga intersexuella tydliga och effektiva mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?;Bör lagbestämmelser i Finland som förbjuder medicinska ingrepp på minderåriga intersexuella innehålla tydliga och effektiva mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?;I Finland, bör lagbestämmelser som förbjuder medicinska ingrepp på minderåriga intersexuella utesluta mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?
Civil society space;Public event held, no state obstruction of freedom of assembly (last 3 years);I Finland, gör lagar, policyer och praxis det möjligt att fullt ut utöva rätten till mötesfrihet, inklusive att hålla offentliga evenemang för lgbti-personer utan hinder?;I Finland, bör lagar, policyer och praxis möjliggöra ett fullständigt utövande av rätten till mötesfrihet, inklusive att offentliga evenemang för lgbti-personer kan hållas utan hinder?;I Finland, bör lagar, policyer och praxis hindra det fulla utövandet av rätten till mötesfrihet för offentliga evenemang för lgbti-personer?
Civil society space;Public event held, there is enough protection (last 3 years);I Finland, skyddas offentliga evenemang för lgbti-personer av offentliga myndigheter som säkerställer att de genomförs i vederbörlig ordning, inklusive skydd mot störningar eller attacker?;Bör offentliga evenemang för lgbti-personer i Finland skyddas av offentliga myndigheter som ser till att de genomförs på rätt sätt, inklusive skydd mot störningar eller attacker?;Borde inte offentliga evenemang för lgbti-personer i Finland skyddas av offentliga myndigheter som ser till att de genomförs i vederbörlig ordning, inklusive skydd mot störningar eller attacker?
Civil society space;Associations operate, no state obstruction of freedom association (last 3 years);Finns det i Finland inga rättsliga eller administrativa begränsningar för lgbti-organisationer eller -publikationer?;Borde det i Finland inte finnas några juridiska eller administrativa begränsningar för hbtqi-organisationers eller hbtqi-publikationers verksamhet?;Bör det i Finland finnas juridiska och administrativa begränsningar för hbtqi-organisationers eller hbtqi-publikationers verksamhet?
Civil society space;LGBTI human rights defenders are not at risk;I Finland, hotas och kriminaliseras inte människorättsförsvarare för lgbti-personer på grund av sitt arbete?;Borde inte människorättsförsvarare som företräder lgbti-personer i Finland hotas och kriminaliseras för sitt arbete?;Bör människorättsförsvarare som företräder lgbti-personer i Finland hotas och kriminaliseras på grund av sitt arbete?
Civil society space;No laws limiting external funding;Finns det i Finland inga uttryckliga statliga bestämmelser som förbjuder organisationer att ta emot finansiering?;Borde det inte i Finland finnas uttryckliga statliga bestämmelser som förbjuder organisationer att ta emot bidrag?;Borde det i Finland finnas uttryckliga statliga bestämmelser som förbjuder organisationer att ta emot bidrag?
