criterion_id;Fact;Support;Opposition
41;Включена ли в России гендерная идентичность в национальную стратегию борьбы с преступлениями на почве ненависти и языком вражды, как часть постоянного, систематического и официально организованного комплекса мер со стороны государства?;Должна ли гендерная идентичность в России быть четко включена в национальную стратегию борьбы с преступлениями на почве ненависти и разжиганием ненависти, как часть постоянно действующей государственной системы?;Следует ли в России исключить гендерную идентичность из национальной стратегии борьбы с преступлениями на почве ненависти и языком вражды?
42;Включены ли в России (предполагаемые) половые признаки или интерсексуальный статус в законодательство о преступлениях на почве ненависти в качестве отягчающего обстоятельства?;Следует ли в России включить (предполагаемые) половые признаки или интерсексуальный статус в законодательство о преступлениях на почве ненависти в качестве отягчающего обстоятельства?;Следует ли в России исключить (предполагаемые) половые признаки или интерсексуальный статус из законодательства о преступлениях на почве ненависти в качестве отягчающего обстоятельства?
43;Включены ли в России половые признаки или интерсексуальный статус в законодательство о разжигании ненависти в качестве отягчающего обстоятельства?;Должны ли в России половые признаки или интерсексуальный статус быть прямо включены в законодательство о разжигании ненависти в качестве отягчающего обстоятельства?;Следует ли в России исключить половые признаки или интерсексуальный статус из законодательства о разжигании ненависти в качестве отягчающего обстоятельства?
44;Включены ли в России половые признаки или интерсексуальный статус в национальную стратегию борьбы с преступлениями на почве ненависти и языком вражды, как часть постоянного, систематического и официально организованного комплекса мер со стороны государства?;Должны ли в России половые признаки или интерсексуальный статус быть включены в национальную стратегию борьбы с преступлениями на почве ненависти и разжиганием ненависти, как часть повторяющихся рамок государственных органов?;Следует ли в России исключить половые признаки или интерсексуальный статус из национальной стратегии по борьбе с преступлениями на почве ненависти и разжиганием ненависти, как часть повторяющейся рамочной программы государственных органов?
45;Существует ли в России прямой запрет или законодательное ограничение, которое делает юридическое признание пола полностью невозможным (даже если процедуры обременительны, сложны или не существует установленного пути)?;Должен ли в России существовать прямой запрет или законодательное ограничение, делающее юридическое признание пола полностью невозможным (даже если процедуры обременительны, сложны или не существует установленного пути)?;Должен ли в России существовать запрет или законодательное ограничение, делающее невозможным юридическое признание пола?
46;Существуют ли в России законодательные меры по юридическому признанию пола?;Должны ли в России быть приняты законодательные меры для юридического признания пола?;В России не должно быть законодательных мер по юридическому признанию пола?
47;Существуют ли в России административные процедуры для юридического признания пола?;Должны ли в России существовать административные процедуры для юридического признания пола?;В России не должно быть административных процедур для юридического признания пола?
48;Разрешает ли законодательство России менять имя без ограничений?;Должно ли законодательство в России разрешать смену имени без ограничений?;Должно ли законодательство в России отказывать в смене имени или разрешать ее с ограничениями?
49;В России нет четкого возрастного ограничения для несовершеннолетних на изменение имени?;Должно ли в России существовать четкое возрастное ограничение для несовершеннолетних на изменение имени?;Должно ли в России существовать возрастное ограничение для смены имени несовершеннолетним?
50;В России юридическое признание пола основывается исключительно на выраженном желании заинтересованного лица, не требуя участия третьих лиц и не рассматривая интерсексуальный статус или половые признаки как противопоказание?;Должно ли в России юридическое признание пола основываться исключительно на желании самого человека, не требуя участия третьих лиц и не рассматривая интерсексуальный статус или половые признаки как противопоказание?;Должно ли в России юридическое признание пола основываться не только на выраженном желании заинтересованного лица, а требовать участия третьей стороны, а интерсексуальный статус или половые признаки являться противопоказанием?
51;В России признание небинарного пола возможно либо через государственный реестр, предлагающий более двух гендерных маркеров, доступный только по запросу с соблюдением последовательной процедуры и без дискриминации, либо через отсутствие обязательной записи гендерного маркера для всех в государственном реестре?;В России признание небинарного пола должно быть доступно либо через публичный реестр, предлагающий более двух гендерных маркеров и доступный только по запросу с соблюдением последовательной процедуры и без дискриминации, либо через отсутствие обязательной записи гендерного маркера для всех в публичном реестре?;В России признание небинарного пола не должно быть доступно ни через государственный реестр, предлагающий более двух вариантов гендерных маркеров, ни через отсутствие обязательной записи о гендерных маркерах в государственном реестре?
52;Является ли в России диагностика расстройства гендерной идентичности/психологическое заключение не обязательным условием для юридического признания пола?;Должен ли в России диагноз расстройства гендерной идентичности/психологическое заключение быть необязательным для юридического признания пола?;Нужно ли в России требовать диагноз/психологическое заключение о расстройстве гендерной идентичности для юридического признания пола?
53;В России не требуется безоперационное медицинское вмешательство для юридического признания пола?;Должны ли в России нехирургические медицинские вмешательства быть обязательными для юридического признания пола?;Должны ли в России требоваться нехирургические медицинские вмешательства для юридического признания пола?
54;В России хирургическое вмешательство не требуется для юридического признания пола?;Должны ли в России хирургические вмешательства не требоваться для юридического признания пола?;Нужно ли в России проводить хирургическое вмешательство для юридического признания пола?
55;В России для юридического признания пола не требуется стерилизация или подтверждение бесплодия?;Должна ли в России стерилизация или подтверждение бесплодия не требоваться для юридического признания пола?;Нужно ли в России требовать стерилизации или подтверждения бесплодия для юридического признания пола?
56;В России развод или статус холостяка не является обязательным условием для юридического признания пола?;В России для юридического признания пола не требуется развод или статус холостяка?;Должен ли в России развод или статус холостяка быть обязательным условием для юридического признания пола?
57;Существуют ли в России законодательные меры по признанию гендера, которые не содержат четких ограничений по минимальному или максимальному возрасту?;Должны ли в России существующие правовые меры по признанию пола исключать какие-либо четкие ограничения по минимальному или максимальному возрасту?;Должны ли в России существующие правовые меры по признанию пола включать ограничения по минимальному или максимальному возрасту?
58;Доступны ли в России законодательные меры по получению несовершеннолетними юридического признания пола и дают ли они стабильные результаты?;Должны ли в России юридические меры по оценке юридического признания пола быть доступны для несовершеннолетних и давать стабильные результаты?;Должны ли в России законодательные меры по оценке юридического признания пола быть недоступны для несовершеннолетних?
59;Доступна ли в России и покрывается ли финансово трансперсональная медицинская помощь (ТПМП) для взрослых/подростков, услуги поддержки для препубертатных трансов и детей с гендерными вариантами, не требующие оценки психического здоровья или постановки диагноза?;Должна ли в России быть доступной и финансово оплачиваемой трансперсональная медицинская помощь (ТПМП) для взрослых/подростков, а также услуги по поддержке трансперсональных детей и детей с гендерными вариантами в препубертатном возрасте, не требующие оценки психического здоровья или постановки диагноза?;Должна ли в России транссексуальная медицинская помощь (ТСП) для взрослых/подростков и услуги по поддержке детей-транссексуалов и детей с гендерными вариантами в препубертатном возрасте быть доступной и финансово оплачиваемой без необходимости оценки психического здоровья или постановки диагноза?
60;Запрещено ли в России законом медицинским работникам проводить любые хирургические или медицинские вмешательства в отношении несовершеннолетнего интерсексуала, если вмешательство не имеет медицинской необходимости и его можно избежать или отложить до получения информированного согласия?;В России следует ли законодательно запретить врачам проводить любые хирургические или медицинские вмешательства в отношении несовершеннолетних интерсексуалов, если в них нет медицинской необходимости и их можно избежать или отложить до получения информированного согласия?;В России следует ли законодательно разрешить врачам проводить хирургические или медицинские вмешательства в отношении несовершеннолетних интерсексуалов, даже если в них нет медицинской необходимости и их можно избежать или отложить до момента, когда человек сможет дать информированное согласие?
61;Является ли в России защита телесной неприкосновенности универсальной для всех людей, не основанной на конкретных вариациях или диагнозах или терминах интерсекс, и запрещено ли законом врачам или другим специалистам проводить любые хирургические или медицинские вмешательства в отношении кого-либо без его личного согласия, за исключением случаев, когда это необходимо по жизненным показаниям?;В России защита телесной неприкосновенности должна быть универсальной для всех людей, а не основываться на конкретных вариациях или диагнозах или интерсексуальных терминах, а врачам и другим специалистам должно быть законодательно запрещено проводить любые хирургические или медицинские вмешательства в отношении кого-либо без его личного согласия, за исключением случаев, когда это необходимо по жизненным показаниям?;Должна ли в России защита телесной неприкосновенности зависеть от конкретных вариаций или диагнозов, или интерсексуальных терминов, и должен ли закон разрешать врачам или другим специалистам проводить хирургическое или медицинское вмешательство без согласия человека, даже если для этого нет жизненно важных причин?
62;Существует ли в России независимый от медицинского учреждения механизм контроля за соблюдением запрета на медицинское вмешательство в отношении несовершеннолетних интерсексуалов?;Должен ли в России существовать независимый от медицинского учреждения механизм контроля за запретом медицинского вмешательства в отношении несовершеннолетних интерсексуалов?;Не существует ли в России механизма мониторинга, независимого от медицинского учреждения, который бы контролировал запрет на медицинское вмешательство в отношении несовершеннолетних интерсексуалов?
63;Включают ли правовые нормы, запрещающие медицинское вмешательство в отношении несовершеннолетних интерсексуалов, четкие и эффективные механизмы, признающие прошлую практику и обеспечивающие доступ к правосудию, возмещению ущерба, компенсациям и праву на информацию?;Должны ли в России законодательные положения, запрещающие медицинское вмешательство в отношении несовершеннолетних интерсексуалов, включать четкие и эффективные механизмы, признающие прошлую практику и обеспечивающие доступ к правосудию, возмещению ущерба, компенсации и праву на информацию?;Должны ли в России законодательные положения, запрещающие медицинское вмешательство в отношении несовершеннолетних интерсексуалов, исключать механизмы, признающие прошлую практику и обеспечивающие доступ к правосудию, возмещению ущерба, компенсации и праву на информацию?
64;Позволяют ли законы, политика и практика в России в полной мере реализовать право на свободу собраний, включая беспрепятственное проведение публичных мероприятий для представителей ЛГБТИ?;Должны ли в России законы, политика и практика обеспечивать полное осуществление права на свободу собраний, включая беспрепятственное проведение публичных мероприятий для представителей ЛГБТИ?;Должны ли законы, политика и практика в России препятствовать полному осуществлению права на свободу собраний при проведении публичных мероприятий для представителей ЛГБТИ?
65;Находятся ли в России публичные мероприятия ЛГБТИ под защитой государственных органов, обеспечивающих их надлежащее проведение, включая защиту от срыва или нападений?;Должны ли в России публичные мероприятия ЛГБТ охраняться государственными органами, обеспечивающими их надлежащее проведение, включая защиту от срыва или нападений?;Должны ли в России публичные мероприятия ЛГБТИ не охраняться государственными органами, обеспечивающими их надлежащее проведение, включая защиту от срывов и нападений?
66;Существуют ли в России законодательные и административные ограничения на деятельность лгбти-организаций и изданий?;В России не должно быть законодательных и административных ограничений на функционирование лгбти-организаций и изданий?;Должны ли в России существовать правовые и административные ограничения на деятельность организаций или изданий, связанных с ЛГБТ?
67;Не запугивают ли в России правозащитников из числа ЛГБТ и не привлекают ли их к уголовной ответственности за их деятельность?;В России правозащитники из числа ЛГБТИ не должны подвергаться запугиванию и уголовному преследованию за свою работу?;Стоит ли в России запугивать и привлекать к уголовной ответственности правозащитников из числа ЛГБТ за их деятельность?
68;Существуют ли в России прямые постановления правительства, запрещающие организациям получать финансирование?;Разве в России не должно быть прямого постановления правительства, запрещающего организациям получать финансирование?;Должны ли в России существовать четкие правила, запрещающие организациям получать финансирование?
69;Существует ли в России законодательство на национальном или местном уровне, которое ограничивает свободу выражения мнений по вопросам ЛГБТ?;В России не должно быть законов на национальном или местном уровне, ограничивающих свободу выражения мнений по вопросам ЛГБТ?;Существует ли в России законодательство на национальном или местном уровне, ограничивающее свободу выражения мнений по вопросам ЛГБТ?
70;Включена ли в России сексуальная ориентация в закон о предоставлении убежища в качестве квалификационного критерия?;Должна ли сексуальная ориентация в России быть прямо включена в закон о предоставлении убежища в качестве квалификационного критерия?;Следует ли в России исключить сексуальную ориентацию из закона о предоставлении убежища в качестве квалификационного критерия?
71;Существует ли в России какая-либо национальная политика, правовые или неправовые меры, связанные с предоставлением убежища, которые конкретно учитывают потребности геев, лесбиянок и бисексуалов, являющихся беженцами или лицами, ищущими убежище?;Должна ли в России существовать национальная политика или правовые или неправовые меры, связанные с предоставлением убежища, которые специально учитывали бы потребности геев, лесбиянок и бисексуалов - беженцев или лиц, ищущих убежище?;В России не должно быть никакой национальной политики или правовых или неправовых мер, связанных с предоставлением убежища, которые конкретно учитывали бы потребности геев, лесбиянок и бисексуалов как беженцев или лиц, ищущих убежище?
72;Включена ли в России гендерная идентичность в закон о предоставлении убежища в качестве квалификационного критерия?;Должна ли гендерная идентичность быть прямо включена в закон о предоставлении убежища в качестве квалификационного критерия в России?;Следует ли в России исключить гендерную идентичность из закона о предоставлении убежища в качестве квалификационного критерия?
73;Существуют ли в России какие-либо национальные политики, правовые или неправовые меры, связанные с предоставлением убежища, которые специально учитывают потребности транс и небинарных беженцев или лиц, ищущих убежище?;Должна ли в России существовать национальная политика, правовые или неправовые меры, связанные с предоставлением убежища, которые бы учитывали потребности транс и небинарных беженцев или лиц, ищущих убежище?;В России не должно быть никаких национальных политик или правовых или неправовых мер, связанных с убежищем, которые специально учитывали бы потребности транс и небинарных беженцев или лиц, ищущих убежище?
74;Включен ли в России интерсексуальный статус или половые признаки в законодательство о предоставлении убежища в качестве квалификационного критерия?;Должен ли в России интерсексуальный статус или половые признаки быть прямо включены в закон о предоставлении убежища в качестве квалификационного критерия?;Следует ли в России исключить интерсексуальный статус или половые признаки из закона о предоставлении убежища в качестве квалификационного критерия?
75;Существует ли в России национальная политика, правовые или неправовые меры, связанные с предоставлением убежища, которые конкретно учитывают потребности интерсексуальных беженцев или лиц, ищущих убежище?;Должна ли в России существовать национальная политика, правовые или неправовые меры, связанные с предоставлением убежища, которые бы учитывали потребности интерсексуальных беженцев или лиц, ищущих убежище?;В России не должно быть никакой национальной политики или правовых или неправовых мер, связанных с предоставлением убежища, которые специально учитывали бы потребности интерсексуальных беженцев или лиц, ищущих убежища?
