criterion_id;Fact;Support;Opposition
13;Finns det i Sverige någon lagstiftning eller policy som förbjuder konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet?;I Sverige, bör konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet förbjudas genom lagstiftning eller policy?;I Sverige, bör konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet tillåtas genom lagstiftning eller policy?
14;Finns det i Sverige en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan som har ett uttryckligt mandat att ta upp och systematiskt arbeta med frågor som rör könsidentitet? (jag tror att det räcker med en);Bör en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan i Sverige få ett uttryckligt mandat att hantera frågor som rör könsidentitet?;I Sverige, bör en nationell institution för mänskliga rättigheter eller ett nationellt jämställdhetsorgan inte ha mandat att hantera frågor som rör könsidentitet?
15;I Sverige, finns det en handlingsplan för jämställdhet som uttryckligen inkluderar könsidentitet och specifika åtgärder för framsteg?;I Sverige, bör det finnas en handlingsplan för jämställdhet som uttryckligen inkluderar könsidentitet och specifika åtgärder för framsteg?;Bör könsidentitet uteslutas från handlingsplaner för jämställdhet i Sverige?
16;I Sverige, är könsuttryck uttryckligen inkluderat i antidiskrimineringslagstiftningen?;I Sverige, bör könsuttryck uttryckligen inkluderas i antidiskrimineringslagstiftningen?;Bör könsuttryck i Sverige undantas från diskrimineringslagstiftningen?
17;I Sverige, förbjuder grundlagen diskriminering på grund av könskaraktäristika?;Bör grundlagen i Sverige förbjuda diskriminering på grund av könstillhörighet?;Bör grundlagen i Sverige tillåta diskriminering på grund av könskaraktäristika?
18;I Sverige, är könskarakteristika uttryckligen inkluderade i antidiskrimineringslagstiftningen inom arbetslivet?;Bör könskaraktäristika uttryckligen inkluderas i antidiskrimineringslagstiftningen på arbetsmarknaden i Sverige?;Bör könskarakteristika i Sverige undantas från diskrimineringslagstiftningen på arbetsmarknaden?
19;I Sverige, ingår könskarakteristika uttryckligen i antidiskrimineringslagstiftningen för varor och tjänster?;Bör könskarakteristika uttryckligen inkluderas i antidiskrimineringslagstiftningen för varor och tjänster i Sverige?;Bör könskarakteristika undantas från diskrimineringslagstiftningen för varor och tjänster i Sverige?
20;I Sverige, är diskriminering på grund av könskarakteristika inom utbildningsområdet förbjudet enligt lag?;Bör diskriminering på grund av könskaraktäristika inom utbildningsområdet i Sverige förbjudas genom lagstiftning?;Bör diskriminering på grund av könskaraktäristika inom utbildningsområdet i Sverige vara tillåten enligt lag?
21;I Sverige, är diskriminering på grund av könskarakteristika inom hälsoområdet förbjudet enligt lag?;Bör diskriminering på grund av könskarakteristika inom hälsoområdet i Sverige förbjudas genom lagstiftning?;Bör diskriminering på grund av könskaraktäristika inom hälsoområdet i Sverige vara tillåtet enligt lag?
22;Finns det i Sverige en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan som har ett uttryckligt mandat att ta upp och systematiskt arbeta med frågor som rör könskarakteristika?;Bör nationella institutioner för mänskliga rättigheter eller jämställdhetsorgan i Sverige ha ett uttryckligt mandat att behandla frågor som rör könskarakteristika?;Bör inte nationella institutioner för mänskliga rättigheter eller jämställdhetsorgan i Sverige ha mandat att behandla frågor som rör könskarakteristika?
23;I Sverige, finns det en handlingsplan för jämställdhet som uttryckligen inkluderar könskarakteristika och specifika åtgärder för framsteg?;I Sverige, bör det finnas en handlingsplan för jämställdhet som uttryckligen inkluderar könsidentitet och specifika åtgärder för framsteg?;Bör könskarakteristika uteslutas från handlingsplaner för jämställdhet i Sverige?
24;I Sverige, är donation av blod eller någon form av kroppsvävnad till hbtqi-personer baserat på deras sexuella läggning eller könsidentitet fritt från lagstadgat eller administrativt förbud?;I Sverige, bör donation av blod eller någon form av kroppsvävnad till hbtqi-personer baserat på deras sexuella läggning eller könsidentitet vara fritt från lagstadgat eller administrativt förbud?;Bör det i Sverige vara förbjudet i lag eller förordning att donera blod eller annan kroppslig vävnad till hbtq-personer på grund av deras sexuella läggning eller könsidentitet?
25;Ska samkönade par i Sverige få gifta sig med samma rättigheter som gifta olikkönade par?;Ska samkönade par i Sverige få gifta sig med samma rättigheter som gifta olikkönade par?;Borde inte samkönade par i Sverige få gifta sig med samma rättigheter som gifta olikkönade par?
26;Kan samkönade par i Sverige ingå registrerat partnerskap/civila partnerskap och få samma rättigheter som om de vore gifta?;Bör samkönade par i Sverige kunna ingå registrerat partnerskap/civila partnerskap och få samma rättigheter som om de vore gifta?;Borde inte samkönade par i Sverige kunna ingå registrerat partnerskap/civila partnerskap och få samma rättigheter som om de vore gifta?
27;Får samkönade par ingå registrerat partnerskap/civila partnerskap i Sverige?;Bör samkönade par i Sverige kunna ingå registrerat partnerskap/civila partnerskap?;Ska samkönade par i Sverige inte få ingå registrerat partnerskap/civila partnerskap?
28;I Sverige, inkluderas samkönade par i lagstiftning eller rättsliga åtgärder som rör samlevnad?;I Sverige, bör samkönade par inkluderas i lagstiftning eller rättsliga åtgärder som rör samlevnad?;Bör samkönade par i Sverige uteslutas från lagstiftning eller rättsliga åtgärder som rör samlevnad?
29;Finns det i Sverige ingen konstitutionell definition av att äktenskapet endast är en förening mellan en man och en kvinna?;Ska det i Sverige inte finnas en grundlagsskyddad definition av äktenskapet som endast en förening mellan man och kvinna?;Bör det i Sverige finnas en konstitutionell definition av äktenskapet som endast en förening mellan en man och en kvinna?
30;Kan samkönade par i Sverige ansöka om gemensam adoption på laglig väg?;Bör samkönade par i Sverige kunna ansöka om gemensam adoption på laglig väg?;Ska samkönade par i Sverige inte kunna ansöka om gemensam adoption på laglig väg?
31;Kan samkönade par i Sverige ansöka om adoption till andra föräldern på laglig väg?;Ska samkönade par i Sverige få ansöka om adoption till andra föräldern?;Ska samkönade par i Sverige inte få ansöka om adoption till andra föräldern?
32;I Sverige, är barn som föds av par automatiskt juridiskt erkända från födseln som barn till båda föräldrarna, oavsett partnerns sexuella läggning och/eller könsidentitet?;I Sverige, bör barn som föds av par automatiskt erkännas juridiskt från födseln som barn till båda föräldrarna, oavsett partnerns sexuella läggning och/eller könsidentitet?;Bör barn som föds i parförhållanden i Sverige inte automatiskt från födseln erkännas juridiskt som barn till båda föräldrarna, beroende på parternas sexuella läggning och/eller könsidentitet?
33;Finns det i Sverige inga juridiska hinder för par (oavsett partnerns sexuella läggning och/eller könsidentitet) att få tillgång till fertilitetsbehandling?;I Sverige, ska par (oavsett partnerns sexuella läggning och/eller könsidentitet) inte möta några juridiska hinder för att få tillgång till fertilitetsbehandling?;Bör par (oavsett partnerns sexuella läggning och/eller könsidentitet) i Sverige möta juridiska hinder för att få tillgång till fertilitetsbehandling?
34;Är det i Sverige lagligt möjligt med fertilitetsbehandling för individer oavsett individernas sexuella läggning och/eller könsidentitet?;Bör fertilitetsbehandling för individer vara lagligt möjlig i Sverige oavsett individernas sexuella läggning och/eller könsidentitet?;Bör fertilitetsbehandling för individer vara lagligt möjlig i Sverige baserat på individernas sexuella läggning och/eller könsidentitet?
35;I Sverige, är en transförälders juridiska könsidentitet fullt erkänd och korrekt återspeglad i barnets dokumentation av släktskap, och är regler om föräldraskap anpassade till alla tillgängliga könsalternativ (när mer än två könsmarkörer finns) enligt förälderns erkända könsidentitet?;I Sverige, bör en transförälders juridiska könsidentitet erkännas fullt ut och återspeglas i barnets dokumentation av släktskap, och bör regler om föräldraskap anpassas till alla tillgängliga könsalternativ (när mer än två könsmarkörer finns) enligt förälderns erkända könsidentitet?;I Sverige, ska transföräldrar få sin juridiska könsidentitet inte erkänd och korrekt återspeglad i dokumentationen av släktskap enligt förälderns erkända könsidentitet?
36;I Sverige, är sexuell läggning uttryckligen inkluderad i hatbrottslagstiftningen som en försvårande omständighet?;Bör sexuell läggning uttryckligen inkluderas i hatbrottslagstiftningen som en försvårande omständighet i Sverige?;Bör sexuell läggning i Sverige undantas från hatbrottslagstiftningen som en försvårande omständighet?
37;I Sverige, är sexuell läggning uttryckligen inkluderad i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;I Sverige, bör sexuell läggning uttryckligen inkluderas i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;Bör sexuell läggning i Sverige undantas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
38;I Sverige, ingår sexuell läggning uttryckligen i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;Bör sexuell läggning uttryckligen inkluderas i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;Bör sexuell läggning i Sverige undantas från en nationell strategi för att bekämpa hatbrott och hatpropaganda?
39;I Sverige, ingår könsidentitet uttryckligen i hatbrottslagstiftningen som en försvårande omständighet?;I Sverige, bör könsidentitet uttryckligen inkluderas i hatbrottslagstiftningen som en försvårande omständighet?;Bör könsidentitet i Sverige undantas från hatbrottslagstiftningen som en försvårande omständighet?
40;I Sverige, är könsidentitet uttryckligen inkluderat i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;I Sverige, bör könsidentitet uttryckligen inkluderas i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;Bör könsidentitet i Sverige undantas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
41;I Sverige, ingår könsidentitet i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av en pågående, systematisk och officiellt organiserad uppsättning åtgärder från statens sida?;Bör könsidentitet uttryckligen inkluderas i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;Bör könsidentitet i Sverige undantas från en nationell strategi för att bekämpa hatbrott och hatpropaganda?
42;I Sverige, ingår (upplevda) könskarakteristika eller intersexstatus uttryckligen i hatbrottslagstiftningen som en försvårande omständighet?;Bör (upplevda) könskarakteristika eller intersexstatus uttryckligen inkluderas i hatbrottslagstiftningen som en försvårande omständighet i Sverige?;Bör (upplevda) könskarakteristika eller intersexstatus i Sverige undantas från hatbrottslagstiftningen som en försvårande omständighet?
43;I Sverige, är könskarakteristika eller intersexstatus uttryckligen inkluderade i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;Bör könskarakteristika eller intersexstatus uttryckligen inkluderas i lagstiftningen om hets mot folkgrupp som en försvårande omständighet i Sverige?;Bör könskarakteristika eller intersexuell status i Sverige undantas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
44;I Sverige, ingår könskarakteristika eller intersexstatus i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av en pågående, systematisk och officiellt organiserad uppsättning åtgärder från statens sida?;Bör könskarakteristika eller intersexstatus i Sverige ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;Bör könskarakteristika eller intersexstatus i Sverige uteslutas från en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?
45;Finns det i Sverige inte något uttryckligt förbud eller någon rättslig begränsning som gör det helt omöjligt att få ett juridiskt erkännande av könstillhörighet (även om förfarandena är betungande, svåra eller om det inte finns någon fastställd väg)?;Bör det i Sverige inte finnas något uttryckligt förbud eller juridisk begränsning som gör juridiskt könserkännande helt omöjligt (även om förfarandena är betungande, svåra eller om det inte finns någon fastställd väg)?;Bör det i Sverige finnas ett förbud eller en juridisk begränsning som omöjliggör juridiskt könserkännande?
46;I Sverige, finns det rättsliga åtgärder på plats för juridiskt erkännande av kön?;Bör det i Sverige finnas rättsliga åtgärder på plats för juridiskt erkännande av könstillhörighet?;I Sverige, ska det inte finnas några rättsliga åtgärder på plats för juridiskt erkännande av kön?
47;Finns det i Sverige administrativa förfaranden för juridiskt erkännande av könstillhörighet?;Ska det i Sverige finnas administrativa förfaranden för juridiskt erkännande av könstillhörighet?;Ska det i Sverige inte finnas administrativa förfaranden för juridiskt erkännande av könstillhörighet?
48;I Sverige, tillåter lagstiftningen ett namnbyte utan restriktioner?;Bör lagstiftningen i Sverige tillåta ett namnbyte utan restriktioner?;I Sverige, ska lagstiftningen neka ett namnbyte eller tillåta det med restriktioner?
49;Finns det i Sverige ingen uttrycklig åldersgräns för minderåriga att byta namn?;Bör det i Sverige inte finnas någon uttrycklig åldersgräns för minderåriga att byta namn?;Bör det i Sverige finnas en åldersgräns för minderåriga att byta namn?
50;I Sverige, baseras juridiskt erkännande av kön uteslutande på den berörda personens uttryckta önskan, utan krav på inblandning av tredje part, och utan att behandla intersexstatus eller könskarakteristika som en kontraindikation?;Bör juridiskt köns erkännande i Sverige uteslutande baseras på den berörda personens uttryckliga önskan, utan krav på inblandning av tredje part och utan att behandla intersexstatus eller könskarakteristika som en kontraindikation?;Bör ett juridiskt erkännande av kön i Sverige inte enbart baseras på den berörda personens uttryckta önskan, utan kräva en tredje parts medverkan, och intersexstatus eller könskarakteristika är en kontraindikation?
51;I Sverige, är erkännande av icke-binärt kön tillgängligt antingen genom ett offentligt register som erbjuder fler än två könsmarkörer, som endast är tillgängligt på begäran med ett konsekvent förfarande och utan diskriminering, eller genom ingen obligatorisk registrering av en könsmarkör för alla i det offentliga registret?;Bör icke-binär könsbekräftelse i Sverige vara tillgänglig antingen genom ett offentligt register som erbjuder fler än två könsmarkörer, och endast vara tillgängligt på begäran med ett konsekvent förfarande och utan diskriminering, eller genom ingen obligatorisk registrering av en könsmarkör för alla i det offentliga registret?;I Sverige, bör icke-binär könsbekräftelse inte vara tillgänglig antingen genom ett offentligt register som erbjuder mer än två könsmarköralternativ eller genom avsaknad av obligatorisk registrering av könsmarkör i det offentliga registret?
52;I Sverige, krävs inte en könsidentitetsstörningsdiagnos/psykologiskt utlåtande för juridiskt erkännande av könstillhörighet?;Bör det i Sverige inte krävas en könsidentitetsstörningsdiagnos/psykologiskt utlåtande för juridiskt erkännande av könstillhörighet?;Bör det i Sverige krävas en könsidentitetsstörningsdiagnos/psykologiskt utlåtande för juridiskt erkännande av könstillhörighet?
53;Krävs det i Sverige inte icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;Ska det i Sverige inte krävas icke-kirurgiska medicinska ingrepp för juridiskt könserkännande?;Ska det i Sverige krävas icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?
54;Krävs det inte kirurgiska medicinska ingrepp för juridiskt erkännande av kön i Sverige?;Ska det i Sverige inte krävas kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;Ska det i Sverige krävas kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?
55;I Sverige, krävs inte sterilisering eller bevis på infertilitet för juridiskt erkännande av kön?;Bör det i Sverige inte krävas sterilisering eller bevis på infertilitet för juridiskt erkännande av kön?;Ska det i Sverige krävas sterilisering eller bevis på infertilitet för juridiskt erkännande av könstillhörighet?
56;I Sverige krävs inte skilsmässa eller ensamstående för juridiskt erkännande av könstillhörighet?;I Sverige, ska skilsmässa eller singelstatus inte krävas för juridiskt erkännande av kön?;Ska det i Sverige krävas skilsmässa eller singelstatus för juridiskt erkännande av kön?
57;I Sverige, innehåller befintliga rättsliga åtgärder för könsbekräftelse inga uttryckliga minimi- eller maximiåldersbegränsningar?;I Sverige, bör befintliga rättsliga åtgärder för erkännande av könstillhörighet inte innehålla några uttryckliga begränsningar av lägsta eller högsta ålder?;I Sverige, bör befintliga rättsliga åtgärder för könsbekräftelse omfatta minimi- eller maximiåldersgränser?
58;Finns det i Sverige rättsliga åtgärder för att få tillgång till juridiskt könsbekräftelse för minderåriga och ger de konsekventa resultat?;I Sverige, bör rättsliga åtgärder för bedömning av juridiskt könsidentitet vara tillgängliga för minderåriga och ge konsekventa resultat?;Bör juridiska åtgärder för att bedöma juridiskt könsidentitet inte vara tillgängliga för minderåriga i Sverige?
59;I Sverige, är transspecifik sjukvård (tshc) för vuxna/ungdomar, stödtjänster för transpersoner före puberteten och barn med könsvariation tillgängliga och ekonomiskt täckta utan att kräva en bedömning av psykisk hälsa eller diagnos?;Bör transspecifik hälso- och sjukvård för vuxna/ungdomar och stödtjänster för transpersoner och barn med könsvariation före puberteten vara tillgänglig och ekonomiskt täckt utan krav på bedömning eller diagnos av psykisk ohälsa i Sverige?;Bör inte transspecifik hälso- och sjukvård för vuxna/ungdomar och stödtjänster för trans- och könsvarierande barn före puberteten vara tillgängliga och ekonomiskt täckta utan att kräva en bedömning eller diagnos av psykisk ohälsa?
60;Är det i Sverige förbjudet enligt lag för läkare att utföra någon form av kirurgiskt eller medicinskt ingrepp på en intersexuell minderårig när ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp till dess att personen kan ge sitt informerade samtycke?;Bör det i Sverige vara förbjudet enligt lag för läkare att utföra någon form av kirurgiskt eller medicinskt ingrepp på en intersexuell minderårig när ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp till dess att personen kan ge ett informerat samtycke?;Bör läkare i Sverige enligt lag tillåtas att utföra kirurgiska eller medicinska ingrepp på minderåriga intersexuella även om ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp till dess att personen kan ge informerat samtycke?
61;Är skyddet för den kroppsliga integriteten i Sverige universellt för alla människor, inte baserat på specifika variationer eller diagnoser eller intersextermer, och är det förbjudet enligt lag för läkare eller andra yrkesutövare att utföra någon form av kirurgiskt eller medicinskt ingrepp på någon utan dennes personliga samtycke, utom i fall av vitala skäl?;I Sverige, bör skyddet för den kroppsliga integriteten vara universellt för alla människor, inte baserat på specifika variationer eller diagnoser eller intersextermer, och bör läkare eller andra yrkesverksamma förbjudas i lag att utföra någon form av kirurgiskt eller medicinskt ingrepp på någon utan dennes personliga samtycke, utom i fall av vitala skäl?;Ska skyddet för den kroppsliga integriteten i Sverige vara beroende av specifika variationer eller diagnoser eller intersextermer, och ska läkare eller andra yrkesutövare enligt lag få utföra kirurgiska eller medicinska ingrepp utan en persons samtycke, även när det inte finns några vitala skäl?
62;Finns det i Sverige en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?;Bör det i Sverige finnas en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på intersexuella minderåriga?;Borde det i Sverige inte finnas en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?
63;I Sverige, innehåller lagbestämmelser som förbjuder medicinska ingrepp på intersexuella minderåriga tydliga och effektiva mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?;Bör lagbestämmelser som förbjuder medicinska ingrepp på intersexuella minderåriga i Sverige innehålla tydliga och effektiva mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?;Bör lagbestämmelser som förbjuder medicinska ingrepp på intersexuella minderåriga i Sverige utesluta mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?
64;I Sverige, tillåter lagar, policyer och praxis ett fullt utövande av rätten till mötesfrihet, inklusive att offentliga evenemang för lgbti-personer hålls utan hinder?;Bör lagar, policyer och praxis i Sverige möjliggöra ett fullt utövande av rätten till mötesfrihet, inklusive att offentliga evenemang för lgbti-personer kan hållas utan hinder?;I Sverige, bör lagar, policyer och praxis neka det fulla utövandet av rätten till mötesfrihet för offentliga evenemang för hbtqi-personer?
65;I Sverige, skyddas offentliga evenemang för lgbti-personer av offentliga myndigheter som säkerställer att de genomförs i vederbörlig ordning, inklusive skydd mot störningar eller attacker?;I Sverige, bör offentliga evenemang för lgbti-personer skyddas av offentliga myndigheter som säkerställer att de genomförs på rätt sätt, inklusive skydd mot störningar eller attacker?;Bör inte offentliga evenemang för lgbti-personer i Sverige skyddas av offentliga myndigheter som ser till att de genomförs i vederbörlig ordning, inklusive skydd från störningar eller attacker?
66;Finns det i Sverige inga rättsliga och administrativa restriktioner för lgbti-organisationer eller publikationer?;I Sverige, bör det inte finnas några juridiska och administrativa restriktioner för lgbti-organisationer eller publikationer att verka?;Bör det i Sverige finnas juridiska och administrativa begränsningar för lgbti-organisationer eller publikationer att verka?
67;I Sverige, hotas och kriminaliseras inte lgbti-människorättsförsvarare för sitt arbete?;Ska människorättsförsvarare i Sverige inte hotas och kriminaliseras för sitt arbete?;Ska människorättsförsvarare för lgbti-personer i Sverige hotas och kriminaliseras för sitt arbete?
68;Finns det i Sverige inga uttryckliga statliga regler som förbjuder organisationer att ta emot bidrag?;Borde det inte i Sverige finnas uttryckliga statliga regler som förbjuder organisationer att ta emot bidrag?;Bör det i Sverige finnas uttryckliga statliga regler som förbjuder organisationer att ta emot bidrag?
69;I Sverige, finns det ingen lagstiftning på nationell eller lokal nivå som begränsar yttrandefriheten i hbtq-frågor?;I Sverige, ska det inte finnas någon lagstiftning på nationell eller lokal nivå som begränsar yttrandefriheten i hbtq-frågor?;I Sverige, bör det finnas lagstiftning på nationell eller lokal nivå som begränsar yttrandefriheten i hbtq-frågor?
70;I Sverige, är sexuell läggning uttryckligen inkluderad i asylrätten som ett kvalifikationskriterium?;I Sverige, bör sexuell läggning uttryckligen inkluderas i asylrätten som ett kvalifikationskriterium?;Bör sexuell läggning i Sverige undantas från asylrätten som ett kvalifikationskriterium?
71;I Sverige, finns det någon nationell policy eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till homo-, bi- och transsexuella flyktingars eller asylsökandes behov?;Bör det i Sverige finnas nationella riktlinjer eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till homo-, bi- och transsexuella flyktingars eller asylsökandes behov?;Bör det i Sverige inte finnas någon nationell politik eller rättsliga eller icke-rättsliga åtgärder som rör asyl som specifikt tar hänsyn till homo-, bi- och transsexuella flyktingars eller asylsökandes behov?
72;I Sverige, är könsidentitet uttryckligen inkluderat i asylrätten som ett kvalifikationskriterium?;I Sverige, bör könsidentitet uttryckligen inkluderas i asylrätten som ett kvalifikationskriterium?;Bör könsidentitet i Sverige undantas från asylrätten som ett kvalifikationskriterium?
73;Finns det i Sverige någon nationell policy eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till transpersoners och icke-binära flyktingars eller asylsökandes behov?;Bör det i Sverige finnas nationella riktlinjer eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till transpersoners och icke-binära flyktingars eller asylsökandes behov?;Bör det i Sverige inte finnas någon nationell politik eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till transpersoners och icke-binära flyktingars eller asylsökandes behov?
74;I Sverige, är intersexstatus eller könskarakteristika uttryckligen inkluderade i asylrätten som ett kvalifikationskriterium?;I Sverige, bör intersexstatus eller könskarakteristika uttryckligen inkluderas i asylrätten som ett kvalifikationskriterium?;I Sverige, bör intersexstatus eller könskarakteristika uteslutas från asylrätten som ett kvalifikationskriterium?
75;Finns det i Sverige någon nationell policy eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till intersexuella flyktingars eller asylsökandes behov?;Bör det i Sverige finnas nationell politik eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till intersexuella flyktingars eller asylsökandes behov?;Bör det i Sverige inte finnas någon nationell politik eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till intersexuella flyktingars eller asylsökandes behov?
