criterion_id;Fact;Support;Opposition
45;Is there no explicit ban or legal limitation that makes legal gender recognition entirely impossible (even if procedures are onerous, difficult, or no set pathway exists)?;Should there be no explicit ban or legal limitation that makes legal gender recognition entirely impossible (even if procedures are onerous, difficult, or no set pathway exists)?;Should there be a ban or legal limitation that makes legal gender recognition impossible?
46;Are there legal measures in place for legal gender recognition?;Should there be legal measures in place for legal gender recognition?;Should there be no legal measures in place for legal gender recognition?
47;Are there administrative procedures for legal gender recognition?;Should there be administrative procedures for legal gender recognition?;Should there not be administrative procedures for legal gender recognition?
48;Does legislation allow a name change without restrictions?;Should legislation allow a name change without restrictions?;Should legislation deny a name change or allow it with restrictions?
49;Is there no explicit age restriction for minors to change their name?;Should there be no explicit age restriction for minors from changing their name?;Should there be an age restriction for minor to change their name?
50;Is legal gender recognition based exclusively on the expressed wish of the person concerned, without requiring third-party involvement, and without treating intersex status or sex characteristics as a contraindication?;Should legal gender recognition be based exclusively on the expressed wish of the person concerned, without requiring third-party involvement, and without treating intersex status or sex characteristics as a contraindication?;Should legal gender recognition not be based exclusively on the expressed wish of the person concerned, but require a third-party involvement, and intersex status or sex characteristics are a contraindication?
51;Is non-binary gender recognition available either through a public registry offering more than two gender markers, available only on request with a consistent procedure and without discrimination, or through no mandatory recording of a gender marker to all in the public registry?;Should non-binary gender recognition be available either through a public registry offering more than two gender markers, and be available only on request with a consistent procedure and without discrimination, or through no mandatory recording of a gender marker to all in the public registry?;Should non-binary gender recognition not be available either through a public registry offering more than two gender marker options or through the absence of mandatory gender marker recording in the public registry?
52;Is a gender Identity disorder diagnosis/psychological opinion not required for legal gender recognition?;Should a gender Identity disorder diagnosis/psychological opinion not be required for legal gender recognition?;Should a gender Identity disorder diagnosis/psychological opinion be required for legal gender recognition?
53;Are non-surgical medical interventions not required for legal gender recognition?;Should non-surgical medical interventions not be required for legal gender recognition?;Should non-surgical medical interventions be required for legal gender recognition?
54;Are surgical medical interventions not required for legal gender recognition?;Should surgical medical interventions not be required for legal gender recognition?;Should surgical medical interventions be required for legal gender recognition?
55;Is sterilisation or proof of infertility not required for legal gender recognition?;Should sterilisation or proof of infertility not be required for legal gender recognition?;Should sterilisation or proof of infertility be required for legal gender recognition?
56;Is divorce or single status not required for legal gender recognition?;Should divorce or single status not be required for legal gender recognition?;Should divorce or single status be required for legal gender recognition?
57;Do existing legal measures for gender recognition exclude any explicit minimum or maximum age restrictions?;Should existing legal measures for gender recognition exclude any explicit minimum or maximum age restrictions?;Should existing legal measures for gender recognition include minimum or maximum age restrictions?
58;Are legal measures for accessing legal gender recognition available for minors and provide consistent results?;Should legal measures for assessing legal gender recognition be available for minors and provide consistent results?;Should legal measures for assessing legal gender recognition not be available for minors?
59;Are trans-specific healthcare (TSHC) for adults/ adolescents, support services for pre-puberty trans, and gender variant children accessible and financially covered without requiring a mental health assessment or diagnosis? ;Should trans-specific healthcare (TSHC) for adults/ adolescents, and support services for pre-puberty trans, and gender variant children be accessible and financially covered without requiring a mental health assessment or diagnosis? ;Should trans-specific healthcare (TSHC) for adults/ adolescents, and support services for pre-puberty trans, and gender variant children not be accessible and financially covered without requiring a mental health assessment or diagnosis? 
60;Are medical practitioners prohibited by law from conducting any kind of surgical or medical intervention on an intersex minor when the intervention has no medical necessity and can be avoided or postponed until the person can provide informed consent?;Should medical practitioners be prohibited by law from conducting any kind of surgical or medical intervention on an intersex minor when the intervention has no medical necessity and can be avoided or postponed until the person can provide informed consent?;Should medical practitioners be permitted by law to conduct surgical or medical interventions on intersex minors even when the intervention has no medical necessity and could be avoided or postponed until the person can provide informed consent?
61;Are bodily integrity protections universal to all persons, not based on specific variations or diagnoses or intersex terms, and are medical practitioners or other professionals prohibited by law from conducting any kind of surgical or medical intervention on anybody without their personal consent, except in the case of vital reasons?;Should bodily integrity protections be universal to all persons, not based on specific variations or diagnoses or intersex terms, and should medical practitioners or other professionals be prohibited by law from conducting any kind of surgical or medical intervention on anybody without their personal consent, except in the case of vital reasons?;Should bodily integrity protections depend on specific variations or diagnoses or intersex terms, and should medical practitioners or other professionals be permitted by law to conduct surgical or medical intervention without a person’s consent, even when there are no vital reasons?
62;Does a monitoring mechanism, as independent entity from the medical establishment, exists to oversee the prohibition of medical intervention on intersex minors?;Should a monitoring mechanism, as independent entity from the medical establishment, exists to oversee the prohibition of medical intervention on intersex minors?;Should a monitoring mechanism, as independent entity from the medical establishment, not exists to oversee the prohibition of medical intervention on intersex minors?
63;Do legal provisions prohibiting medical interventions on intersex minors include clear and effective mechanisms that acknowledge past practices and ensure access to justice, redress, reparations, and the right to information?;Should legal provisions prohibiting medical interventions on intersex minors include clear and effective mechanisms that acknowledge past practices and ensure access to justice, redress, reparations, and the right to information?;Should legal provisions prohibiting medical interventions on intersex minors exclude mechanisms that acknowledge past practices and ensure access to justice, redress, reparations, and the right to information?
64;Do laws, policies, and practices allow the full exercise of the right to freedom of assembly, including the holding of LGBTI public events without obstruction?;Should laws, policies, and practices allow the full exercise of the right to freedom of assembly, including the holding of LGBTI public events without obstruction?;Should laws, policies, and practices deny the full exercise of the right to freedom of assembly for LGBTI public events?
65;Are LGBTI public events protected by public authorities that ensure their due course, including protection from disruption or attacks?;Should LGBTI public events be protected by public authorities that ensure their due course, including protection from disruption or attacks?;Should LGBTI public events not be protected by public authorities that ensure their due course, including protection from disruption or attacks?
66;Are there no legal and administrative restrictions on the functioning of LGBTI organisations or publications?;Should there be no legal and administrative restrictions on the functioning of LGBTI organisations or publications?;Should there be legal and administrative restrictions on the functioning of LGBTI organisations or publications?
67;Are LGBTI human rights defenders not intimidated and criminalised for their work?;Should LGBTI human rights defenders not be intimidated and criminalised for their work?;Should LGBTI human rights defenders be intimidated and criminalised for their work?
68;Are there no explicit government regulations banning organisations from receiving funding?;Should there not be explicit government regulations banning organisations from receiving funding?;Should there be explicit government regulations banning organisations from receiving funding?
69;Is there no legislation at the national or local level that restricts freedom of expression on LGBTI issues?;Should there be no legislation at the national or local level that restricts freedom of expression on LGBTI issues?;Should there be legislation at the national or local level that restricts freedom of expression on LGBTI issues?
70;Is sexual orientation expressly included in asylum law as a qualification criteria?;Should sexual orientation be expressly included in asylum law as a qualification criterion?;Should sexual orientation be excluded from asylum law as a qualification criterion?
71;Are there any national policies or legal or non-legal measures related to asylum that specifically address gay, lesbian, and bisexual refugees or asylum seekers' needs?;Should there be national policies or legal or non-legal measures related to asylum that specifically address gay, lesbian, and bisexual refugees or asylum seekers' needs?;Should there not be any national policies or legal or non-legal measures related to asylum that specifically address gay, lesbian, and bisexual refugees or asylum seekers' needs?
72;Is gender identity expressly included in asylum law as a qualification criterion?;Should gender identity be expressly included in asylum law as a qualification criterion?;Should gender identity be excluded from asylum law as a qualification criterion?
73;Are there any national policies or legal or non-legal measures related to asylum that specifically address trans and non-binary refugees or asylum seekers' needs?;Should there be national policies or legal or non-legal measures related to asylum that specifically address trans and non-binary refugees or asylum seekers' needs?;Should there not be any national policies or legal or non-legal measures related to asylum that specifically address trans and non-binary refugees or asylum seekers' needs?
74;Is intersex status or sex characteristics expressly included in asylum law as a qualification criterion?;Should intersex status or sex characteristics be expressly included in asylum law as a qualification criterion?;Should intersex status or sex characteristics be excluded from asylum law as a qualification criterion?
75;Are there any national policies or legal or non-legal measures related to asylum that specifically address intersex refugees' or asylum seekers' needs?;Should there be national policies or legal or non-legal measures related to asylum that specifically address intersex refugees' or asylum seekers' needs?;Should there not be any national policies or legal or non-legal measures related to asylum that specifically address intersex refugees' or asylum seekers' needs?
