criterion_id;Fact;Support;Opposition
23;Gibt es einen Aktionsplan zur Gleichstellung, der ausdrücklich geschlechtsspezifische Merkmale und spezifische Maßnahmen für den Fortschritt enthält?;Sollte es einen Aktionsplan zur Gleichstellung geben, der ausdrücklich die Geschlechtsidentität und spezifische Maßnahmen für den Fortschritt einschließt?;Sollten geschlechtsspezifische Merkmale von Gleichstellungsaktionsplänen ausgeschlossen werden?
24;Ist die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Ausrichtung oder Geschlechtsidentität lesbisch oder schwul sind, frei von gesetzlichen oder administrativen Verboten?;Sollte die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Ausrichtung oder Geschlechtsidentität lesbisch sind, von gesetzlichen oder administrativen Verboten ausgenommen werden?;Sollte die Spende von Blut oder jeglicher Art von Körpergewebe für Menschen, die aufgrund ihrer sexuellen Ausrichtung oder Geschlechtsidentität lesbisch oder schwul sind, durch Gesetze oder Verwaltungsvorschriften verboten werden?
25;Dürfen gleichgeschlechtliche Paare mit den gleichen Rechten heiraten wie andersgeschlechtliche Ehepaare?;Sollten gleichgeschlechtliche Paare mit den gleichen Rechten heiraten dürfen wie andersgeschlechtliche Ehepaare?;Sollten gleichgeschlechtliche Paare nicht mit den gleichen Rechten heiraten dürfen wie andersgeschlechtliche Ehepaare?
26;Dürfen gleichgeschlechtliche Paare eine eingetragene Partnerschaft/zivile Lebenspartnerschaft eingehen und die gleichen Rechte wie bei einer Ehe erhalten?;Sollten gleichgeschlechtliche Paare eine eingetragene Partnerschaft/zivile Lebenspartnerschaft eingehen dürfen und die gleichen Rechte erhalten, die sie hätten, wenn sie verheiratet wären?;Sollten gleichgeschlechtliche Paare nicht die Möglichkeit haben, eine eingetragene Partnerschaft/zivile Lebenspartnerschaft einzugehen und die gleichen Rechte zu erhalten, die sie hätten, wenn sie verheiratet wären?
27;Dürfen gleichgeschlechtliche Paare eine eingetragene Partnerschaft/Zivilgesellschaft eingehen?;Sollten gleichgeschlechtliche Paare eine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen?;Sollten gleichgeschlechtliche Paare keine eingetragene Partnerschaft/Zivilgesellschaft eingehen dürfen?
28;Werden gleichgeschlechtliche Paare in die Rechtsvorschriften oder rechtlichen Maßnahmen zum Zusammenleben einbezogen?;Sollten gleichgeschlechtliche Paare in die Gesetzgebung oder die rechtlichen Maßnahmen zum Zusammenleben einbezogen werden?;Sollten gleichgeschlechtliche Paare von der Gesetzgebung oder den rechtlichen Maßnahmen zum Zusammenleben ausgeschlossen werden?
29;Gibt es keine verfassungsrechtliche Definition der Ehe als Verbindung zwischen einem Mann und einer Frau?;Sollte es keine verfassungsrechtliche Definition der Ehe geben, die nur die Verbindung zwischen einem Mann und einer Frau umfasst?;Sollte es eine verfassungsmäßige Definition der Ehe geben, die nur eine Verbindung zwischen einem Mann und einer Frau umfasst?
30;Dürfen gleichgeschlechtliche Paare rechtmäßig eine gemeinsame Adoption beantragen?;Sollten gleichgeschlechtliche Paare die Möglichkeit haben, rechtmäßig eine gemeinsame Adoption zu beantragen?;Sollten gleichgeschlechtliche Paare nicht die Möglichkeit haben, rechtmäßig eine gemeinsame Adoption zu beantragen?
31;Dürfen gleichgeschlechtliche Paare rechtmäßig eine Adoption durch ein zweites Elternteil beantragen?;Sollten gleichgeschlechtliche Paare die Möglichkeit haben, die Adoption durch ein zweites Elternteil zu beantragen?;Sollten gleichgeschlechtliche Paare keinen Antrag auf Adoption durch ein zweites Elternteil stellen dürfen?
32;Werden Kinder, die von Paaren geboren werden, automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt, unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner?;Sollten Kinder, die von Paaren geboren werden, automatisch von Geburt an rechtlich als die Kinder beider Elternteile anerkannt werden, unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner?;Sollten Kinder, die von Paaren geboren werden, nicht automatisch von Geburt an rechtlich als Kinder beider Elternteile anerkannt werden, unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner?
33;Gibt es für Paare (unabhängig von der sexuellen Ausrichtung und/oder Geschlechtsidentität der Partner) keine rechtlichen Hindernisse für den Zugang zu einer Fruchtbarkeitsbehandlung?;sollten Paare (unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner) keine rechtlichen Hindernisse für den Zugang zu einer Fruchtbarkeitsbehandlung haben?;Sollten Paare (unabhängig von der sexuellen Ausrichtung und/oder der Geschlechtsidentität der Partner) rechtliche Hindernisse beim Zugang zu einer Fruchtbarkeitsbehandlung überwinden müssen?
34;Ist eine Fruchtbarkeitsbehandlung für Einzelpersonen unabhängig von deren sexueller Ausrichtung und/oder Geschlechtsidentität rechtlich möglich?;Sollte eine Fruchtbarkeitsbehandlung für Einzelpersonen unabhängig von deren sexueller Ausrichtung und/oder Geschlechtsidentität rechtlich möglich sein?;Sollte eine Fruchtbarkeitsbehandlung für Personen aufgrund ihrer sexuellen Ausrichtung und/oder Geschlechtsidentität rechtlich möglich sein?
35;Wird die rechtliche Geschlechtsidentität eines Trans-Elternteils vollständig anerkannt und in der Verwandtschaftsdokumentation des Kindes korrekt wiedergegeben, und werden die Regelungen zur Elternschaft mit allen verfügbaren Geschlechtsoptionen (wenn mehr als zwei Geschlechtsmarker vorhanden sind) entsprechend der anerkannten Geschlechtsidentität des Elternteils in Einklang gebracht?;Sollte die rechtliche Geschlechtsidentität eines Trans-Elternteils vollständig anerkannt werden und sich in der Verwandtschaftsdokumentation des Kindes widerspiegeln, und sollten die Regelungen zur Elternschaft mit allen verfügbaren Geschlechtsoptionen (wenn mehr als zwei Geschlechtsmarker vorhanden sind) entsprechend der anerkannten Geschlechtsidentität des Elternteils übereinstimmen?;Sollte die rechtliche Geschlechtsidentität von Trans-Eltern nicht anerkannt und in der Dokumentation der Verwandtschaft entsprechend der anerkannten Geschlechtsidentität des Elternteils korrekt wiedergegeben werden?
36;Ist die sexuelle Ausrichtung in den Rechtsvorschriften über Hassverbrechen ausdrücklich als erschwerender Faktor enthalten?;Sollte die sexuelle Ausrichtung ausdrücklich als erschwerender Faktor in die Rechtsvorschriften über Hassverbrechen aufgenommen werden?;Sollte die sexuelle Ausrichtung als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
37;Ist die sexuelle Ausrichtung in den Rechtsvorschriften über Hassreden ausdrücklich als erschwerender Faktor enthalten?;Sollte die sexuelle Ausrichtung ausdrücklich als erschwerender Faktor in die Rechtsvorschriften über Hassreden aufgenommen werden?;Sollte die sexuelle Ausrichtung als erschwerender Faktor von den Rechtsvorschriften über Hassreden ausgeschlossen werden?
38;Ist die sexuelle Ausrichtung ausdrücklich in einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure enthalten?;Sollte die sexuelle Ausrichtung ausdrücklich in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollte die sexuelle Ausrichtung von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden ausgeschlossen werden?
39;Ist die Geschlechtsidentität in den Rechtsvorschriften über Hassverbrechen ausdrücklich als erschwerender Faktor enthalten?;Sollte die Geschlechtsidentität ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassverbrechen aufgenommen werden?;Sollte die Geschlechtsidentität als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
40;Ist die Geschlechtsidentität in den Rechtsvorschriften über Hassreden ausdrücklich als erschwerender Faktor enthalten?;Sollte die Geschlechtsidentität ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollte die Geschlechtsidentität als erschwerender Umstand von der Gesetzgebung gegen Hassreden ausgeschlossen werden?
41;Ist die Geschlechtsidentität Teil einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines kontinuierlichen, systematischen und offiziell organisierten Maßnahmenpakets des Staates?;Sollte die Geschlechtsidentität ausdrücklich in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollte die Geschlechtsidentität von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden ausgeschlossen werden?
42;Sind die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status in den Rechtsvorschriften über Hassverbrechen ausdrücklich als erschwerender Faktor aufgeführt?;Sollten die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Rechtsvorschriften über Hassverbrechen aufgenommen werden?;Sollten die (wahrgenommenen) Geschlechtsmerkmale oder der intersexuelle Status als erschwerender Faktor von der Gesetzgebung zu Hassverbrechen ausgeschlossen werden?
43;Sind geschlechtliche Merkmale oder der intersexuelle Status in den Rechtsvorschriften über Hassreden ausdrücklich als erschwerender Faktor enthalten?;Sollten die Geschlechtsmerkmale oder der intersexuelle Status ausdrücklich als erschwerender Faktor in die Gesetzgebung zu Hassreden aufgenommen werden?;Sollten die Geschlechtsmerkmale oder der intersexuelle Status als erschwerender Faktor von der Gesetzgebung über Hassreden ausgeschlossen werden?
44;Sind die Geschlechtsmerkmale oder der intersexuelle Status in einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines fortlaufenden, systematischen und offiziell organisierten Maßnahmenpakets des Staates enthalten?;Sollten die Geschlechtsmerkmale oder der intersexuelle Status in eine nationale Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure aufgenommen werden?;Sollten Geschlechtsmerkmale oder der Intersex-Status von einer nationalen Strategie zur Bekämpfung von Hassverbrechen und Hassreden als Teil eines wiederkehrenden Rahmens durch staatliche Akteure ausgeschlossen werden?
45;Gibt es kein ausdrückliches Verbot oder eine rechtliche Einschränkung, die eine rechtliche Geschlechtsanerkennung gänzlich unmöglich macht (auch wenn die Verfahren aufwändig oder schwierig sind oder es keinen festgelegten Weg gibt)?;Sollte es kein ausdrückliches Verbot oder eine rechtliche Einschränkung geben, die eine rechtliche Geschlechtsanerkennung völlig unmöglich macht (auch wenn die Verfahren aufwändig und schwierig sind oder es keinen festen Weg gibt)?;Sollte es ein Verbot oder eine gesetzliche Einschränkung geben, die eine rechtliche Geschlechtsanerkennung unmöglich macht?
46;Gibt es gesetzliche Maßnahmen für die rechtliche Anerkennung des Geschlechts?;Sollte es gesetzliche Maßnahmen für die rechtliche Anerkennung des Geschlechts geben?;Sollte es keine gesetzlichen Maßnahmen zur rechtlichen Geschlechtsanerkennung geben?
47;Gibt es Verwaltungsverfahren zur rechtlichen Anerkennung des Geschlechts?;Sollte es Verwaltungsverfahren für die rechtliche Anerkennung des Geschlechts geben?;Sollte es keine Verwaltungsverfahren zur rechtlichen Anerkennung des Geschlechts geben?
48;Erlaubt der Gesetzgeber eine Namensänderung ohne Einschränkungen?;Sollte der Gesetzgeber eine Namensänderung ohne Einschränkungen zulassen?;Sollte der Gesetzgeber eine Namensänderung verweigern oder mit Einschränkungen zulassen?
49;Gibt es keine ausdrückliche Altersbeschränkung für Minderjährige, um ihren Namen zu ändern?;Sollte es für Minderjährige keine ausdrückliche Altersbeschränkung für die Änderung ihres Namens geben?;Sollte es für Minderjährige eine Altersbeschränkung für die Änderung ihres Namens geben?
50;beruht die rechtliche Anerkennung des Geschlechts ausschließlich auf dem ausdrücklichen Wunsch der betroffenen Person, ohne dass Dritte beteiligt werden müssen und ohne dass der intersexuelle Status oder die Geschlechtsmerkmale als Hindernis betrachtet werden?;Sollte die rechtliche Anerkennung des Geschlechts ausschließlich auf dem ausdrücklichen Wunsch der betreffenden Person beruhen, ohne dass eine Beteiligung Dritter erforderlich ist und ohne dass der intersexuelle Status oder die Geschlechtsmerkmale als Hindernis gelten?;Sollte die rechtliche Anerkennung des Geschlechts nicht ausschließlich auf dem ausdrücklichen Wunsch der betreffenden Person beruhen, sondern die Mitwirkung eines Dritten erfordern, und sind der intersexuelle Status oder die Geschlechtsmerkmale eine Kontraindikation?
51;Ist die Anerkennung des nicht-binären Geschlechts entweder durch ein öffentliches Register möglich, das mehr als zwei Geschlechtskennzeichen anbietet und nur auf Antrag mit einem kohärenten Verfahren und ohne Diskriminierung zugänglich ist, oder durch keine obligatorische Eintragung eines Geschlechtskennzeichens für alle in das öffentliche Register?;Sollte die Anerkennung des nicht-binären Geschlechts entweder über ein öffentliches Register erfolgen, das mehr als zwei Geschlechtskennzeichen anbietet, und nur auf Antrag mit einem einheitlichen Verfahren und ohne Diskriminierung zugänglich sein, oder sollte die Eintragung eines Geschlechtskennzeichens in das öffentliche Register nicht für alle verpflichtend sein?;Sollte die Anerkennung des nicht-binären Geschlechts nicht möglich sein, entweder durch ein öffentliches Register, das mehr als zwei Optionen für die Geschlechtsmarkierung anbietet, oder durch das Fehlen einer obligatorischen Eintragung der Geschlechtsmarkierung in das öffentliche Register?
52;Ist die Diagnose einer Geschlechtsidentitätsstörung/ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte die Diagnose einer Geschlechtsidentitätsstörung bzw. ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollte die Diagnose einer Geschlechtsidentitätsstörung/ein psychologisches Gutachten für die rechtliche Anerkennung des Geschlechts erforderlich sein?
53;Sind nicht-chirurgische medizinische Eingriffe für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollten nicht-chirurgische medizinische Eingriffe für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollten nicht-chirurgische medizinische Eingriffe für die rechtliche Anerkennung des Geschlechts erforderlich sein?
54;sind chirurgische medizinische Eingriffe für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;sollten chirurgische medizinische Eingriffe für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollten chirurgische medizinische Eingriffe für die rechtliche Anerkennung des Geschlechts erforderlich sein?
55;Ist eine Sterilisation oder ein Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte eine Sterilisation oder der Nachweis der Unfruchtbarkeit für die rechtliche Anerkennung des Geschlechts nicht erforderlich sein?;Sollte für die rechtliche Anerkennung des Geschlechts eine Sterilisation oder der Nachweis der Unfruchtbarkeit erforderlich sein?
56;Ist eine Scheidung oder ein lediger Status für die rechtliche Anerkennung des Geschlechts nicht erforderlich?;Sollte eine Scheidung oder ein lediger Status nicht Voraussetzung für die rechtliche Anerkennung des Geschlechts sein?;Sollte eine Scheidung oder ein Ledigenstatus für die rechtliche Anerkennung des Geschlechts erforderlich sein?
57;Gibt es in den bestehenden Rechtsvorschriften zur Geschlechtsanerkennung keine ausdrücklichen Mindest- oder Höchstaltersgrenzen?;Sollten die bestehenden rechtlichen Maßnahmen zur Geschlechteranerkennung keine ausdrücklichen Mindest- oder Höchstaltersbeschränkungen enthalten?;Sollten die bestehenden rechtlichen Maßnahmen zur Anerkennung des Geschlechts ein Mindest- oder Höchstalter vorsehen?
58;Gibt es für Minderjährige rechtliche Maßnahmen für den Zugang zur rechtlichen Geschlechtsanerkennung, die zu einheitlichen Ergebnissen führen?;Sollten rechtliche Maßnahmen zur Bewertung der rechtlichen Anerkennung des Geschlechts für Minderjährige zur Verfügung stehen und zu einheitlichen Ergebnissen führen?;Sollte es für Minderjährige keine rechtlichen Maßnahmen zur Beurteilung der rechtlichen Geschlechtsanerkennung geben?
59;Sind trans-spezifische Gesundheitsdienste für Erwachsene/Jugendliche, Unterstützungsdienste für vorpubertäre Transsexuelle und geschlechtsvariante Kinder zugänglich und finanziell abgedeckt, ohne dass eine psychische Untersuchung oder Diagnose erforderlich ist?;sollten trans-spezifische Gesundheitsdienste für Erwachsene/Jugendliche und Unterstützungsdienste für transsexuelle und geschlechtsvariante Kinder vor der Pubertät zugänglich sein und finanziell abgedeckt werden, ohne dass eine psychische Untersuchung oder Diagnose erforderlich ist?;Sollten trans-spezifische Gesundheitsdienste für Erwachsene/Jugendliche und Unterstützungsdienste für transsexuelle und geschlechtsvariante Kinder vor der Pubertät nicht zugänglich sein und finanziell abgedeckt werden, ohne dass eine Beurteilung oder Diagnose der psychischen Gesundheit erforderlich ist?
60;Ist es Ärzten gesetzlich untersagt, irgendeinen chirurgischen oder medizinischen Eingriff an einem intersexuellen Minderjährigen vorzunehmen, wenn der Eingriff medizinisch nicht notwendig ist und vermieden oder aufgeschoben werden kann, bis die Person eine informierte Zustimmung geben kann?;Sollte es Ärzten gesetzlich untersagt sein, jegliche Art von chirurgischem oder medizinischem Eingriff an einem intersexuellen Minderjährigen vorzunehmen, wenn der Eingriff medizinisch nicht notwendig ist und vermieden oder aufgeschoben werden kann, bis die Person eine informierte Zustimmung geben kann?;Sollte es Ärzten gesetzlich erlaubt sein, chirurgische oder medizinische Eingriffe an intersexuellen Minderjährigen vorzunehmen, auch wenn der Eingriff medizinisch nicht notwendig ist und vermieden oder aufgeschoben werden könnte, bis die Person eine informierte Zustimmung geben kann?
61;Ist der Schutz der körperlichen Unversehrtheit für alle Menschen allgemein gültig und basiert nicht auf spezifischen Variationen oder Diagnosen oder intersexuellen Begriffen, und ist es Ärzten oder anderen Fachleuten gesetzlich untersagt, ohne persönliche Zustimmung irgendeinen chirurgischen oder medizinischen Eingriff an einer Person vorzunehmen, es sei denn, es liegen lebenswichtige Gründe vor?;Sollte der Schutz der körperlichen Unversehrtheit für alle Menschen gelten und nicht auf spezifischen Variationen oder Diagnosen oder intersexuellen Begriffen beruhen, und sollte es Ärzten oder anderen Fachleuten gesetzlich untersagt sein, ohne persönliche Zustimmung irgendeinen chirurgischen oder medizinischen Eingriff an einer Person vorzunehmen, es sei denn, es liegen lebenswichtige Gründe vor?;Sollte der Schutz der körperlichen Unversehrtheit von bestimmten Variationen oder Diagnosen oder von intersexuellen Begriffen abhängen, und sollte es Ärzten oder anderen Fachleuten gesetzlich gestattet sein, chirurgische oder medizinische Eingriffe ohne die Zustimmung einer Person vorzunehmen, auch wenn keine lebenswichtigen Gründe vorliegen?
62;Gibt es einen von der medizinischen Einrichtung unabhängigen Überwachungsmechanismus, der das Verbot medizinischer Eingriffe an intersexuellen Minderjährigen kontrolliert?;sollte ein von der medizinischen Einrichtung unabhängiger Überwachungsmechanismus bestehen, der das Verbot medizinischer Eingriffe an intersexuellen Minderjährigen überwacht?;Sollte es nicht einen von der medizinischen Einrichtung unabhängigen Überwachungsmechanismus geben, der das Verbot medizinischer Eingriffe an intersexuellen Minderjährigen kontrolliert?
