criterion_id;Fact;Support;Opposition
16;Чи включено гендерне самовираження в антидискримінаційне законодавство?;Чи слід прямо включати гендерне вираження в антидискримінаційне законодавство?;Чи слід виключити гендерне самовираження з антидискримінаційного законодавства?
17;чи забороняє конституція дискримінацію за ознакою статі?;чи повинна конституція забороняти дискримінацію за ознакою статі?;чи повинна конституція дозволяти дискримінацію за ознакою статі?
18;чи включені статеві ознаки в антидискримінаційне законодавство у сфері зайнятості?;Чи слід прямо включати статеві ознаки в антидискримінаційне законодавство у сфері зайнятості?;Чи слід виключити статеві ознаки з антидискримінаційного законодавства у сфері зайнятості?
19;Чи включені статеві ознаки в антидискримінаційне законодавство щодо товарів і послуг?;Чи повинні статеві ознаки бути прямо включені в антидискримінаційне законодавство щодо товарів і послуг?;Чи слід виключати статеві ознаки з антидискримінаційного законодавства щодо товарів і послуг?
20;чи заборонена законодавством дискримінація за ознакою статі у сфері освіти?;Чи повинна дискримінація за ознакою статі у сфері освіти бути заборонена на законодавчому рівні?;Чи повинна дискримінація за ознакою статі у сфері освіти бути дозволена законодавством?
21;чи заборонена законодавством дискримінація за ознакою статі у сфері охорони здоров'я?;Чи повинна дискримінація за ознакою статі у сфері охорони здоров'я бути заборонена на законодавчому рівні?;Чи повинна дискримінація за ознакою статі у сфері охорони здоров'я бути дозволена законодавством?
22;Чи існує національна правозахисна установа або орган з питань рівності, який має чіткий мандат на вирішення та систематичну роботу з питань, пов'язаних зі статевими ознаками?;Чи повинні національні правозахисні інституції або органи з питань рівності мати чіткий мандат на вирішення питань, пов'язаних зі статевими ознаками?;чи не повинні національні правозахисні інституції або органи з питань рівності не мати повноважень вирішувати питання, пов'язані зі статевими ознаками?
23;Чи існує план дій щодо забезпечення рівності, який чітко враховує статеві характеристики та конкретні заходи для досягнення прогресу?;Чи повинен існувати план дій щодо забезпечення рівності, який би чітко включав гендерну ідентичність та конкретні заходи для досягнення прогресу?;Чи слід виключати статеві ознаки з планів дій щодо забезпечення рівності?
24;чи немає законодавчої або адміністративної заборони на донорство крові або будь-яких тканин для ЛГБТ на підставі їхньої сексуальної орієнтації або гендерної ідентичності?;чи не повинно бути законодавчо чи адміністративно заборонено донорство крові або будь-яких тканин для ЛГБТ на підставі їхньої сексуальної орієнтації або гендерної ідентичності?;чи повинна бути законодавча або адміністративна заборона на донорство крові або будь-яких тканин для ЛГБТ на підставі їхньої сексуальної орієнтації або гендерної ідентичності?
25;Чи дозволено одностатевим парам вступати в шлюб з таким самим рівнем прав, як і різностатевим парам?;Чи слід дозволити одностатевим парам вступати в шлюб з таким самим рівнем прав, як і різностатевим парам?;Чи не слід дозволити одностатевим парам одружуватися з таким же рівнем прав, як і різностатевим парам?
26;чи дозволено одностатевим парам укладати зареєстроване партнерство/цивільне партнерство та отримувати такий самий рівень прав, як і в разі одруження?;Чи слід дозволити одностатевим парам вступати в зареєстроване партнерство/цивільне партнерство і отримувати такий самий рівень прав, як і в разі одруження?;чи не слід заборонити одностатевим парам вступати в зареєстроване партнерство/цивільне партнерство і отримувати той самий рівень прав, який вони мали б, якби перебували у шлюбі?
27;чи дозволено одностатевим парам укладати зареєстроване партнерство/цивільне партнерство?;Чи слід дозволити одностатевим парам укладати зареєстроване партнерство/цивільне партнерство?;Чи слід забороняти одностатевим парам вступати в зареєстроване партнерство/цивільне партнерство?
28;Чи поширюється на одностатеві пари законодавство або правові заходи щодо співжиття?;Чи повинні одностатеві пари бути включені в законодавство або правові заходи щодо співжиття?;Чи повинні одностатеві пари бути виключені з-під дії законодавства або правових заходів щодо співжиття?
29;чи не існує конституційного визначення шлюбу як союзу між чоловіком і жінкою?;Чи не повинно бути конституційного визначення шлюбу як союзу між чоловіком і жінкою?;Чи має бути конституційне визначення шлюбу як союзу між чоловіком і жінкою?
30;чи можуть одностатеві пари легально подати заяву на спільне усиновлення?;Чи слід дозволити одностатевим парам легально подавати заяву на спільне усиновлення?;Чи слід заборонити одностатевим парам подавати заяви на спільне усиновлення на законних підставах?
31;чи можуть одностатеві пари легально подавати заяву на усиновлення другим з батьків?;Чи слід дозволити одностатевим парам подавати документи на усиновлення другим з батьків?;Чи слід заборонити одностатевим парам подавати заяву на усиновлення другим з батьків?
32;чи діти, народжені в парі, автоматично визнаються від народження дітьми обох батьків, незалежно від сексуальної орієнтації та/або гендерної ідентичності партнерів?;Чи повинні діти, народжені в парі, автоматично визнаватися від народження дітьми обох батьків, незалежно від сексуальної орієнтації та/або гендерної ідентичності партнерів?;чи не повинні діти, народжені в парі, автоматично визнаватися від народження дітьми обох батьків, незалежно від сексуальної орієнтації та/або гендерної ідентичності партнерів?
33;чи не стикаються пари (незалежно від сексуальної орієнтації та/або гендерної ідентичності партнерів) з юридичними бар'єрами у доступі до лікування безпліддя?;Чи повинні пари (незалежно від сексуальної орієнтації та/або гендерної ідентичності партнерів) не стикатися з юридичними бар'єрами у доступі до лікування безпліддя?;Чи повинні пари (незалежно від сексуальної орієнтації та/або гендерної ідентичності партнерів) стикатися з юридичними бар'єрами у доступі до лікування безпліддя?
34;чи є лікування безпліддя для людей юридично можливим незалежно від їхньої сексуальної орієнтації та/або гендерної ідентичності?;Чи повинно лікування безпліддя для людей бути юридично можливим незалежно від їхньої сексуальної орієнтації та/або гендерної ідентичності?;Чи повинно лікування безпліддя для людей бути юридично можливим на підставі їхньої сексуальної орієнтації та/або гендерної ідентичності?
35;чи юридична гендерна ідентичність транс-батьків повністю визнана і коректно відображена в документах про спорідненість дитини, і чи узгоджуються положення про батьківство з усіма доступними гендерними варіантами (якщо існує більше двох гендерних маркерів) відповідно до визнаної гендерної ідентичності батьків?;чи повинна юридична гендерна ідентичність транс-батьків бути повністю визнана і відображена в документах, що підтверджують спорідненість дитини, і чи повинні положення про батьківство узгоджуватися з усіма доступними гендерними варіантами (коли існує більше двох гендерних маркерів) відповідно до визнаної гендерної ідентичності батьків?;Чи повинні транс-батьки не визнавати свою юридичну гендерну ідентичність і правильно відображати її в документах про спорідненість відповідно до визнаної гендерної ідентичності одного з батьків?
36;чи включена сексуальна орієнтація в законодавство проти злочинів на ґрунті ненависті як обтяжуюча обставина?;Чи слід включити сексуальну орієнтацію в законодавство про злочини на ґрунті ненависті як обтяжуючу обставину?;Чи слід виключити сексуальну орієнтацію із законодавства про злочини на ґрунті ненависті як обтяжуючу обставину?
37;чи включена сексуальна орієнтація в законодавство про мову ворожнечі як обтяжуюча обставина?;Чи слід включити сексуальну орієнтацію до законодавства про мову ворожнечі як обтяжуючий фактор?;Чи слід виключити сексуальну орієнтацію із законодавства про мову ворожнечі як обтяжуючий фактор?
38;Чи включена сексуальна орієнтація в національну стратегію боротьби зі злочинами на ґрунті ненависті та мовою ворожнечі як частина регулярних заходів, що проводяться державними органами?;Чи повинна сексуальна орієнтація бути прямо включена в національну стратегію боротьби зі злочинами на ґрунті ненависті та мовою ворожнечі як частина регулярних заходів, що проводяться державними суб'єктами?;Чи слід виключити сексуальну орієнтацію з національної стратегії боротьби зі злочинами на ґрунті ненависті та мовою ворожнечі?
39;чи включена гендерна ідентичність у законодавство проти злочинів на ґрунті ненависті як обтяжуюча обставина?;Чи слід прямо включати гендерну ідентичність до законодавства про злочини на ґрунті ненависті як обтяжуючу обставину?;Чи слід виключити гендерну ідентичність із законодавства про злочини на ґрунті ненависті як обтяжуючу обставину?
40;чи включена гендерна ідентичність до законодавства про мову ворожнечі як обтяжуюча обставина?;Чи слід прямо включити гендерну ідентичність до законодавства про мову ворожнечі як обтяжуючий фактор?;Чи слід виключити гендерну ідентичність із законодавства про мову ворожнечі як обтяжуючий фактор?
41;Чи включено питання ґендерної ідентичності до національної стратегії протидії злочинам на ґрунті ненависті та мові ворожнечі, як частину постійного, систематичного та офіційно організованого комплексу заходів з боку держави?;Чи повинна ґендерна ідентичність бути прямо включена в національну стратегію боротьби зі злочинами на ґрунті ненависті та мовою ворожнечі як частина регулярних заходів, що проводяться державними органами?;Чи слід виключати ґендерну ідентичність з національної стратегії протидії злочинам на ґрунті ненависті та мові ворожнечі?
42;Чи включені (уявні) статеві ознаки або інтерсексуальний статус у законодавство проти злочинів на ґрунті ненависті як обтяжуючі обставини?;Чи слід (сприймаються) статеві ознаки або інтерсексуальний статус прямо включати в законодавство проти злочинів на ґрунті ненависті як обтяжуючий фактор?;Чи слід виключити (уявні) статеві ознаки або інтерсексуальний статус із законодавства про злочини на ґрунті ненависті як обтяжуючий фактор?
43;чи включені статеві ознаки або інтерсексуальний статус у законодавство щодо мови ворожнечі як обтяжуючі обставини?;Чи слід включити статеві ознаки або інтерсексуальний статус до законодавства про мову ворожнечі як обтяжуючі обставини?;Чи слід виключити статеві ознаки або інтерсексуальний статус із законодавства про мову ворожнечі як обтяжуючі обставини?
44;Чи включені статеві ознаки або інтерсексуальний статус до національної стратегії протидії злочинам на ґрунті ненависті та мові ворожнечі як частина постійного, систематичного та офіційно організованого комплексу заходів з боку держави?;Чи слід включати статеві ознаки або інтерсексуальний статус у національну стратегію боротьби зі злочинами на ґрунті ненависті та мовою ворожнечі як частину регулярних заходів, що проводяться державними органами?;Чи повинні статеві ознаки або інтерсексуальний статус бути виключені з національної стратегії протидії злочинам на ґрунті ненависті та мові ворожнечі як частина регулярних заходів, що вживаються державними суб'єктами?
45;чи не існує прямої заборони або правового обмеження, яке повністю унеможливлює юридичне визнання гендеру (навіть якщо процедури обтяжливі, складні або не існує визначеного шляху)?;чи не повинно існувати явної заборони або правового обмеження, яке повністю унеможливлює юридичне визнання гендеру (навіть якщо процедури обтяжливі, складні або не існують чітко визначеного шляху)?;Чи повинна існувати заборона або правове обмеження, яке унеможливлює юридичне визнання ґендеру?
46;Чи існують правові заходи для юридичного визнання гендеру?;Чи повинні існувати правові заходи для юридичного визнання ґендеру?;чи не повинно бути жодних правових заходів для юридичного визнання гендеру?
47;чи існують адміністративні процедури для юридичного визнання гендеру?;Чи повинні існувати адміністративні процедури для юридичного визнання гендеру?;чи не повинні існувати адміністративні процедури для юридичного визнання гендеру?
48;чи дозволяє законодавство змінювати назву без обмежень?;Чи повинно законодавство дозволяти зміну назви без обмежень?;Чи повинно законодавство забороняти зміну назви або дозволяти її з обмеженнями?
49;чи не існує чіткого вікового обмеження для неповнолітніх на зміну імені?;Чи не повинно бути чіткого вікового обмеження для неповнолітніх на зміну імені?;Чи повинно існувати вікове обмеження для неповнолітніх на зміну імені?
50;чи ґрунтується юридичне визнання ґендеру виключно на волевиявленні самої особи, не вимагаючи залучення третьої сторони і не розглядаючи інтерсексуальний статус або статеві ознаки як протипоказання?;чи має юридичне визнання гендеру ґрунтуватися виключно на волевиявленні самої людини, не вимагаючи залучення третьої сторони і не розглядаючи інтерсексуальний статус або статеві ознаки як протипоказання?;чи повинно юридичне визнання гендеру ґрунтуватися не лише на волевиявленні самої особи, а вимагати залучення третьої сторони, а інтерсексуальний статус або статеві ознаки є протипоказанням для цього?
51;чи є небінарне визнання гендеру доступним або через державний реєстр, який пропонує більше двох гендерних маркерів, доступний лише за запитом за послідовною процедурою та без дискримінації, або через відсутність обов'язкового запису гендерного маркера для всіх у державному реєстрі?;Чи повинно небінарне визнання гендеру бути доступним або через державний реєстр, що пропонує більше двох гендерних маркерів, і бути доступним лише за запитом за послідовною процедурою та без дискримінації, або через відсутність обов'язкового запису гендерного маркера для всіх у державному реєстрі?;чи не повинно небінарне визнання гендеру бути недоступним або через державний реєстр, що пропонує більше двох варіантів гендерних маркерів, або через відсутність обов'язкового запису гендерних маркерів у державному реєстрі?
52;чи не потрібен діагноз розладу ґендерної ідентичності/психологічний висновок для юридичного визнання ґендеру?;чи не повинен діагноз розладу ґендерної ідентичності/психологічний висновок не бути обов'язковим для юридичного визнання ґендеру?;чи потрібен діагноз розладу ґендерної ідентичності/психологічний висновок для юридичного визнання ґендеру?
53;чи не потрібні нехірургічні медичні втручання для юридичного визнання гендеру?;чи не повинні нехірургічні медичні втручання бути обов'язковими для юридичного визнання гендеру?;чи повинні нехірургічні медичні втручання бути обов'язковими для юридичного визнання гендеру?
54;чи не потрібні хірургічні медичні втручання для юридичного визнання гендеру?;чи не повинно хірургічне медичне втручання бути обов'язковим для юридичного визнання гендеру?;чи потрібні хірургічні медичні втручання для юридичного визнання гендеру?
55;чи не потрібна стерилізація або підтвердження безпліддя для юридичного визнання гендеру?;Чи не повинна стерилізація або підтвердження безпліддя не вимагатися для юридичного визнання гендеру?;Чи потрібно вимагати стерилізацію або підтвердження безпліддя для юридичного визнання гендеру?
56;чи не потрібне розлучення або статус самотньої особи для юридичного визнання гендеру?;Чи не повинно розлучення або статус самотньої особи не бути обов'язковим для юридичного визнання гендеру?;чи потрібне розлучення або статус самотньої особи для юридичного визнання гендеру?
57;чи виключають існуючі правові заходи для визнання гендеру будь-які чіткі мінімальні або максимальні вікові обмеження?;Чи повинні існуючі правові заходи для визнання гендеру виключати будь-які чіткі мінімальні або максимальні вікові обмеження?;Чи повинні існуючі правові заходи для визнання гендеру включати мінімальні або максимальні вікові обмеження?
58;чи є правові заходи для доступу до юридичного визнання гендеру доступними для неповнолітніх і чи дають вони стабільні результати?;чи повинні правові заходи для оцінки юридичного визнання гендеру бути доступними для неповнолітніх і давати послідовні результати?;чи повинні правові заходи для оцінки юридичного визнання гендеру бути недоступними для неповнолітніх?
59;Чи є транс-специфічна медична допомога (ТСМД) для дорослих/підлітків, послуги з підтримки трансгендерних дітей та дітей з гендерними варіаціями доступними та фінансово забезпеченими без необхідності проведення оцінки психічного здоров'я або встановлення діагнозу?;Чи повинна транс-специфічна медична допомога (ТСМД) для дорослих/підлітків, а також послуги підтримки для трансгендерних дітей та дітей з гендерними варіаціями до статевого дозрівання бути доступною та фінансово забезпеченою без необхідності проведення оцінки психічного здоров'я або постановки діагнозу?;Чи не повинна транс-специфічна медична допомога (ТСМД) для дорослих/підлітків, а також послуги підтримки для трансгендерних дітей та дітей з гендерними варіаціями до статевого дозрівання бути доступною та фінансово забезпеченою без необхідності проведення оцінки психічного здоров'я або постановки діагнозу?
60;Чи забороняє закон медичним працівникам проводити будь-які хірургічні або медичні втручання щодо неповнолітніх інтерсексуалів, якщо втручання не має медичної необхідності і його можна уникнути або відкласти доти, доки людина не зможе надати інформовану згоду?;Чи слід законодавчо заборонити медичним працівникам проводити будь-які хірургічні або медичні втручання щодо неповнолітніх інтерсексуалів, якщо втручання не має медичної необхідності і його можна уникнути або відкласти доти, доки людина не зможе надати інформовану згоду?;Чи повинен закон дозволяти медичним працівникам проводити хірургічні або медичні втручання щодо неповнолітніх інтерсексуалів, навіть якщо втручання не має медичної необхідності і його можна було б уникнути або відкласти доти, доки людина не зможе надати інформовану згоду?
61;Чи є захист тілесної недоторканності універсальним для всіх людей, а не заснованим на конкретних варіаціях чи діагнозах або інтерсексуальних термінах, і чи заборонено законом лікарям або іншим фахівцям проводити будь-які хірургічні або медичні втручання щодо будь-кого без його особистої згоди, за винятком випадків, коли це необхідно за життєвими показаннями?;Чи повинен захист тілесної недоторканності бути універсальним для всіх людей, а не ґрунтуватися на конкретних варіаціях чи діагнозах або інтерсексуальних термінах, і чи повинен закон забороняти лікарям або іншим фахівцям проводити будь-які хірургічні або медичні втручання без особистої згоди людини, за винятком випадків, коли це необхідно за життєвими показаннями?;Чи повинен захист тілесної недоторканності залежати від конкретних варіацій, діагнозів або інтерсексуальних термінів, і чи повинен закон дозволяти лікарям або іншим фахівцям проводити хірургічне або медичне втручання без згоди людини, навіть якщо для цього немає життєво важливих причин?
62;чи існує механізм моніторингу, незалежний від медичного закладу, для нагляду за забороною медичного втручання щодо неповнолітніх інтерсексуалів?;Чи повинен існувати моніторинговий механізм, незалежний від медичного закладу, для нагляду за забороною медичного втручання щодо неповнолітніх інтерсексуалів?;Чи не повинен існувати механізм моніторингу, незалежний від медичного закладу, для нагляду за забороною медичного втручання щодо неповнолітніх інтерсексуалів?
63;Чи передбачають законодавчі положення, що забороняють медичні втручання щодо неповнолітніх інтерсексуалів, чіткі та ефективні механізми, які визнають минулу практику та забезпечують доступ до правосуддя, відшкодування, репарації та право на інформацію?;Чи повинні законодавчі положення, що забороняють медичні втручання щодо неповнолітніх інтерсексуалів, включати чіткі та ефективні механізми, які визнають минулу практику і забезпечують доступ до правосуддя, відшкодування, репарації та право на інформацію?;Чи повинні законодавчі положення, що забороняють медичні втручання щодо неповнолітніх інтерсексуалів, виключати механізми, які визнають минулу практику і забезпечують доступ до правосуддя, відшкодування шкоди, репарацій та права на інформацію?
64;чи дозволяють закони, політика та практика повною мірою реалізовувати право на свободу зібрань, у тому числі безперешкодно проводити публічні заходи ЛГБТІ?;Чи повинні закони, політика та практика дозволяти повне здійснення права на свободу зібрань, включаючи проведення публічних заходів ЛГБТІ без перешкод?;Чи повинні закони, політика та практика заперечувати повне здійснення права на свободу зібрань для публічних заходів ЛГБТІ?
65;чи охороняються публічні заходи ЛГБТ-спільноти органами державної влади, які забезпечують їх належний перебіг, у тому числі захист від зриву або нападів?;Чи повинні публічні заходи ЛГБТ-спільноти охоронятися державними органами, які забезпечують їх належний перебіг, включаючи захист від зриву або нападів?;чи не повинні публічні заходи ЛГБТ-спільноти охоронятися державними органами, які забезпечують їх належний перебіг, включаючи захист від зриву або нападів?
66;чи існують правові та адміністративні обмеження на функціонування лгбті-організацій або видань?;чи не повинно бути юридичних та адміністративних обмежень на функціонування лгбті-організацій та видань?;чи повинні існувати правові та адміністративні обмеження на функціонування лгбті-організацій або видань?
67;чи не залякують і не переслідують правозахисників ЛГБТ за їхню діяльність?;чи не повинні ЛГБТ-правозахисники піддаватися залякуванню та кримінальному переслідуванню за свою роботу?;чи слід залякувати та криміналізувати правозахисників ЛГБТ за їхню роботу?
68;чи не існує чітких державних норм, що забороняють організаціям отримувати фінансування?;Чи не повинно існувати чітких державних норм, що забороняють організаціям отримувати фінансування?;Чи повинні існувати чіткі державні норми, що забороняють організаціям отримувати фінансування?
69;чи не існує на національному або місцевому рівні законодавства, яке обмежує свободу вираження поглядів на ЛГБТ-тематику?;Чи не повинно бути законодавства на національному або місцевому рівні, яке обмежує свободу вираження поглядів на ЛГБТ-тематику?;Чи існує законодавство на національному або місцевому рівні, яке обмежує свободу вираження поглядів на ЛГБТ-тематику?
70;чи включена сексуальна орієнтація в законодавство про притулок як кваліфікаційний критерій?;Чи повинна сексуальна орієнтація бути прямо включена в законодавство про притулок як кваліфікаційний критерій?;Чи слід виключити сексуальну орієнтацію із законодавства про притулок як кваліфікаційний критерій?
71;Чи існує національна політика або правові чи неправові заходи, пов'язані з наданням притулку, які спеціально спрямовані на задоволення потреб геїв, лесбійок і бісексуалів, біженців або шукачів притулку?;Чи повинна існувати національна політика або правові чи неправові заходи, пов'язані з наданням притулку, які б спеціально враховували потреби геїв, лесбійок і бісексуалів, біженців або шукачів притулку?;чи не існує жодної національної політики або правових чи неправових заходів, пов'язаних з наданням притулку, які б конкретно стосувалися потреб геїв, лесбійок і бісексуалів, біженців або шукачів притулку?
72;чи включена гендерна ідентичність у законодавство про притулок як кваліфікаційний критерій?;Чи повинна гендерна ідентичність бути прямо включена в законодавство про притулок як кваліфікаційний критерій?;Чи слід виключити гендерну ідентичність із законодавства про притулок як кваліфікаційний критерій?
73;Чи існує національна політика або правові чи неправові заходи, пов'язані з наданням притулку, які спеціально спрямовані на задоволення потреб транс- та небінарних біженців або шукачів притулку?;Чи повинна існувати національна політика або правові чи неправові заходи, пов'язані з наданням притулку, які б спеціально враховували потреби транс- та небінарних біженців або шукачів притулку?;чи не існує жодної національної політики або правових чи неправових заходів, пов'язаних з притулком, які б конкретно стосувалися потреб транс- та небінарних біженців або шукачів притулку?
74;чи інтерсексуальний статус або статеві ознаки прямо включені в законодавство про притулок як кваліфікаційний критерій?;Чи слід інтерсексуальний статус або статеві ознаки прямо включати в законодавство про притулок як кваліфікаційний критерій?;Чи слід виключити інтерсексуальний статус або статеві ознаки із законодавства про притулок як кваліфікаційний критерій?
75;Чи існує національна політика або правові чи неправові заходи, пов'язані з наданням притулку, які спеціально спрямовані на задоволення потреб інтерсексуальних біженців або шукачів притулку?;Чи повинна існувати національна політика або правові чи неправові заходи, пов'язані з наданням притулку, які б спеціально враховували потреби інтерсексуальних біженців або шукачів притулку?;чи не існує жодної національної політики або правових чи неправових заходів, пов'язаних з наданням притулку, які б конкретно стосувалися потреб інтерсексуальних біженців або шукачів притулку?
