criterion_id;Fact;Support;Opposition
10;ingår könsidentitet uttryckligen i antidiskrimineringslagstiftningen för varor och tjänster?;bör könsidentitet uttryckligen ingå i antidiskrimineringslagstiftningen för varor och tjänster?;bör könsidentitet uteslutas från antidiskrimineringslagstiftningen för varor och tjänster?
11;Är diskriminering på grund av könsidentitet inom utbildningsområdet förbjuden enligt lag?;Bör diskriminering på grund av könsidentitet inom utbildningsområdet förbjudas genom lagstiftning?;Bör diskriminering på grund av könsidentitet inom utbildningsområdet tillåtas genom lagstiftning?
12;Är diskriminering på grund av könsidentitet inom hälso- och sjukvården förbjuden enligt lag?;Bör diskriminering på grund av könsidentitet inom hälsoområdet förbjudas i lagstiftningen?;Bör diskriminering på grund av könsidentitet inom hälsoområdet tillåtas i lagstiftningen?
13;Finns det någon lagstiftning eller policy som förbjuder konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet?;bör konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet förbjudas genom lagstiftning eller policy?;bör konvertering eller reparativa metoder som syftar till att ändra en minderårigs könsidentitet tillåtas genom lagstiftning eller policy?
14;finns det en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan som har ett uttryckligt mandat att ta upp och systematiskt arbeta med frågor som rör könsidentitet? (jag tror att du bara behöver en);bör en nationell institution för mänskliga rättigheter eller ett nationellt jämställdhetsorgan ha ett uttryckligt mandat att behandla frågor som rör könsidentitet?;bör en nationell institution för mänskliga rättigheter eller ett nationellt jämställdhetsorgan inte ha mandat att ta upp frågor som rör könsidentitet?
15;finns det en handlingsplan för jämställdhet som uttryckligen inkluderar könsidentitet och specifika åtgärder för framsteg?;bör det finnas en handlingsplan för jämställdhet som uttryckligen inkluderar könsidentitet och specifika åtgärder för framsteg?;bör könsidentitet uteslutas från handlingsplaner för jämställdhet?
16;ingår könsuttryck uttryckligen i antidiskrimineringslagstiftningen?;bör könsuttryck uttryckligen inkluderas i antidiskrimineringslagstiftningen?;bör könsuttryck undantas från antidiskrimineringslagstiftningen?
17;Förbjuder grundlagen diskriminering på grund av kön?;bör konstitutionen förbjuda diskriminering på grund av könsegenskaper?;bör konstitutionen tillåta diskriminering på grund av könsegenskaper?
18;ingår könskarakteristika uttryckligen i antidiskrimineringslagstiftningen på arbetsmarknaden?;bör könskarakteristika uttryckligen inkluderas i antidiskrimineringslagstiftningen på arbetsmarknaden?;bör könskarakteristika undantas från antidiskrimineringslagstiftningen på arbetsmarknaden?
19;ingår könskarakteristika uttryckligen i antidiskrimineringslagstiftningen för varor och tjänster?;bör könskarakteristika uttryckligen ingå i antidiskrimineringslagstiftningen för varor och tjänster?;bör könskarakteristika undantas från antidiskrimineringslagstiftningen för varor och tjänster?
20;Är diskriminering på grund av kön inom utbildningsområdet förbjuden enligt lag?;Bör diskriminering på grund av kön inom utbildningsområdet förbjudas genom lagstiftning?;Bör diskriminering på grund av kön inom utbildningsområdet tillåtas genom lagstiftning?
21;Är diskriminering på grund av kön inom hälsoområdet förbjuden enligt lag?;Bör diskriminering på grund av kön inom hälsoområdet förbjudas genom lagstiftning?;Bör diskriminering på grund av kön inom hälsoområdet vara tillåten enligt lagstiftningen?
22;finns det en nationell institution för mänskliga rättigheter eller ett jämställdhetsorgan som har ett uttryckligt mandat att ta upp och systematiskt arbeta med frågor som rör könskarakteristika?;bör nationella institutioner för mänskliga rättigheter eller jämställdhetsorgan uttryckligen ges mandat att behandla frågor som rör könskarakteristika?;bör nationella institutioner för mänskliga rättigheter eller jämställdhetsorgan inte ha mandat att ta upp frågor som rör könskarakteristika?
23;finns det en handlingsplan för jämställdhet som uttryckligen omfattar könskarakteristika och specifika åtgärder för framsteg?;bör det finnas en handlingsplan för jämställdhet som uttryckligen inkluderar könsidentitet och specifika åtgärder för framsteg?;bör könskarakteristika uteslutas från handlingsplaner för jämställdhet?
24;är donation av blod eller någon form av kroppsvävnad för lgbti-personer på grund av deras sexuella läggning eller könsidentitet fritt från lagstiftningsmässiga eller administrativa förbud?;bör donation av blod eller någon form av kroppsvävnad för lgbti-personer på grund av deras sexuella läggning eller könsidentitet vara fri från lagstadgade eller administrativa förbud?;bör donation av blod eller någon form av kroppsvävnad till hbtq-personer på grund av deras sexuella läggning eller könsidentitet förbjudas genom lagstiftning eller administrativa åtgärder?
25;Ska samkönade par tillåtas att gifta sig med samma rättigheter som gifta par av olika kön?;bör samkönade par tillåtas att gifta sig med samma rättigheter som gifta par av olika kön?;ska par av samma kön inte få gifta sig med samma rättigheter som gifta par av olika kön?
26;Kan par av samma kön ingå ett registrerat partnerskap/civila partnerskap och få samma rättigheter som om de vore gifta?;Bör par av samma kön tillåtas ingå registrerat partnerskap/civila partnerskap och få samma rättigheter som om de vore gifta?;Bör par av samma kön inte få ingå ett registrerat partnerskap/civila partnerskap och få samma rättigheter som om de vore gifta?
27;Kan par av samma kön ingå registrerat partnerskap/civilt partnerskap?;Bör par av samma kön få ingå registrerat partnerskap/civilt partnerskap?;Bör par av samma kön inte få ingå registrerat partnerskap/civilt partnerskap?
28;omfattas samkönade par av lagstiftning eller rättsliga åtgärder som rör samlevnad?;bör samkönade par omfattas av lagstiftning eller rättsliga åtgärder som rör samlevnad?;bör par av samma kön uteslutas från lagstiftning eller rättsliga åtgärder som rör samlevnad?
29;Finns det ingen konstitutionell definition av äktenskap som endast är en förening mellan en man och en kvinna?;bör det inte finnas någon konstitutionell definition av äktenskapet som endast en förening mellan en man och en kvinna?;bör det finnas en konstitutionell definition av äktenskap som endast är en förening mellan en man och en kvinna?
30;Kan samkönade par lagligen ansöka om gemensam adoption?;bör samkönade par tillåtas att ansöka om gemensam adoption på laglig väg?;ska samkönade par inte få ansöka om gemensam adoption på laglig väg?
31;Får samkönade par lagligen ansöka om adoption av andra föräldern?;Ska samkönade par få ansöka om adoption av andra föräldern?;ska samkönade par inte få ansöka om adoption av andra föräldern?
32;erkänns barn som föds av par automatiskt från födseln som båda föräldrarnas barn, oavsett partnerns sexuella läggning och/eller könsidentitet?;bör barn som föds av par automatiskt erkännas juridiskt från födseln som barn till båda föräldrarna, oavsett parternas sexuella läggning och/eller könsidentitet?;Bör barn som föds av par inte automatiskt erkännas juridiskt från födseln som barn till båda föräldrarna, beroende på parternas sexuella läggning och/eller könsidentitet?
33;möter par (oavsett parternas sexuella läggning och/eller könsidentitet) inga rättsliga hinder för att få tillgång till fertilitetsbehandling?;ska par (oavsett parternas sexuella läggning och/eller könsidentitet) inte möta några rättsliga hinder för att få tillgång till fertilitetsbehandling?;bör par (oavsett parternas sexuella läggning och/eller könsidentitet) möta rättsliga hinder för att få tillgång till fertilitetsbehandling?
34;är fertilitetsbehandling för individer lagligt möjlig oavsett individernas sexuella läggning och/eller könsidentitet?;bör fertilitetsbehandling för individer vara lagligt möjlig oavsett individernas sexuella läggning och/eller könsidentitet?;ska fertilitetsbehandling för individer vara lagligt möjlig på grund av individernas sexuella läggning och/eller könsidentitet?
35;är en transförälders juridiska könsidentitet fullt erkänd och korrekt återspeglad i barnets dokumentation av släktskap, och är reglerna om föräldraskap anpassade till alla tillgängliga könsalternativ (när mer än två könsmarkörer finns) enligt förälderns erkända könsidentitet?;bör en transförälders juridiska könsidentitet erkännas fullt ut och återspeglas i barnets dokumentation av släktskap, och bör bestämmelser om föräldraskap anpassas till alla tillgängliga könsalternativ (när mer än två könsmarkörer finns) enligt förälderns erkända könsidentitet?;ska transföräldrar få sin juridiska könsidentitet inte erkänd och korrekt återspeglad i dokumentationen av släktskap i enlighet med förälderns erkända könsidentitet?
36;ingår sexuell läggning uttryckligen som en försvårande omständighet i hatbrottslagstiftningen?;bör sexuell läggning uttryckligen ingå som en försvårande omständighet i hatbrottslagstiftningen?;bör sexuell läggning undantas från hatbrottslagstiftningen som en försvårande omständighet?
37;ingår sexuell läggning uttryckligen som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;bör sexuell läggning uttryckligen ingå som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;bör sexuell läggning undantas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
38;ingår sexuell läggning uttryckligen i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;bör sexuell läggning uttryckligen ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk för statliga aktörer?;bör sexuell läggning uteslutas från en nationell strategi för att bekämpa hatbrott och hatpropaganda?
39;ingår könsidentitet uttryckligen som en försvårande omständighet i hatbrottslagstiftningen?;bör könsidentitet uttryckligen inkluderas i hatbrottslagstiftningen som en försvårande omständighet?;bör könsidentitet uteslutas från hatbrottslagstiftningen som en försvårande omständighet?
40;ingår könsidentitet uttryckligen som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;bör könsidentitet uttryckligen ingå som en försvårande omständighet i lagstiftningen om hets mot folkgrupp?;bör könsidentitet uteslutas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
41;ingår könsidentitet i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av en pågående, systematisk och officiellt organiserad uppsättning åtgärder från statens sida?;bör könsidentitet uttryckligen ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;bör könsidentitet uteslutas från en nationell strategi för att bekämpa hatbrott och hatpropaganda?
42;ingår (upplevda) könskarakteristika eller intersexuell status uttryckligen i hatbrottslagstiftningen som en försvårande omständighet?;bör (upplevda) könskarakteristika eller intersexuell status uttryckligen ingå i hatbrottslagstiftningen som en försvårande omständighet?;bör (upplevda) könskarakteristika eller intersexuell status undantas från hatbrottslagstiftningen som en försvårande omständighet?
43;ingår könskarakteristika eller intersexuell status uttryckligen i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;bör könskarakteristika eller intersexstatus uttryckligen inkluderas i lagstiftningen om hets mot folkgrupp som en försvårande omständighet?;bör könskarakteristika eller intersexstatus undantas från lagstiftningen om hets mot folkgrupp som en försvårande omständighet?
44;ingår könskarakteristika eller intersexstatus i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av en pågående, systematisk och officiellt organiserad uppsättning åtgärder från statens sida?;bör könskarakteristika eller intersexstatus ingå i en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?;bör könskarakteristika eller intersexstatus uteslutas från en nationell strategi för att bekämpa hatbrott och hatpropaganda, som en del av ett återkommande ramverk av statliga aktörer?
45;finns det inget uttryckligt förbud eller någon rättslig begränsning som gör det helt omöjligt att få ett juridiskt erkännande av könstillhörighet (även om förfarandena är betungande, svåra eller om det inte finns någon fastställd väg)?;bör det inte finnas något uttryckligt förbud eller någon rättslig begränsning som gör ett rättsligt erkännande av kön helt omöjligt (även om förfarandena är betungande, svåra eller om det inte finns någon fastställd väg)?;bör det finnas ett förbud eller en juridisk begränsning som omöjliggör ett juridiskt erkännande av könstillhörighet?
46;finns det rättsliga åtgärder på plats för juridiskt erkännande av kön?;bör det finnas rättsliga åtgärder på plats för juridiskt erkännande av könstillhörighet?;om det inte finns några rättsliga åtgärder på plats för juridiskt erkännande av könstillhörighet?
47;finns det administrativa förfaranden för juridiskt erkännande av könstillhörighet?;bör det finnas administrativa förfaranden för juridiskt erkännande av könstillhörighet?;bör det inte finnas administrativa förfaranden för juridiskt erkännande av könstillhörighet?
48;tillåter lagstiftningen ett namnbyte utan begränsningar?;Bör lagstiftningen tillåta ett namnbyte utan begränsningar?;Ska lagstiftningen neka ett namnbyte eller tillåta det med restriktioner?
49;finns det ingen uttrycklig åldersgräns för minderåriga att ändra sitt namn?;bör det inte finnas någon uttrycklig åldersgräns för minderåriga att ändra sitt namn?;Bör det finnas en åldersgräns för minderåriga att ändra sitt namn?
50;baseras det rättsliga erkännandet av könstillhörighet uteslutande på den berörda personens uttryckliga önskan, utan krav på inblandning av tredje part och utan att intersexstatus eller könskarakteristika behandlas som en kontraindikation?;bör juridiskt erkännande av könstillhörighet uteslutande baseras på den berörda personens uttryckliga önskan, utan krav på inblandning av tredje part och utan att intersexstatus eller könskarakteristika behandlas som en kontraindikation?;Bör ett juridiskt erkännande av könstillhörighet inte enbart grunda sig på den berörda personens uttryckliga önskan, utan kräva medverkan av en tredje part, och bör intersexuell status eller könskarakteristika vara en kontraindikation?
51;är erkännande av icke-binärt kön tillgängligt antingen genom ett offentligt register som erbjuder fler än två könsmarkörer, som endast är tillgängligt på begäran med ett konsekvent förfarande och utan diskriminering, eller genom ingen obligatorisk registrering av en könsmarkör för alla i det offentliga registret?;bör erkännande av icke-binärt kön vara tillgängligt antingen genom ett offentligt register som erbjuder fler än två könsmarkörer, och endast vara tillgängligt på begäran med ett konsekvent förfarande och utan diskriminering, eller genom ingen obligatorisk registrering av en könsmarkör för alla i det offentliga registret?;bör erkännande av icke-binärt kön inte vara tillgängligt antingen genom ett offentligt register som erbjuder fler än två könsmarköralternativ eller genom avsaknad av obligatorisk registrering av könsmarkör i det offentliga registret?
52;krävs inte en könsidentitetsstörningsdiagnos/psykologiskt utlåtande för juridiskt erkännande av könstillhörighet?;bör en könsidentitetsstörningsdiagnos/psykologiskt utlåtande inte krävas för juridiskt erkännande av könstillhörighet?;bör en diagnos på könsidentitetsstörning/psykologiskt utlåtande krävas för juridiskt erkännande av könstillhörighet?
53;krävs inte icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;bör icke-kirurgiska medicinska ingrepp inte krävas för juridiskt erkännande av könstillhörighet?;ska det krävas icke-kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?
54;krävs inte kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;bör det inte krävas kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?;ska det krävas kirurgiska medicinska ingrepp för juridiskt erkännande av könstillhörighet?
55;krävs inte sterilisering eller bevis på infertilitet för juridiskt erkännande av könstillhörighet?;bör sterilisering eller bevis på infertilitet inte krävas för juridiskt erkännande av könstillhörighet?;ska sterilisering eller bevis på infertilitet krävas för juridiskt erkännande av könstillhörighet?
56;är skilsmässa eller ensamstående inte ett krav för juridiskt erkännande av könstillhörighet?;bör skilsmässa eller ensamstående inte krävas för juridiskt erkännande av könstillhörighet?;ska skilsmässa eller ensamstående vara ett krav för juridiskt erkännande av könstillhörighet?
57;innehåller befintliga rättsliga åtgärder för erkännande av kön någon uttrycklig begränsning av lägsta eller högsta ålder?;bör befintliga rättsliga åtgärder för erkännande av kön inte innehålla några uttryckliga begränsningar av lägsta eller högsta ålder?;bör befintliga rättsliga åtgärder för erkännande av kön omfatta minimi- eller maximiåldersgränser?
58;finns det rättsliga åtgärder för minderåriga att tillgå för att få tillgång till rättsligt erkännande av könstillhörighet och ger de konsekventa resultat?;bör rättsliga åtgärder för bedömning av rättsligt erkännande av kön vara tillgängliga för minderåriga och ge konsekventa resultat?;bör rättsliga åtgärder för bedömning av juridiskt erkännande av kön inte vara tillgängliga för underåriga?
59;är transspecifik sjukvård (tshc) för vuxna/ungdomar, stödtjänster för transpersoner före puberteten och barn med könsvariation tillgängliga och ekonomiskt täckta utan krav på bedömning eller diagnos av psykisk ohälsa?;bör transspecifik sjukvård (tshc) för vuxna/ungdomar och stödtjänster för transpersoner och barn med könsvariation före puberteten vara tillgänglig och ekonomiskt täckt utan krav på bedömning eller diagnos av psykisk ohälsa?;bör transspecifik sjukvård (tshc) för vuxna/ungdomar och stödtjänster för transbarn och barn med könsvariation före puberteten inte vara tillgänglig och ekonomiskt täckt utan att kräva en bedömning eller diagnos av psykisk ohälsa?
60;är det enligt lag förbjudet för läkare att utföra någon form av kirurgiskt eller medicinskt ingrepp på en minderårig intersexuell person när ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp tills personen kan ge ett informerat samtycke?;bör läkare enligt lag förbjudas att utföra någon form av kirurgiskt eller medicinskt ingrepp på en intersexuell minderårig när ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp tills personen kan ge sitt informerade samtycke?;bör läkare enligt lag tillåtas att utföra kirurgiska eller medicinska ingrepp på minderåriga intersexuella även om ingreppet inte är medicinskt nödvändigt och kan undvikas eller skjutas upp tills personen kan ge ett informerat samtycke?
61;är skyddet för den kroppsliga integriteten universellt för alla människor, inte baserat på specifika variationer eller diagnoser eller intersexuella termer, och är läkare eller andra yrkesutövare enligt lag förbjudna att utföra någon form av kirurgiskt eller medicinskt ingrepp på någon utan dennes personliga samtycke, utom i fall av vitala skäl?;bör skyddet av den kroppsliga integriteten vara universellt för alla människor, inte baserat på specifika variationer eller diagnoser eller intersexuella termer, och bör läkare eller andra yrkesutövare förbjudas i lag att utföra någon form av kirurgiskt eller medicinskt ingrepp på någon utan dennes personliga samtycke, utom i fall av vitala skäl?;ska skyddet för den kroppsliga integriteten vara beroende av specifika variationer eller diagnoser eller intersextermer, och ska läkare eller andra yrkesutövare enligt lag ha rätt att utföra kirurgiska eller medicinska ingrepp utan en persons samtycke, även när det inte finns några vitala skäl?
62;finns det en övervakningsmekanism, som är oberoende av det medicinska etablissemanget, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?;bör det finnas en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?;bör det inte finnas en övervakningsmekanism, som är oberoende av den medicinska verksamheten, för att övervaka förbudet mot medicinska ingrepp på minderåriga intersexuella?
63;innehåller lagbestämmelser som förbjuder medicinska ingrepp på minderåriga intersexuella tydliga och effektiva mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?;bör rättsliga bestämmelser som förbjuder medicinska ingrepp på intersexuella minderåriga innehålla tydliga och effektiva mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?;bör rättsliga bestämmelser som förbjuder medicinska ingrepp på intersexuella minderåriga utesluta mekanismer som erkänner tidigare praxis och säkerställer tillgång till rättvisa, gottgörelse, skadestånd och rätten till information?
64;tillåter lagar, policyer och praxis att rätten till mötesfrihet utövas fullt ut, inklusive att offentliga evenemang för lgbti-personer hålls utan hinder?;bör lagar, policyer och praxis göra det möjligt att fullt ut utöva rätten till mötesfrihet, inklusive att utan hinder anordna offentliga evenemang för lgbti-personer?;bör lagar, policyer och praxis hindra det fulla utövandet av rätten till mötesfrihet för offentliga evenemang för lgbti-personer?
65;skyddas offentliga lgbti-evenemang av offentliga myndigheter som säkerställer att de genomförs i vederbörlig ordning, inklusive skydd mot störningar eller attacker?;bör offentliga lgbti-evenemang skyddas av offentliga myndigheter som säkerställer att de genomförs på rätt sätt, inklusive skydd mot störningar eller attacker?;bör offentliga evenemang för lgbti-personer inte skyddas av offentliga myndigheter som säkerställer att de genomförs i vederbörlig ordning, inklusive skydd mot störningar eller attacker?
66;finns det inga rättsliga och administrativa begränsningar för lgbti-organisationer eller publikationer?;bör det inte finnas några rättsliga och administrativa begränsningar för lgbti-organisationers eller -publikationers verksamhet?;bör det finnas juridiska och administrativa begränsningar för lgbti-organisationers eller -publikationers verksamhet?
67;blir inte lgbti-människorättsförsvarare hotade och kriminaliserade för sitt arbete?;ska lgbti-människorättsförsvarare inte hotas och kriminaliseras för sitt arbete?;ska lgbti-människorättsförsvarare hotas och kriminaliseras för sitt arbete?
68;finns det inga uttryckliga statliga bestämmelser som förbjuder organisationer att ta emot finansiering?;Borde det inte finnas uttryckliga statliga bestämmelser som förbjuder organisationer att ta emot bidrag?;Bör det finnas uttryckliga statliga bestämmelser som förbjuder organisationer att ta emot bidrag?
69;finns det ingen lagstiftning på nationell eller lokal nivå som begränsar yttrandefriheten i hbtq-frågor?;bör det inte finnas någon lagstiftning på nationell eller lokal nivå som begränsar yttrandefriheten i hbtq-frågor?;bör det finnas lagstiftning på nationell eller lokal nivå som begränsar yttrandefriheten i hbtq-frågor?
70;är sexuell läggning uttryckligen inkluderad i asylrätten som ett kvalifikationskriterium?;bör sexuell läggning uttryckligen ingå i asylrätten som ett kvalifikationskriterium?;bör sexuell läggning uteslutas från asylrätten som ett kvalifikationskriterium?
71;finns det någon nationell politik eller rättsliga eller icke-rättsliga åtgärder i samband med asyl som särskilt tar hänsyn till homo-, bi- och transsexuella flyktingars eller asylsökandes behov?;bör det finnas nationell politik eller rättsliga eller icke-rättsliga åtgärder i samband med asyl som särskilt tar hänsyn till homo-, bi- och transsexuella flyktingars eller asylsökandes behov?;bör det inte finnas någon nationell politik eller några rättsliga eller icke-rättsliga åtgärder som rör asyl och som specifikt tar hänsyn till homo-, bi- och transsexuella flyktingars eller asylsökandes behov?
72;är könsidentitet uttryckligen inkluderat i asylrätten som ett kvalifikationskriterium?;bör könsidentitet uttryckligen inkluderas i asylrätten som ett kvalifikationskriterium?;bör könsidentitet uteslutas från asylrätten som ett kvalifikationskriterium?
73;finns det någon nationell politik eller rättsliga eller icke-rättsliga åtgärder som rör asyl som specifikt tar hänsyn till transpersoners och icke-binära flyktingars eller asylsökandes behov?;bör det finnas nationella policyer eller rättsliga eller icke-rättsliga åtgärder relaterade till asyl som specifikt tar hänsyn till transpersoners och icke-binära flyktingars eller asylsökandes behov?;bör det inte finnas någon nationell politik eller rättsliga eller icke-rättsliga åtgärder som rör asyl som specifikt tar hänsyn till transpersoners och icke-binära flyktingars eller asylsökandes behov?
74;är intersexstatus eller könskarakteristika uttryckligen inkluderade i asylrätten som ett kvalifikationskriterium?;bör intersexstatus eller könskarakteristika uttryckligen inkluderas i asylrätten som ett kvalifikationskriterium?;bör intersexstatus eller könskarakteristika undantas från asylrätten som ett kvalifikationskriterium?
75;finns det någon nationell politik eller rättsliga eller icke-rättsliga åtgärder i samband med asyl som specifikt tar hänsyn till intersexuella flyktingars eller asylsökandes behov?;bör det finnas nationell politik eller rättsliga eller icke-rättsliga åtgärder i samband med asyl som specifikt tar hänsyn till intersexuella flyktingars eller asylsökandes behov?;bör det inte finnas någon nationell politik eller rättsliga eller icke-rättsliga åtgärder som rör asyl och som specifikt tar hänsyn till intersexuella flyktingars eller asylsökandes behov?
