criterion_id;Fact;Support;Opposition
25;Дали на истополовите парови треба да им се дозволи да стапат во брак со исто ниво на права како и на брачните парови од спротивен пол?;Дали на истополовите парови треба да им се дозволи да стапат во брак со исто ниво на права како и на брачните парови од спротивен пол?;Дали на истополовите парови не треба да им се дозволи да стапат во брак со исто ниво на права како и на брачните парови од спротивен пол?
26;Дали на истополовите парови им е дозволено да влезат во регистрирано партнерство/граѓанско партнерство и да го добијат истото ниво на права како и да беа во брак?;Дали на истополовите парови треба да им се дозволи да склучат регистрирано партнерство/граѓанско партнерство и да стекнат исто ниво на права како што би имале доколку беа во брак?;Дали на истополовите парови не треба да им се дозволи да влезат во регистрирано партнерство/граѓанско партнерство и да го стекнат истото ниво на права како и да беа во брак?
27;Дали на истополовите парови им е дозволено да склучат регистрирано партнерство/граѓанско партнерство?;Дали на истополовите парови треба да им биде дозволено да склучат регистрирано партнерство/граѓанско партнерство?;Дали на истополовите парови не треба да им биде дозволено да склучат регистрирано партнерство/граѓанско партнерство?
28;Дали во законодавството или правните мерки за живеење во заедница се вклучени истополовите парови?;Дали истополовите парови треба да бидат вклучени во законодавството или правните мерки за живеење во заедница?;Дали истополовите парови треба да бидат исклучени од законодавството или правните мерки за живеење во заедница?
29;Дали не постои уставна дефиниција на брак како заедница само помеѓу маж и жена?;Дали не треба да има уставно дефинирање на бракот како заедница само помеѓу маж и жена?;Дали треба во Уставот да има дефиниција за брак како заедница само помеѓу маж и жена?
30;Дали на истополови парови им е дозволено законски да аплицираат за заедничко посвојување?;Дали на истополовите парови треба законски да им се дозволи да аплицираат за заедничко посвојување?;Дали на истополовите парови не треба законски да им биде дозволено да аплицираат за заедничко посвојување?
31;Дали на истополови парови им е законски дозволено да аплицираат за посвојување од страна на вториот родител?;Дали на истополовите парови треба да им биде дозволено да аплицираат за посвојување од страна на вториот родител?;Дали на истополовите парови не треба да им биде дозволено да аплицираат за посвојување од страна на вториот родител?
32;Дали децата родени во парови автоматски се правно признаени од раѓање како деца на двајцата родители, без оглед на сексуалната ориентација и/или родовиот идентитет на партнерите?;Дали децата родени во парови треба автоматски да бидат законски признати од раѓање како деца на двајцата родители, без оглед на сексуалната ориентација и/или родовиот идентитет на партнерите?;Дали децата родени во парови не треба автоматски да бидат правно признати од раѓање како деца на двајцата родители, без оглед на сексуалната ориентација и/или родовиот идентитет на партнерите?
33;Дали паровите (без оглед на сексуалната ориентација и/или родовиот идентитет на партнерите) немаат законски пречки за пристап до третман за плодност?;Дали паровите (без оглед на сексуалната ориентација и/или родовиот идентитет на партнерите) не треба да имаат никакви законски пречки за пристап до третман за плодност?;Дали парови (без оглед на сексуалната ориентација и/или родовиот идентитет на партнерите) треба да се соочуваат со законски пречки при пристапот до третман за плодност?
34;Дали третманот за плодност е законски можен за поединци без оглед на нивната сексуална ориентација и/или родов идентитет?;Дали третманот за плодност за поединци треба да биде законски можен без оглед на нивната сексуална ориентација и/или родов идентитет?;Дали третманот за плодност за поединци треба да биде законски можен врз основа на нивната сексуална ориентација и/или родов идентитет?
35;Дали законскиот пол на трансродовото родителство е целосно признат и правилно одразен во документацијата за сродство на детето, и дали регулативите за родителство се усогласени со сите достапни опции за пол (кога постојат повеќе од два пола) според признатиот пол на родителот?;Дали законскиот пол на трансроден родител треба целосно да се признае и да се одрази во документацијата за сродство на детето, и дали регулативите за родителство треба да се усогласат со сите достапни опции за пол (кога постојат повеќе од два пола) според признаениот пол на родителот?;Дали на трансродовите родители треба да им се негира правното родово идентитет и дали тој треба правилно да се одрази во документацијата за сродство според нивниот признат родов идентитет?
36;Дали сексуалната ориентација е експлицитно вклучена во законодавството за злосторства од омраза како отежнувачки фактор?;Дали сексуалната ориентација треба експлицитно да се вклучи во законодавството за злосторства од омраза како отежнувачки фактор?;Дали сексуалната ориентација треба да се исклучи од законодавството за злосторства од омраза како отежнувачки фактор?
37;Дали сексуалната ориентација е експлицитно вклучена во законодавството за говор на омраза како отежнувачки фактор?;Дали сексуалната ориентација треба експлицитно да се вклучи во законодавството за говор на омраза како отежнувачки фактор?;Дали сексуалната ориентација треба да се исклучи од законодавството за говор на омраза како отежнувачки фактор?
38;Дали сексуалната ориентација е експлицитно вклучена во национална стратегија за справување со злосторства од омраза и говор на омраза, како дел од повторувачка рамка на државните актери?;Дали сексуалната ориентација треба експлицитно да се вклучи во националната стратегија за справување со злосторства од омраза и говор на омраза, како дел од повторлива рамка на државните актери?;Дали сексуалната ориентација треба да се исклучи од националната стратегија за справување со злосторства од омраза и говор на омраза?
39;Дали родовиот идентитет е експлицитно вклучен во законодавството за злосторства од омраза како отежнувачки фактор?;Дали родовиот идентитет треба експлицитно да се вклучи во законодавството за злосторства од омраза како отежнувачки фактор?;Дали родовиот идентитет треба да се исклучи од законодавството за злосторства од омраза како отежнувачки фактор?
40;Дали родовиот идентитет е експлицитно вклучен во законодавството за говор на омраза како отежнувачки фактор?;Дали родовиот идентитет треба експлицитно да се вклучи во законодавството за говор на омраза како отежнувачки фактор?;Дали родовиот идентитет треба да се исклучи од законодавството за говор на омраза како отежнувачки фактор?
41;Дали родовиот идентитет е вклучен во национална стратегија за справување со злосторства од омраза и говор на омраза, како дел од тековен, систематски и официјално организиран сет мерки од страна на државата?;Дали родовиот идентитет треба експлицитно да се вклучи во националната стратегија за справување со злосторства од омраза и говор на омраза, како дел од повторлива рамка на државните актери?;Дали родовиот идентитет треба да се исклучи од националната стратегија за справување со злосторства од омраза и говор на омраза?
42;Дали (сфатените) сексуални карактеристики или интерсекс статусот се експлицитно вклучени во законодавството за злосторства од омраза како отежнувачки фактор?;Дали (сфатените) сексуални карактеристики или интерсекс статусот треба експлицитно да се вклучат во законодавството за злосторства од омраза како отежнувачки фактор?;Дали (перципираните) сексуални карактеристики или интерсекс статусот треба да се исклучат од законодавството за злосторства од омраза како отежнувачки фактор?
43;Дали сексуалните карактеристики или интерсекс статусот се експлицитно вклучени во законодавството за говор на омраза како отежнувачки фактор?;Дали сексуалните карактеристики или интерсекс статусот треба експлицитно да се вклучат во законодавството за говор на омраза како отежнувачки фактор?;Дали сексуалните карактеристики или интерсекс статусот треба да се исклучат од законодавството за говор на омраза како отежнувачки фактор?
44;Дали сексуалните карактеристики или интерсекс статусот се вклучени во национална стратегија за справување со злосторства од омраза и говор на омраза, како дел од тековен, систематски и официјално организиран сет мерки од страна на државата?;Дали сексуалните карактеристики или интерсекс статусот треба да бидат вклучени во национална стратегија за справување со злосторства од омраза и говор на омраза, како дел од повторлива рамка на државните актери?;Дали сексуалните карактеристики или интерсекс статусот треба да се исклучат од националната стратегија за справување со злосторства од омраза и говор на омраза, како дел од повторлива рамка на државните актери?
45;Дали не постои експлицитна забрана или законско ограничување што го прави законското признавање на родот целосно невозможно (дури и ако процедурите се оптоварувачки, тешки или не постои утврден пат)?;дали не треба да постои експлицитна забрана или законско ограничување што го прави законското признавање на родот целосно невозможно (дури и ако процедурите се оптоварувачки, тешки или не постои утврден пат)?;Дали треба да постои забрана или законско ограничување што го прави невозможно законското признавање на родот?
46;Дали постојат законски мерки за правно признавање на родот?;Дали треба да постојат законски мерки за правно признавање на родот?;Дали не треба да постојат законски мерки за законско признавање на родот?
47;Дали постојат административни процедури за законско признавање на родот?;Дали треба да постојат административни процедури за правно признавање на родот?;Зарем не треба да постојат административни процедури за законско признавање на родот?
48;Дали законодавството дозволува промена на име без ограничувања?;Дали законодавството треба да дозволи промена на име без ограничувања?;Дали законодавството треба да го одбие барањето за промена на име или да го дозволи со ограничувања?
49;Дали не постои експлицитно старосно ограничување за малолетници да го променат своето име?;Дали не треба да има експлицитно возрасно ограничување за малолетниците за менување на името?;Дали треба да има возрасна граница за малолетник да го смени своето име?
50;Дали правното признавање на родот се заснова исклучиво на изразената желба на лицето за кое станува збор, без да се бара вмешување од трети страни и без да се третира интерсекс статусот или сексуалните карактеристики како контраиндикација?;Дали правното признавање на родот треба да се заснова исклучиво на изразената желба на лицето за кое станува збор, без да се бара вклученост на трети страни и без да се третира интерсекс статусот или сексуалните карактеристики како контраиндикација?;Дали правното признавање на родот не треба да се заснова исклучиво на изразената желба на лицето за кое станува збор, туку да бара вклучување на трета страна, а интерсекс статусот или сексуалните карактеристики да бидат контраиндикација?
51;Дали е достапно признавање на небинарниот пол преку јавен регистар што нуди повеќе од два пола, достапен само на барање со доследна постапка и без дискриминација, или преку тоа што воопшто не е задолжително внесување на ознака за пол во јавниот регистар?;Дали признавањето на небинарниот пол треба да биде достапно преку јавен регистар што нуди повеќе од два родови ознаки, и да биде достапно само на барање со доследна постапка и без дискриминација, или преку немање задолжително запишување на родова ознака за сите во јавниот регистар?;Дали признавањето на небинарниот пол не треба да биде достапно ниту преку јавен регистар кој нуди повеќе од две опции за ознака на пол, ниту преку отсуство на задолжително запишување на ознака на пол во јавниот регистар?
52;Дали дијагнозата/психолошкото мислење за нарушување на родовиот идентитет не е потребно за законско признавање на родот?;Дали не треба да се бара дијагноза/психолошко мислење за нарушување на родовиот идентитет за законско признавање на родот?;Дали треба да се бара дијагноза/психолошко мислење за пореметување на родовиот идентитет за правно признавање на родот?
53;Дали за законско признавање на родот не се потребни нехируршки медицински интервенции?;Дали нехируршките медицински интервенции не треба да бидат потребни за законско признавање на родот?;Дали треба да се бараат нехируршки медицински интервенции за законско признавање на родот?
54;Дали не се потребни хируршки медицински интервенции за законско признавање на родот?;Дали не треба да се бараат хируршки медицински интервенции за законско признавање на родот?;Дали треба да се бараат хируршки медицински интервенции за законско признавање на родот?
55;Дали за законско признавање на родот не е потребна стерилизација или доказ за неплодност?;Дали не треба да се бара стерилизација или доказ за неплодност за законско признавање на родот?;Дали треба да се бара стерилизација или доказ за неплодност за законско признавање на родот?
56;Дали за законско признавање на родот не е потребен развод или самцински статус?;Дали не треба да се бара развод или самцински статус за законско признавање на родот?;Дали треба развод или самцински статус да се бара за законско признавање на родот?
57;Дали постоечките правни мерки за признавање на родот исклучуваат какви било експлицитни ограничувања за минимална или максимална возраст?;Дали постоечките правни мерки за родова признаеност треба да исклучуваат какви било експлицитни минимални или максимални старосни ограничувања?;Дали постоечките правни мерки за родова признаеност треба да вклучуваат минимални или максимални возрасни ограничувања?
58;Дали за малолетниците се достапни правни мерки за признавање на правен пол и дали тие даваат доследни резултати?;Дали треба да бидат достапни правни мерки за утврдување на правното признавање на родот за малолетници и да обезбедат доследни резултати?;Дали правните мерки за утврдување на правното родово признавање не треба да бидат достапни за малолетници?
59;Дали транспацифичната здравствена заштита (tshc) за возрасни/адолесценти, услугите за поддршка за предпубертетски трансродови лица и за родово варијантни деца се достапни и финансиски покриени без потреба од проценка или дијагноза за ментално здравје? ;Дали транс-специфичната здравствена заштита (tshc) за возрасни/адолесценти, и услугите за поддршка за транс и родово варијантни деца во предпубертет треба да бидат достапни и финансиски покриени без да се бара проценка или дијагноза за ментално здравје? ;Дали транс-специфичната здравствена заштита (tshc) за возрасни/адолесценти, и услугите за поддршка за транс и родово варијантни деца во предпубертет, не треба да бидат достапни и финансиски покриени без да се бара проценка или дијагноза за ментално здравје? 
60;Дали со закон е забрането на медицинските работници да вршат каква било хируршка или медицинска интервенција врз интерсекс малолетник кога интервенцијата нема медицинска неопходност и може да се избегне или одложи додека лицето не може да даде информиран пристанок?;Дали со закон треба да им се забрани на медицинските работници да вршат каква било хируршка или медицинска интервенција врз интерсекс малолетник кога интервенцијата нема медицинска неопходност и може да се избегне или одложи додека лицето не може да даде информирана согласност?;Дали со закон треба да им се дозволи на медицинските работници да вршат хируршки или медицински интервенции врз интерсекс малолетници, дури и кога интервенцијата нема медицинска неопходност и може да се избегне или одложи додека лицето не може да даде информиран пристанок?
61;Дали заштитата на телесниот интегритет е универзална за сите лица, без разлика на специфични варијации, дијагнози или интерсекс термини, и дали со закон е забрането за медицинските работници или други професионалци да вршат каква било хируршка или медицинска интервенција врз кое било лице без негова лична согласност, освен во случај на витални причини?;Дали заштитата на телесниот интегритет треба да биде универзална за сите лица, без разлика на специфични варијации, дијагнози или интерсекс термини, и дали со закон треба да им се забрани на медицинските работници или други професионалци да вршат каква било хируршка или медицинска интервенција врз кое било лице без негова лична согласност, освен во случај на витални причини?;Дали заштитата на телесниот интегритет треба да зависи од специфични варијации, дијагнози или интерсекс термини, и дали со закон треба да им се дозволи на медицинските работници или други професионалци да извршуваат хируршка или медицинска интервенција без согласност на лицето, дури и кога нема витални причини?
62;Дали постои механизам за мониторинг, како независна институција од медицинската установа, кој ја надгледува забраната за медицинска интервенција врз интерсекс малолетници?;Дали треба да постои механизам за мониторинг, како независна институција од медицинската установа, кој ќе ја надгледува забраната за медицинска интервенција врз интерсекс малолетници?;Дали не треба да постои механизам за мониторинг, како независна институција од медицинската установа, кој ќе ја надгледува забраната за медицинска интервенција врз интерсекс малолетници?
63;Дали правните одредби што забрануваат медицински интервенции врз интерсекс малолетници вклучуваат јасни и ефикасни механизми кои ги признаваат минатите практики и обезбедуваат пристап до правда, обесштетување, репарации и право на информации?;Дали правните одредби што забрануваат медицински интервенции врз интерсекс малолетници треба да вклучуваат јасни и ефикасни механизми кои ги признаваат минатите практики и обезбедуваат пристап до правда, обесштетување, репарации и право на информации?;Дали правните одредби што забрануваат медицински интервенции врз интерсекс малолетници треба да ги исклучат механизмите што ги признаваат минатите практики и обезбедуваат пристап до правда, обесштетување, репарации и право на информации?
64;Дали законите, политиките и практиките овозможуваат целосно остварување на правото на слобода на собирање, вклучително и одржување на јавни ЛГБТИ настани без пречки?;Дали законите, политиките и практиките треба да овозможат целосно остварување на правото на слобода на собирање, вклучително и одржување на јавни ЛГБТИ настани без пречки?;Дали законите, политиките и практиките треба да го одбиваат целосното остварување на правото на слобода на собирање за јавни настани на ЛГБТИ лица?
65;Дали јавните настани на ЛГБТИ лицата се заштитени од јавните власти кои обезбедуваат нивно нормално одвивање, вклучително и заштита од нарушувања или напади?;Дали ЛГБТИ јавните настани треба да бидат заштитени од јавните власти кои обезбедуваат нивно нормално одвивање, вклучително и заштита од нарушувања или напади?;Зарем ЛГБТИ јавните настани не треба да бидат заштитени од јавните власти кои обезбедуваат нивен непречен тек, вклучително и заштита од нарушувања или напади?
66;Дали постојат правни и административни ограничувања за работењето на ЛГБТИ организации или публикации?;Дали не треба да има правни и административни ограничувања за функционирањето на ЛГБТИ организациите или публикациите?;Дали треба да постојат правни и административни ограничувања за функционирањето на ЛГБТИ организации или публикации?
67;Дали ЛГБТИ бранителите на човекови права не се заплашуваат и криминализираат за својата работа?;Зарем бранителите на човековите права на ЛГБТИ не треба да бидат застрашувани и криминализирани за својата работа?;Дали ЛГБТИ бранителите на човекови права треба да бидат заплашувани и криминализирани за својата работа?
68;Дали не постојат експлицитни владини регулативи кои ги забрануваат организациите да примаат средства?;Зарем не треба да има експлицитни владини регулативи кои ги забрануваат организациите да добиваат финансирање?;Дали треба да постојат експлицитни владини регулативи со кои се забранува на организациите да добиваат финансиски средства?
69;Дали не постои законодавство на национално или локално ниво кое ја ограничува слободата на изразување за ЛГБТИ прашања?;Дали не треба да постои законодавство на национално или локално ниво кое ја ограничува слободата на изразување за ЛГБТИ прашања?;Дали треба да постои законодавство на национално или локално ниво кое ја ограничува слободата на изразување за ЛГБТИ прашања?
70;Дали сексуалната ориентација е изрично вклучена во законот за азил како квалификационен критериум?;Дали сексуалната ориентација треба изрично да се вклучи во законот за азил како квалификационен критериум?;Дали сексуалната ориентација треба да се исклучи од законот за азил како квалификационен критериум?
71;Дали постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на геј, лезбејски и бисексуални бегалци или баратели на азил?;Дали треба да постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на геј, лезбејски и бисексуални бегалци или баратели на азил?;Дали не треба да постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на геј, лезбејски и бисексуални бегалци или баратели на азил?
72;Дали родовиот идентитет е изрично вклучен во законот за азил како квалификационен критериум?;Дали родовиот идентитет треба изрично да се вклучи во законот за азил како квалификационен критериум?;Дали родовиот идентитет треба да се исклучи од законот за азил како квалификационен критериум?
73;Дали постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на трансродовите и небинарните бегалци или баратели на азил?;Дали треба да постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на транс и небинарни бегалци или баратели на азил?;Дали не треба да постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на транс и небинарни бегалци или баратели на азил?
74;Дали интерсекс статусот или сексуалните карактеристики се изрично вклучени во законот за азил како критериум за квалификација?;Дали статусот на интерсекс или сексуалните карактеристики треба изрично да се вклучат во законот за азил како критериум за квалификација?;Дали интерсекс статусот или сексуалните карактеристики треба да се исклучат од законот за азил како критериум за квалификација?
75;Дали постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на интерсекс бегалците или азилантите?;Дали треба да постојат национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на интерсекс бегалците или азилантите?;Дали не би требало да постојат никакви национални политики или правни или неправни мерки поврзани со азилот кои конкретно ги адресираат потребите на интерсекс бегалците или азилантите?
