criterion_id;Fact;Support;Opposition;Stance;Fact Coherence;Fact Validity;Fact Weight coherence by validity;Stance Coherence;Stance Validity;Stance Weight coherence by validity
31;0.6;0.6;0.7;0.45;0.04;1.0;0.04;0.25;0.8;0.2
32;0.7;0.3;0.7;0.3;1.0;0.4;0.4;0.25;0.8;0.2
33;0.5;0.5;0.8;0.35;;0.0;0.0;1.0;0.6;0.6
34;0.6;0.6;0.7;0.45;1.0;0.2;0.2;0.25;0.8;0.2
35;0.5;0.6;0.6;0.5;;0.0;0.0;0.11;0.6;0.07
36;0.4;0.3;0.5;0.4;0.11;0.6;0.07;;0.0;0.0
37;0.2;0.1;0.6;0.25;1.0;0.6;0.6;0.11;0.6;0.07
38;0.4;0.2;0.8;0.2;1.0;0.2;0.2;1.0;0.6;0.6
39;0.6;0.4;0.5;0.45;0.04;1.0;0.04;0.0;0.8;0.0
40;0.3;0.4;0.6;0.4;1.0;0.4;0.4;0.04;1.0;0.04
41;0.5;0.6;0.4;0.6;;0.0;0.0;0.11;0.6;0.07
42;0.3;0.0;0.8;0.1;1.0;0.4;0.4;1.0;0.6;0.6
43;0.2;0.5;0.6;0.45;1.0;0.6;0.6;1.0;0.2;0.2
44;0.4;0.7;0.5;0.6;1.0;0.2;0.2;;0.0;0.0
45;0.5;0.6;0.3;0.65;;0.0;0.0;0.25;0.8;0.2
46;0.4;0.2;0.5;0.35;0.11;0.6;0.07;0.0;0.8;0.0
47;0.8;0.4;0.6;0.4;1.0;0.6;0.6;1.0;0.2;0.2
48;0.5;0.4;0.5;0.45;;0.0;0.0;0.0;0.8;0.0
49;0.6;0.5;0.2;0.65;1.0;0.2;0.2;0.36;1.0;0.36
50;0.3;0.5;0.6;0.45;1.0;0.4;0.4;1.0;0.2;0.2
51;0.6;0.8;0.6;0.6;1.0;0.2;0.2;1.0;0.2;0.2
52;0.6;0.6;0.8;0.4;1.0;0.2;0.2;1.0;0.6;0.6
53;0.5;0.6;0.6;0.5;;0.0;0.0;0.11;0.6;0.07
54;0.7;0.7;0.5;0.6;0.25;0.8;0.2;0.0;0.8;0.0
55;0.7;0.5;0.3;0.6;0.25;0.8;0.2;0.25;0.8;0.2
56;0.8;0.8;0.7;0.55;1.0;0.6;0.6;0.25;0.8;0.2
57;0.8;0.6;0.6;0.5;1.0;0.6;0.6;1.0;0.2;0.2
58;0.8;0.7;0.3;0.7;1.0;0.6;0.6;1.0;0.4;0.4
59;0.5;0.6;0.5;0.55;;0.0;0.0;;0.0;0.0
60;0.4;0.7;0.4;0.65;1.0;0.2;0.2;1.0;0.2;0.2
61;0.5;0.6;0.5;0.55;;0.0;0.0;0.0;0.4;0.0
62;0.9;0.6;0.7;0.45;1.0;0.8;0.8;1.0;0.4;0.4
63;0.6;0.6;0.6;0.5;1.0;0.2;0.2;0.11;0.6;0.07
64;0.5;0.6;0.4;0.6;;0.0;0.0;0.04;1.0;0.04
65;0.6;0.7;0.8;0.45;1.0;0.2;0.2;1.0;0.6;0.6
66;0.5;0.8;0.7;0.55;;0.0;0.0;1.0;0.4;0.4
67;0.6;0.6;0.8;0.4;1.0;0.2;0.2;1.0;0.6;0.6
68;0.6;0.9;0.7;0.6;1.0;0.2;0.2;1.0;0.4;0.4
69;0.6;0.3;0.4;0.45;1.0;0.2;0.2;0.11;0.6;0.07
70;0.3;0.3;0.5;0.4;1.0;0.4;0.4;0.0;0.8;0.0
71;0.5;0.8;0.5;0.65;0.0;0.4;0.0;0.0;0.4;0.0
72;0.3;0.3;0.6;0.35;1.0;0.4;0.4;0.04;1.0;0.04
73;0.7;0.5;0.5;0.5;1.0;0.4;0.4;;0.0;0.0
74;0.4;0.3;0.5;0.4;1.0;0.2;0.2;0.0;0.8;0.0
75;0.4;0.6;0.8;0.4;1.0;0.2;0.2;1.0;0.6;0.6
