criterion_id;Fact;Support;Opposition
19;In Georgia, are sex characteristics explicitly included in goods and services anti-discrimination legislation?;In Georgia, should sex characteristics be explicitly included in goods and services anti-discrimination legislation?;In Georgia, should sex characteristics be excluded from goods and services anti-discrimination legislation?
20;In Georgia, is discrimination based on sex characteristics in the field of education prohibited by legislation?;In Georgia, should discrimination based on sex characteristics in the field of education be prohibited by legislation?;In Georgia, should discrimination based on sex characteristics in the field of education be permitted by legislation?
21;In Georgia, is discrimination based on sex characteristics in the field of health prohibited by legislation?;In Georgia, should discrimination based on sex characteristics in the field of health be prohibited by legislation?;In Georgia, should discrimination based on sex characteristics in the field of health be permitted by legislation?
22;In Georgia, is there a national human rights institution or equality body explicitly mandated to address and systematically work on issues related to sex characteristics?;In Georgia, should national human rights institutions or equality bodies be explicitly mandated to address issues related to sex characteristics?;In Georgia, should national human rights institutions or equality bodies not be mandated to address issues related to sex characteristics?
23;In Georgia, is there an equality action plan that explicitly includes sex characteristics and specific measures for progress?;In Georgia, should there be an equality action plan that explicitly includes gender identity and specific measures for progress?;In Georgia, should sex characteristics be excluded from equality action plans?
24;In Georgia, is donating blood or any kind of bodily tissues for lgbti people based on their sexual orientation or gender identity free from legislative or administrative ban? ;In Georgia, should donating blood or any kind of bodily tissues for lgbti people based on their sexual orientation or gender identity free from legislative or administrative ban? ;In Georgia, should donating blood or any kind of bodily tissues for lgbti people based on their sexual orientation or gender identity be subjected to legislative or administrative ban? 
25;In Georgia, are same-sex couples be allowed to marry with the same level of rights as married different-sex couples?;In Georgia, should same-sex couples be allowed to marry with the same level of rights as married different-sex couples?;In Georgia, should same-sex couples not be allowed to marry with the same level of rights as married different-sex couples?
26;In Georgia, are same-sex couples allowed to enter a registered partnership/civil partnership and obtain the same level of rights as they would if they were married?;In Georgia, should same-sex couples be allowed to enter a registered partnership/civil partnership and obtain the same level of rights as they would if they were married?;In Georgia, should same-sex couples not be allowed to enter a registered partnership/civil partnership and obtain the same level of rights as they would if they were married?
27;In Georgia, are same-sex couples allowed to enter a registered partnership/civil partnership?;In Georgia, should same-sex couples be allowed to enter a registered partnership/civil partnership?;In Georgia, should same-sex couples not be allowed to enter a registered partnership/civil partnership?
28;In Georgia, are same-sex couples included in legislation or legal measures on cohabitation?;In Georgia, should same-sex couples be included in legislation or legal measures on cohabitation?;In Georgia, should same-sex couples be excluded from legislation or legal measures on cohabitation?
29;In Georgia, is there no constitutional definition of marriage as being only a union between a man and a woman?;In Georgia, should there be no constitutional definition of marriage as being only a union between a man and a woman?;In Georgia, should there be a constitutional definition of marriage as being only a union between a man and a woman?
30;In Georgia, are same-sex couples allowed to legally apply for joint adoption?;In Georgia, should same-sex couples be allowed to apply for joint adoption legally?;In Georgia, should same-sex couples not be allowed to apply for joint adoption legally?
31;In Georgia, are same-sex couples allowed to legally apply for second-parent adoption?;In Georgia, should same-sex couples be allowed to apply for second-parent adoption?;In Georgia, should same-sex couples not be allowed to apply for second-parent adoption?
32;In Georgia, are children born to couples automatically legally recognised from birth as the children of both parents, regardless of the partners’ sexual orientation and/or gender identity?;In Georgia, should children born to couples automatically be legally recognised from birth as the children of both parents, regardless of the partners’ sexual orientation and/or gender identity?;In Georgia, should children born to couples not be automatically legally recognised from birth as the children of both parents, depending on the partners’ sexual orientation and/or gender identity?
33;In Georgia, are couples (regardless of the partners’ sexual orientation and/or gender identity) facing no legal barriers to accessing fertility treatment?;In Georgia, should couples (regardless of the partners’ sexual orientation and/or gender identity) face no legal barriers to accessing fertility treatment?;In Georgia, should couples (regardless of the partners’ sexual orientation and/or gender identity) face legal barriers to accessing fertility treatment?
34;In Georgia, is fertility treatment for individuals legally possible regardless of the individuals' sexual orientation and/or gender identity?;In Georgia, should fertility treatment for individuals be legally possible regardless of the individuals' sexual orientation and/or gender identity?;In Georgia, should fertility treatment for individuals be legally possible based on the individuals' sexual orientation and/or gender identity?
35;In Georgia, is a trans parent’s legal gender identity fully recognized and correctly reflected in the child’s documentation of kinship, and are regulations on parenthood aligned with all available gender options (when more than two gender markers exist) according to the parent’s recognized gender identity?;In Georgia, should a trans parent’s legal gender identity be fully recognized and reflected in the child’s documentation of kinship, and should regulations on parenthood align with all available gender options (when more than two gender markers exist) according to the parent’s recognized gender identity?;In Georgia, should trans parents have their legal gender identity not recognized and correctly reflected in the documentation of kinship according to the parent’s recognised gender identity?
36;In Georgia, is sexual orientation explicitly included in hate crime legislation as an aggravating factor?;In Georgia, should sexual orientation be explicitly included in hate crime legislation as an aggravating factor?;In Georgia, should sexual orientation be excluded from hate crime legislation as an aggravating factor?
37;In Georgia, is sexual orientation explicitly included in hate speech legislation as an aggravating factor?;In Georgia, should sexual orientation be explicitly included in hate speech legislation as an aggravating factor?;In Georgia, should sexual orientation be excluded from hate speech legislation as an aggravating factor?
38;In Georgia, is sexual orientation explicitly included in a national strategy tackling hate crimes and hate speech, as part of a recurrent framework by state actors?;In Georgia, should sexual orientation be explicitly included in a national strategy tackling hate crimes and hate speech, as part of a recurrent framework by state actors?;In Georgia, should sexual orientation be excluded from a national strategy tackling hate crimes and hate speech?
39;In Georgia, is gender identity explicitly included in hate crime legislation as an aggravating factor?;In Georgia, should gender identity be explicitly included in hate crime legislation as an aggravating factor?;In Georgia, should gender identity be excluded from hate crime legislation as an aggravating factor?
40;In Georgia, is gender identity explicitly included in hate speech legislation as an aggravating factor?;In Georgia, should gender identity be explicitly included in hate speech legislation as an aggravating factor?;In Georgia, should gender identity be excluded from hate speech legislation as an aggravating factor?
41;In Georgia, is gender identity included in a national strategy tackling hate crimes and hate speech, as part of an ongoing, systematic, and officially organized set of measures by the state?;In Georgia, should gender identity be explicitly included in a national strategy tackling hate crimes and hate speech, as part of a recurrent framework by state actors?;In Georgia, should gender identity be excluded from a national strategy tackling hate crimes and hate speech?
42;In Georgia, are the (perceived) sex characteristics or intersex status explicitly included in hate crime legislation as an aggravating factor?;In Georgia, should the (perceived) sex characteristics or intersex status be explicitly included in hate crime legislation as an aggravating factor?;In Georgia, should the (perceived) sex characteristics or intersex status be excluded from hate crime legislation as an aggravating factor?
43;In Georgia, are sex characteristics or intersex status explicitly included in hate speech legislation as an aggravating factor?;In Georgia, should sex characteristics or intersex status be explicitly included in hate speech legislation as an aggravating factor?;In Georgia, should sex characteristics or intersex status be excluded from hate speech legislation as an aggravating factor?
44;In Georgia, are sex characteristics or intersex status included in a national strategy tackling hate crimes and hate speech, as part of an ongoing, systematic, and officially organized set of measures by the state?;In Georgia, should sex characteristics or intersex status be included in a national strategy tackling hate crimes and hate speech, as part of a recurrent framework by state actors?;In Georgia, should sex characteristics or intersex status be excluded from a national strategy tackling hate crimes and hate speech, as part of a recurrent framework by state actors?
45;In Georgia, is there no explicit ban or legal limitation that makes legal gender recognition entirely impossible (even if procedures are onerous, difficult, or no set pathway exists)?;In Georgia, should there be no explicit ban or legal limitation that makes legal gender recognition entirely impossible (even if procedures are onerous, difficult, or no set pathway exists)?;In Georgia, should there be a ban or legal limitation that makes legal gender recognition impossible?
46;In Georgia, are there legal measures in place for legal gender recognition?;In Georgia, should there be legal measures in place for legal gender recognition?;In Georgia, should there be no legal measures in place for legal gender recognition?
47;In Georgia, are there administrative procedures for legal gender recognition?;In Georgia, should there be administrative procedures for legal gender recognition?;In Georgia, should there not be administrative procedures for legal gender recognition?
48;In Georgia, does legislation allow a name change without restrictions?;In Georgia, should legislation allow a name change without restrictions?;In Georgia, should legislation deny a name change or allow it with restrictions?
49;In Georgia, is there no explicit age restriction for minors to change their name?;In Georgia, should there be no explicit age restriction for minors from changing their name?;In Georgia, should there be an age restriction for minor to change their name?
50;In Georgia, is legal gender recognition based exclusively on the expressed wish of the person concerned, without requiring third-party involvement, and without treating intersex status or sex characteristics as a contraindication?;In Georgia, should legal gender recognition be based exclusively on the expressed wish of the person concerned, without requiring third-party involvement, and without treating intersex status or sex characteristics as a contraindication?;In Georgia, should legal gender recognition not be based exclusively on the expressed wish of the person concerned, but require a third-party involvement, and intersex status or sex characteristics are a contraindication?
51;In Georgia, is non-binary gender recognition available either through a public registry offering more than two gender markers, available only on request with a consistent procedure and without discrimination, or through no mandatory recording of a gender marker to all in the public registry?;In Georgia, should non-binary gender recognition be available either through a public registry offering more than two gender markers, and be available only on request with a consistent procedure and without discrimination, or through no mandatory recording of a gender marker to all in the public registry?;In Georgia, should non-binary gender recognition not be available either through a public registry offering more than two gender marker options or through the absence of mandatory gender marker recording in the public registry?
52;In Georgia, is a gender identity disorder diagnosis/psychological opinion not required for legal gender recognition?;In Georgia, should a gender identity disorder diagnosis/psychological opinion not be required for legal gender recognition?;In Georgia, should a gender identity disorder diagnosis/psychological opinion be required for legal gender recognition?
53;In Georgia, are non-surgical medical interventions not required for legal gender recognition?;In Georgia, should non-surgical medical interventions not be required for legal gender recognition?;In Georgia, should non-surgical medical interventions be required for legal gender recognition?
54;In Georgia, are surgical medical interventions not required for legal gender recognition?;In Georgia, should surgical medical interventions not be required for legal gender recognition?;In Georgia, should surgical medical interventions be required for legal gender recognition?
55;In Georgia, is sterilisation or proof of infertility not required for legal gender recognition?;In Georgia, should sterilisation or proof of infertility not be required for legal gender recognition?;In Georgia, should sterilisation or proof of infertility be required for legal gender recognition?
56;In Georgia, is divorce or single status not required for legal gender recognition?;In Georgia, should divorce or single status not be required for legal gender recognition?;In Georgia, should divorce or single status be required for legal gender recognition?
57;In Georgia, do existing legal measures for gender recognition exclude any explicit minimum or maximum age restrictions?;In Georgia, should existing legal measures for gender recognition exclude any explicit minimum or maximum age restrictions?;In Georgia, should existing legal measures for gender recognition include minimum or maximum age restrictions?
58;In Georgia, are legal measures for accessing legal gender recognition available for minors and provide consistent results?;In Georgia, should legal measures for assessing legal gender recognition be available for minors and provide consistent results?;In Georgia, should legal measures for assessing legal gender recognition not be available for minors?
59;In Georgia, are trans-specific healthcare (tshc) for adults/ adolescents, support services for pre-puberty trans, and gender variant children accessible and financially covered without requiring a mental health assessment or diagnosis? ;In Georgia, should trans-specific healthcare (tshc) for adults/ adolescents, and support services for pre-puberty trans, and gender variant children be accessible and financially covered without requiring a mental health assessment or diagnosis? ;In Georgia, should trans-specific healthcare (tshc) for adults/ adolescents, and support services for pre-puberty trans, and gender variant children not be accessible and financially covered without requiring a mental health assessment or diagnosis? 
60;In Georgia, are medical practitioners prohibited by law from conducting any kind of surgical or medical intervention on an intersex minor when the intervention has no medical necessity and can be avoided or postponed until the person can provide informed consent?;In Georgia, should medical practitioners be prohibited by law from conducting any kind of surgical or medical intervention on an intersex minor when the intervention has no medical necessity and can be avoided or postponed until the person can provide informed consent?;In Georgia, should medical practitioners be permitted by law to conduct surgical or medical interventions on intersex minors even when the intervention has no medical necessity and could be avoided or postponed until the person can provide informed consent?
61;In Georgia, are bodily integrity protections universal to all persons, not based on specific variations or diagnoses or intersex terms, and are medical practitioners or other professionals prohibited by law from conducting any kind of surgical or medical intervention on anybody without their personal consent, except in the case of vital reasons?;In Georgia, should bodily integrity protections be universal to all persons, not based on specific variations or diagnoses or intersex terms, and should medical practitioners or other professionals be prohibited by law from conducting any kind of surgical or medical intervention on anybody without their personal consent, except in the case of vital reasons?;In Georgia, should bodily integrity protections depend on specific variations or diagnoses or intersex terms, and should medical practitioners or other professionals be permitted by law to conduct surgical or medical intervention without a person’s consent, even when there are no vital reasons?
62;In Georgia, does a monitoring mechanism, as independent entity from the medical establishment, exists to oversee the prohibition of medical intervention on intersex minors?;In Georgia, should a monitoring mechanism, as independent entity from the medical establishment, exists to oversee the prohibition of medical intervention on intersex minors?;In Georgia, should a monitoring mechanism, as independent entity from the medical establishment, not exists to oversee the prohibition of medical intervention on intersex minors?
63;In Georgia, do legal provisions prohibiting medical interventions on intersex minors include clear and effective mechanisms that acknowledge past practices and ensure access to justice, redress, reparations, and the right to information?;In Georgia, should legal provisions prohibiting medical interventions on intersex minors include clear and effective mechanisms that acknowledge past practices and ensure access to justice, redress, reparations, and the right to information?;In Georgia, should legal provisions prohibiting medical interventions on intersex minors exclude mechanisms that acknowledge past practices and ensure access to justice, redress, reparations, and the right to information?
64;In Georgia, do laws, policies, and practices allow the full exercise of the right to freedom of assembly, including the holding of lgbti public events without obstruction?;In Georgia, should laws, policies, and practices allow the full exercise of the right to freedom of assembly, including the holding of lgbti public events without obstruction?;In Georgia, should laws, policies, and practices deny the full exercise of the right to freedom of assembly for lgbti public events?
65;In Georgia, are lgbti public events protected by public authorities that ensure their due course, including protection from disruption or attacks?;In Georgia, should lgbti public events be protected by public authorities that ensure their due course, including protection from disruption or attacks?;In Georgia, should lgbti public events not be protected by public authorities that ensure their due course, including protection from disruption or attacks?
66;In Georgia, are there no legal and administrative restrictions on the functioning of lgbti organisations or publications?;In Georgia, should there be no legal and administrative restrictions on the functioning of lgbti organisations or publications?;In Georgia, should there be legal and administrative restrictions on the functioning of lgbti organisations or publications?
67;In Georgia, are lgbti human rights defenders not intimidated and criminalised for their work?;In Georgia, should lgbti human rights defenders not be intimidated and criminalised for their work?;In Georgia, should lgbti human rights defenders be intimidated and criminalised for their work?
68;In Georgia, are there no explicit government regulations banning organisations from receiving funding?;In Georgia, should there not be explicit government regulations banning organisations from receiving funding?;In Georgia, should there be explicit government regulations banning organisations from receiving funding?
69;In Georgia, is there no legislation at the national or local level that restricts freedom of expression on lgbti issues?;In Georgia, should there be no legislation at the national or local level that restricts freedom of expression on lgbti issues?;In Georgia, should there be legislation at the national or local level that restricts freedom of expression on lgbti issues?
70;In Georgia, is sexual orientation expressly included in asylum law as a qualification criteria?;In Georgia, should sexual orientation be expressly included in asylum law as a qualification criterion?;In Georgia, should sexual orientation be excluded from asylum law as a qualification criterion?
71;In Georgia, are there any national policies or legal or non-legal measures related to asylum that specifically address gay, lesbian, and bisexual refugees or asylum seekers' needs?;In Georgia, should there be national policies or legal or non-legal measures related to asylum that specifically address gay, lesbian, and bisexual refugees or asylum seekers' needs?;In Georgia, should there not be any national policies or legal or non-legal measures related to asylum that specifically address gay, lesbian, and bisexual refugees or asylum seekers' needs?
72;In Georgia, is gender identity expressly included in asylum law as a qualification criterion?;In Georgia, should gender identity be expressly included in asylum law as a qualification criterion?;In Georgia, should gender identity be excluded from asylum law as a qualification criterion?
73;In Georgia, are there any national policies or legal or non-legal measures related to asylum that specifically address trans and non-binary refugees or asylum seekers' needs?;In Georgia, should there be national policies or legal or non-legal measures related to asylum that specifically address trans and non-binary refugees or asylum seekers' needs?;In Georgia, should there not be any national policies or legal or non-legal measures related to asylum that specifically address trans and non-binary refugees or asylum seekers' needs?
74;In Georgia, is intersex status or sex characteristics expressly included in asylum law as a qualification criterion?;In Georgia, should intersex status or sex characteristics be expressly included in asylum law as a qualification criterion?;In Georgia, should intersex status or sex characteristics be excluded from asylum law as a qualification criterion?
75;In Georgia, are there any national policies or legal or non-legal measures related to asylum that specifically address intersex refugees' or asylum seekers' needs?;In Georgia, should there be national policies or legal or non-legal measures related to asylum that specifically address intersex refugees' or asylum seekers' needs?;In Georgia, should there not be any national policies or legal or non-legal measures related to asylum that specifically address intersex refugees' or asylum seekers' needs?
